date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2009-06-22,2009,Wimbledon,Grass,Canas G.,140.0,Junqueira D.,85.0,1.28,3.5,1
2009-06-22,2009,Wimbledon,Grass,Greul S.,106.0,Yani M.,251.0,1.5,2.5,1
2009-06-22,2009,Wimbledon,Grass,Djokovic N.,4.0,Benneteau J.,81.0,1.04,10.0,1
2009-06-22,2009,Wimbledon,Grass,Spadea V.,113.0,Capdeville P.,84.0,1.83,1.83,1
2009-06-22,2009,Wimbledon,Grass,Schuettler R.,29.0,Malisse X.,170.0,1.72,2.0,1
2009-06-22,2009,Wimbledon,Grass,Koubek S.,189.0,Roger-Vasselin E.,172.0,3.25,1.33,1
2009-06-22,2009,Wimbledon,Grass,Robredo T.,15.0,Gregorc L.,195.0,1.11,6.0,1
2009-06-22,2009,Wimbledon,Grass,Vliegen K.,82.0,Mahut N.,146.0,3.5,1.28,1
2009-06-22,2009,Wimbledon,Grass,Soderling R.,12.0,Muller G.,89.0,1.11,6.0,1
2009-06-22,2009,Wimbledon,Grass,Montanes A.,33.0,Zemlja G.,218.0,2.1,1.66,1
2009-06-22,2009,Wimbledon,Grass,Tipsarevic J.,51.0,Hernych J.,67.0,1.2,4.33,1
2009-06-22,2009,Wimbledon,Grass,Tsonga J.W.,9.0,Golubev A.,73.0,1.03,11.0,1
2009-06-22,2009,Wimbledon,Grass,Bolelli S.,63.0,Koellerer D.,91.0,1.1,6.5,1
2009-06-22,2009,Wimbledon,Grass,Granollers M.,111.0,Beck A.,58.0,5.5,1.12,1
2009-06-22,2009,Wimbledon,Grass,Sela D.,46.0,Gonzalez S.,228.0,1.36,3.0,1
2009-06-22,2009,Wimbledon,Grass,Federer R.,2.0,Lu Y.H.,65.0,1.002,34.0,1
2009-06-22,2009,Wimbledon,Grass,Beck K.,143.0,Lopez F.,27.0,4.33,1.2,1
2009-06-22,2009,Wimbledon,Grass,Garcia-Lopez G.,42.0,Calleri A.,148.0,1.08,7.0,1
2009-06-22,2009,Wimbledon,Grass,Almagro N.,48.0,Monaco J.,69.0,1.61,2.2,1
2009-06-22,2009,Wimbledon,Grass,Seppi A.,50.0,Blake J.,17.0,5.5,1.12,1
2009-06-22,2009,Wimbledon,Grass,Kohlschreiber P.,32.0,Serra F.,54.0,1.16,4.5,1
2009-06-22,2009,Wimbledon,Grass,Gicquel M.,59.0,Mannarino A.,128.0,1.4,2.75,1
2009-06-22,2009,Wimbledon,Grass,Minar I.,78.0,Gonzalez M.,62.0,1.33,3.25,1
2009-06-22,2009,Wimbledon,Grass,Fish M.,25.0,Roitman S.,124.0,1.01,13.0,1
2009-06-22,2009,Wimbledon,Grass,Gonzalez M.,62.0,Minar I.,78.0,3.25,1.33,0
2009-06-22,2009,Wimbledon,Grass,Cilic M.,13.0,Martin A.,95.0,1.02,12.0,1
2009-06-22,2009,Wimbledon,Grass,Udomchoke D.,120.0,Querrey S.,47.0,,,0
2009-06-22,2009,Wimbledon,Grass,Serra F.,54.0,Kohlschreiber P.,32.0,4.5,1.16,0
2009-06-22,2009,Wimbledon,Grass,Blake J.,17.0,Seppi A.,50.0,1.12,5.5,0
2009-06-22,2009,Wimbledon,Grass,Monaco J.,69.0,Almagro N.,48.0,2.2,1.61,0
2009-06-22,2009,Wimbledon,Grass,Calleri A.,148.0,Garcia-Lopez G.,42.0,7.0,1.08,0
2009-06-22,2009,Wimbledon,Grass,Lopez F.,27.0,Beck K.,143.0,1.2,4.33,0
2009-06-22,2009,Wimbledon,Grass,Lu Y.H.,65.0,Federer R.,2.0,34.0,1.002,0
2009-06-22,2009,Wimbledon,Grass,Gonzalez S.,228.0,Sela D.,46.0,3.0,1.36,0
2009-06-22,2009,Wimbledon,Grass,Beck A.,58.0,Granollers M.,111.0,1.12,5.5,0
2009-06-22,2009,Wimbledon,Grass,Koellerer D.,91.0,Bolelli S.,63.0,6.5,1.1,0
2009-06-22,2009,Wimbledon,Grass,Golubev A.,73.0,Tsonga J.W.,9.0,11.0,1.03,0
2009-06-22,2009,Wimbledon,Grass,Roitman S.,124.0,Fish M.,25.0,13.0,1.01,0
2009-06-22,2009,Wimbledon,Grass,Hernych J.,67.0,Tipsarevic J.,51.0,4.33,1.2,0
2009-06-22,2009,Wimbledon,Grass,Querrey S.,47.0,Udomchoke D.,120.0,,,1
2009-06-22,2009,Wimbledon,Grass,Muller G.,89.0,Soderling R.,12.0,6.0,1.11,0
2009-06-22,2009,Wimbledon,Grass,Gregorc L.,195.0,Robredo T.,15.0,6.0,1.11,0
2009-06-22,2009,Wimbledon,Grass,Roger-Vasselin E.,172.0,Koubek S.,189.0,1.33,3.25,0
2009-06-22,2009,Wimbledon,Grass,Malisse X.,170.0,Schuettler R.,29.0,2.0,1.72,0
2009-06-22,2009,Wimbledon,Grass,Korolev E.,101.0,Andreev I.,26.0,2.62,1.44,0
2009-06-22,2009,Wimbledon,Grass,Capdeville P.,84.0,Spadea V.,113.0,1.83,1.83,0
2009-06-22,2009,Wimbledon,Grass,Yani M.,251.0,Greul S.,106.0,2.5,1.5,0
2009-06-22,2009,Wimbledon,Grass,Junqueira D.,85.0,Canas G.,140.0,3.5,1.28,0
2009-06-22,2009,Wimbledon,Grass,Ward J.,207.0,Verdasco F.,8.0,11.0,1.03,0
2009-06-22,2009,Wimbledon,Grass,Lacko L.,201.0,Karlovic I.,36.0,6.5,1.1,0
2009-06-22,2009,Wimbledon,Grass,Dancevic F.,92.0,Darcis S.,77.0,1.57,2.25,0
2009-06-22,2009,Wimbledon,Grass,Zemlja G.,218.0,Montanes A.,33.0,1.66,2.1,0
2009-06-22,2009,Wimbledon,Grass,Martin A.,95.0,Cilic M.,13.0,12.0,1.02,0
2009-06-22,2009,Wimbledon,Grass,Mahut N.,146.0,Vliegen K.,82.0,1.28,3.5,0
2009-06-22,2009,Wimbledon,Grass,Andreev I.,26.0,Korolev E.,101.0,1.44,2.62,1
2009-06-23,2009,Wimbledon,Grass,Dimitrov G.,342.0,Kunitsyn I.,39.0,1.57,2.25,0
2009-06-23,2009,Wimbledon,Grass,Hernandez O.,75.0,Mayer L.,64.0,4.0,1.22,0
2009-06-23,2009,Wimbledon,Grass,Mayer L.,64.0,Hernandez O.,75.0,1.22,4.0,1
2009-06-23,2009,Wimbledon,Grass,Evans D.,305.0,Davydenko N.,11.0,7.5,1.071,0
2009-06-23,2009,Wimbledon,Grass,Gonzalez F.,10.0,Gabashvili T.,88.0,1.05,9.0,1
2009-06-23,2009,Wimbledon,Grass,Hanescu V.,28.0,Navarro-Pastor I.,68.0,1.57,2.25,1
2009-06-23,2009,Wimbledon,Grass,Crivoi V.,87.0,Phau B.,79.0,3.25,1.33,1
2009-06-23,2009,Wimbledon,Grass,Devilder N.,96.0,Lapentti N.,121.0,2.5,1.5,1
2009-06-23,2009,Wimbledon,Grass,Del Potro J.M.,5.0,Clement A.,53.0,1.05,9.0,1
2009-06-23,2009,Wimbledon,Grass,Kunitsyn I.,39.0,Dimitrov G.,342.0,2.25,1.57,1
2009-06-23,2009,Wimbledon,Grass,Becker B.,49.0,Karanusic R.,110.0,1.22,4.0,1
2009-06-23,2009,Wimbledon,Grass,Mathieu P.H.,38.0,Gil F.,83.0,1.36,3.0,1
2009-06-23,2009,Wimbledon,Grass,Fognini F.,66.0,Istomin D.,71.0,3.75,1.25,1
2009-06-23,2009,Wimbledon,Grass,Haas T.,34.0,Peya A.,197.0,1.03,11.0,1
2009-06-23,2009,Wimbledon,Grass,Llodra M.,137.0,Goodall J.,188.0,1.11,6.0,1
2009-06-23,2009,Wimbledon,Grass,Simon G.,7.0,Reynolds B.,94.0,1.14,5.0,1
2009-06-23,2009,Wimbledon,Grass,Levine J.,133.0,Safin M.,24.0,3.5,1.28,1
2009-06-23,2009,Wimbledon,Grass,Vassallo-Arguello M.,57.0,Andujar P.,123.0,1.53,2.37,1
2009-06-23,2009,Wimbledon,Grass,Zverev M.,45.0,Tursunov D.,22.0,3.25,1.33,1
2009-06-23,2009,Wimbledon,Grass,Roddick A.,6.0,Chardy J.,41.0,1.06,8.0,1
2009-06-23,2009,Wimbledon,Grass,Melzer J.,30.0,Odesnik W.,109.0,1.08,7.0,1
2009-06-23,2009,Wimbledon,Grass,Alves T.,118.0,Pavel A.,907.0,2.2,1.61,1
2009-06-23,2009,Wimbledon,Grass,Gulbis E.,74.0,Ghedin R.,268.0,1.12,5.5,1
2009-06-23,2009,Wimbledon,Grass,Troicki V.,31.0,Dabul B.,99.0,1.11,6.0,1
2009-06-23,2009,Wimbledon,Grass,Cuevas P.,125.0,Rochus C.,60.0,2.0,1.72,1
2009-06-23,2009,Wimbledon,Grass,Davydenko N.,11.0,Evans D.,305.0,1.071,7.5,1
2009-06-23,2009,Wimbledon,Grass,Stepanek R.,23.0,Falla A.,178.0,1.33,3.25,1
2009-06-23,2009,Wimbledon,Grass,Berdych T.,20.0,Bogdanovic A.,191.0,1.12,5.5,1
2009-06-23,2009,Wimbledon,Grass,Starace P.,80.0,Acasuso J.,43.0,2.25,1.57,1
2009-06-23,2009,Wimbledon,Grass,Ferrero J.C.,70.0,Youzhny M.,44.0,2.2,1.61,1
2009-06-23,2009,Wimbledon,Grass,Murray A.,3.0,Kendrick R.,76.0,1.01,15.0,1
2009-06-23,2009,Wimbledon,Grass,Wawrinka S.,18.0,Schwank E.,108.0,1.03,11.0,1
2009-06-23,2009,Wimbledon,Grass,Petzschner P.,55.0,Ram R.,160.0,1.66,2.1,1
2009-06-23,2009,Wimbledon,Grass,Santoro F.,37.0,Kiefer N.,35.0,2.62,1.44,1
2009-06-23,2009,Wimbledon,Grass,Ferrer D.,21.0,Kim K.,86.0,1.1,6.5,1
2009-06-23,2009,Wimbledon,Grass,Hewitt L.,56.0,Ginepri R.,98.0,1.11,6.0,1
2009-06-23,2009,Wimbledon,Grass,Kiefer N.,35.0,Santoro F.,37.0,1.44,2.62,0
2009-06-23,2009,Wimbledon,Grass,Bogdanovic A.,191.0,Berdych T.,20.0,5.5,1.12,0
2009-06-23,2009,Wimbledon,Grass,Acasuso J.,43.0,Starace P.,80.0,1.57,2.25,0
2009-06-23,2009,Wimbledon,Grass,Youzhny M.,44.0,Ferrero J.C.,70.0,1.61,2.2,0
2009-06-23,2009,Wimbledon,Grass,Kendrick R.,76.0,Murray A.,3.0,15.0,1.01,0
2009-06-23,2009,Wimbledon,Grass,Schwank E.,108.0,Wawrinka S.,18.0,11.0,1.03,0
2009-06-23,2009,Wimbledon,Grass,Ram R.,160.0,Petzschner P.,55.0,2.1,1.66,0
2009-06-23,2009,Wimbledon,Grass,Tursunov D.,22.0,Zverev M.,45.0,1.33,3.25,0
2009-06-23,2009,Wimbledon,Grass,Andujar P.,123.0,Vassallo-Arguello M.,57.0,2.37,1.53,0
2009-06-23,2009,Wimbledon,Grass,Safin M.,24.0,Levine J.,133.0,1.28,3.5,0
2009-06-23,2009,Wimbledon,Grass,Reynolds B.,94.0,Simon G.,7.0,5.0,1.14,0
2009-06-23,2009,Wimbledon,Grass,Rochus C.,60.0,Cuevas P.,125.0,1.72,2.0,0
2009-06-23,2009,Wimbledon,Grass,Dabul B.,99.0,Troicki V.,31.0,6.0,1.11,0
2009-06-23,2009,Wimbledon,Grass,Falla A.,178.0,Stepanek R.,23.0,3.25,1.33,0
2009-06-23,2009,Wimbledon,Grass,Pavel A.,907.0,Alves T.,118.0,1.61,2.2,0
2009-06-23,2009,Wimbledon,Grass,Ghedin R.,268.0,Gulbis E.,74.0,5.5,1.12,0
2009-06-23,2009,Wimbledon,Grass,Chardy J.,41.0,Roddick A.,6.0,8.0,1.06,0
2009-06-23,2009,Wimbledon,Grass,Gabashvili T.,88.0,Gonzalez F.,10.0,9.0,1.05,0
2009-06-23,2009,Wimbledon,Grass,Navarro-Pastor I.,68.0,Hanescu V.,28.0,2.25,1.57,0
2009-06-23,2009,Wimbledon,Grass,Phau B.,79.0,Crivoi V.,87.0,1.33,3.25,0
2009-06-23,2009,Wimbledon,Grass,Lapentti N.,121.0,Devilder N.,96.0,1.5,2.5,0
2009-06-23,2009,Wimbledon,Grass,Clement A.,53.0,Del Potro J.M.,5.0,9.0,1.05,0
2009-06-23,2009,Wimbledon,Grass,Odesnik W.,109.0,Melzer J.,30.0,7.0,1.08,0
2009-06-23,2009,Wimbledon,Grass,Karanusic R.,110.0,Becker B.,49.0,4.0,1.22,0
2009-06-23,2009,Wimbledon,Grass,Istomin D.,71.0,Fognini F.,66.0,1.25,3.75,0
2009-06-23,2009,Wimbledon,Grass,Peya A.,197.0,Haas T.,34.0,11.0,1.03,0
2009-06-23,2009,Wimbledon,Grass,Goodall J.,188.0,Llodra M.,137.0,6.0,1.11,0
2009-06-23,2009,Wimbledon,Grass,Ginepri R.,98.0,Hewitt L.,56.0,6.0,1.11,0
2009-06-23,2009,Wimbledon,Grass,Kim K.,86.0,Ferrer D.,21.0,6.5,1.1,0
2009-06-23,2009,Wimbledon,Grass,Gil F.,83.0,Mathieu P.H.,38.0,3.0,1.36,0
2009-06-24,2009,Wimbledon,Grass,Dent T.,266.0,Gimeno-Traver D.,98.0,1.08,7.0,0
2009-06-24,2009,Wimbledon,Grass,Schuettler R.,29.0,Sela D.,46.0,1.4,2.75,0
2009-06-24,2009,Wimbledon,Grass,Andreev I.,26.0,Spadea V.,113.0,1.28,3.5,1
2009-06-24,2009,Wimbledon,Grass,Montanes A.,33.0,Canas G.,140.0,2.37,1.53,1
2009-06-24,2009,Wimbledon,Grass,Cilic M.,13.0,Querrey S.,47.0,1.33,3.25,1
2009-06-24,2009,Wimbledon,Grass,Haas T.,34.0,Llodra M.,137.0,1.22,4.0,1
2009-06-24,2009,Wimbledon,Grass,Soderling R.,12.0,Granollers M.,111.0,1.05,9.0,1
2009-06-24,2009,Wimbledon,Grass,Almagro N.,48.0,Beck K.,143.0,1.9,1.8,1
2009-06-24,2009,Wimbledon,Grass,Tsonga J.W.,9.0,Bolelli S.,63.0,1.08,7.0,1
2009-06-24,2009,Wimbledon,Grass,Federer R.,2.0,Garcia-Lopez G.,42.0,1.005,21.0,1
2009-06-24,2009,Wimbledon,Grass,Kohlschreiber P.,32.0,Minar I.,78.0,1.1,6.5,1
2009-06-24,2009,Wimbledon,Grass,Verdasco F.,8.0,Vliegen K.,82.0,1.1,6.5,1
2009-06-24,2009,Wimbledon,Grass,Tipsarevic J.,51.0,Fish M.,25.0,2.2,1.61,0
2009-06-24,2009,Wimbledon,Grass,Djokovic N.,4.0,Greul S.,106.0,1.01,15.0,1
2009-06-24,2009,Wimbledon,Grass,Sela D.,46.0,Schuettler R.,29.0,2.75,1.4,1
2009-06-24,2009,Wimbledon,Grass,Robredo T.,15.0,Koubek S.,189.0,1.14,5.0,1
2009-06-24,2009,Wimbledon,Grass,Fish M.,25.0,Tipsarevic J.,51.0,1.61,2.2,1
2009-06-24,2009,Wimbledon,Grass,Gimeno-Traver D.,98.0,Dent T.,266.0,7.0,1.08,1
2009-06-24,2009,Wimbledon,Grass,Karlovic I.,36.0,Darcis S.,77.0,1.22,4.0,1
2009-06-24,2009,Wimbledon,Grass,Koubek S.,189.0,Robredo T.,15.0,5.0,1.14,0
2009-06-24,2009,Wimbledon,Grass,Greul S.,106.0,Djokovic N.,4.0,15.0,1.01,0
2009-06-24,2009,Wimbledon,Grass,Canas G.,140.0,Montanes A.,33.0,1.53,2.37,0
2009-06-24,2009,Wimbledon,Grass,Vliegen K.,82.0,Verdasco F.,8.0,6.5,1.1,0
2009-06-24,2009,Wimbledon,Grass,Darcis S.,77.0,Karlovic I.,36.0,4.0,1.22,0
2009-06-24,2009,Wimbledon,Grass,Querrey S.,47.0,Cilic M.,13.0,3.25,1.33,0
2009-06-24,2009,Wimbledon,Grass,Llodra M.,137.0,Haas T.,34.0,4.0,1.22,0
2009-06-24,2009,Wimbledon,Grass,Spadea V.,113.0,Andreev I.,26.0,3.5,1.28,0
2009-06-24,2009,Wimbledon,Grass,Beck K.,143.0,Almagro N.,48.0,1.8,1.9,0
2009-06-24,2009,Wimbledon,Grass,Bolelli S.,63.0,Tsonga J.W.,9.0,7.0,1.08,0
2009-06-24,2009,Wimbledon,Grass,Garcia-Lopez G.,42.0,Federer R.,2.0,21.0,1.005,0
2009-06-24,2009,Wimbledon,Grass,Minar I.,78.0,Kohlschreiber P.,32.0,6.5,1.1,0
2009-06-24,2009,Wimbledon,Grass,Granollers M.,111.0,Soderling R.,12.0,9.0,1.05,0
2009-06-25,2009,Wimbledon,Grass,Becker B.,49.0,Melzer J.,30.0,1.66,2.1,0
2009-06-25,2009,Wimbledon,Grass,Mathieu P.H.,38.0,Berdych T.,20.0,3.0,1.36,0
2009-06-25,2009,Wimbledon,Grass,Del Potro J.M.,5.0,Hewitt L.,56.0,1.28,3.5,0
2009-06-25,2009,Wimbledon,Grass,Alves T.,118.0,Simon G.,7.0,7.0,1.08,0
2009-06-25,2009,Wimbledon,Grass,Zverev M.,45.0,Petzschner P.,55.0,1.5,2.5,0
2009-06-25,2009,Wimbledon,Grass,Kunitsyn I.,39.0,Roddick A.,6.0,15.0,1.01,0
2009-06-25,2009,Wimbledon,Grass,Gicquel M.,59.0,Seppi A.,50.0,2.37,1.53,0
2009-06-25,2009,Wimbledon,Grass,Melzer J.,30.0,Becker B.,49.0,2.1,1.66,1
2009-06-25,2009,Wimbledon,Grass,Hanescu V.,28.0,Devilder N.,96.0,1.25,3.75,1
2009-06-25,2009,Wimbledon,Grass,Gimeno-Traver D.,98.0,Troicki V.,31.0,5.5,1.12,0
2009-06-25,2009,Wimbledon,Grass,Devilder N.,96.0,Hanescu V.,28.0,3.75,1.25,0
2009-06-25,2009,Wimbledon,Grass,Vassallo-Arguello M.,57.0,Wawrinka S.,18.0,8.0,1.06,0
2009-06-25,2009,Wimbledon,Grass,Cuevas P.,125.0,Levine J.,133.0,2.87,1.38,0
2009-06-25,2009,Wimbledon,Grass,Gulbis E.,74.0,Murray A.,3.0,10.0,1.04,0
2009-06-25,2009,Wimbledon,Grass,Mayer L.,64.0,Gonzalez F.,10.0,4.5,1.16,0
2009-06-25,2009,Wimbledon,Grass,Crivoi V.,87.0,Davydenko N.,11.0,10.0,1.04,0
2009-06-25,2009,Wimbledon,Grass,Berdych T.,20.0,Mathieu P.H.,38.0,1.36,3.0,1
2009-06-25,2009,Wimbledon,Grass,Starace P.,80.0,Stepanek R.,23.0,6.5,1.1,0
2009-06-25,2009,Wimbledon,Grass,Hewitt L.,56.0,Del Potro J.M.,5.0,3.5,1.28,1
2009-06-25,2009,Wimbledon,Grass,Simon G.,7.0,Alves T.,118.0,1.08,7.0,1
2009-06-25,2009,Wimbledon,Grass,Troicki V.,31.0,Gimeno-Traver D.,98.0,1.12,5.5,1
2009-06-25,2009,Wimbledon,Grass,Fognini F.,66.0,Ferrer D.,21.0,7.0,1.08,0
2009-06-25,2009,Wimbledon,Grass,Stepanek R.,23.0,Starace P.,80.0,1.1,6.5,1
2009-06-25,2009,Wimbledon,Grass,Wawrinka S.,18.0,Vassallo-Arguello M.,57.0,1.06,8.0,1
2009-06-25,2009,Wimbledon,Grass,Levine J.,133.0,Cuevas P.,125.0,1.38,2.87,1
2009-06-25,2009,Wimbledon,Grass,Murray A.,3.0,Gulbis E.,74.0,1.04,10.0,1
2009-06-25,2009,Wimbledon,Grass,Santoro F.,37.0,Ferrero J.C.,70.0,3.0,1.36,0
2009-06-25,2009,Wimbledon,Grass,Davydenko N.,11.0,Crivoi V.,87.0,1.04,10.0,1
2009-06-25,2009,Wimbledon,Grass,Ferrer D.,21.0,Fognini F.,66.0,1.08,7.0,1
2009-06-25,2009,Wimbledon,Grass,Ferrero J.C.,70.0,Santoro F.,37.0,1.36,3.0,1
2009-06-25,2009,Wimbledon,Grass,Seppi A.,50.0,Gicquel M.,59.0,1.53,2.37,1
2009-06-25,2009,Wimbledon,Grass,Roddick A.,6.0,Kunitsyn I.,39.0,1.01,15.0,1
2009-06-25,2009,Wimbledon,Grass,Gonzalez F.,10.0,Mayer L.,64.0,1.16,4.5,1
2009-06-25,2009,Wimbledon,Grass,Petzschner P.,55.0,Zverev M.,45.0,2.5,1.5,1
2009-06-26,2009,Wimbledon,Grass,Djokovic N.,4.0,Fish M.,25.0,1.25,3.75,1
2009-06-26,2009,Wimbledon,Grass,Sela D.,46.0,Robredo T.,15.0,2.0,1.72,1
2009-06-26,2009,Wimbledon,Grass,Verdasco F.,8.0,Montanes A.,33.0,1.06,8.0,1
2009-06-26,2009,Wimbledon,Grass,Karlovic I.,36.0,Tsonga J.W.,9.0,2.5,1.5,1
2009-06-26,2009,Wimbledon,Grass,Federer R.,2.0,Kohlschreiber P.,32.0,1.01,15.0,1
2009-06-26,2009,Wimbledon,Grass,Almagro N.,48.0,Soderling R.,12.0,4.5,1.16,0
2009-06-26,2009,Wimbledon,Grass,Kohlschreiber P.,32.0,Federer R.,2.0,15.0,1.01,0
2009-06-26,2009,Wimbledon,Grass,Tsonga J.W.,9.0,Karlovic I.,36.0,1.5,2.5,0
2009-06-26,2009,Wimbledon,Grass,Montanes A.,33.0,Verdasco F.,8.0,8.0,1.06,0
2009-06-26,2009,Wimbledon,Grass,Fish M.,25.0,Djokovic N.,4.0,3.75,1.25,0
2009-06-26,2009,Wimbledon,Grass,Soderling R.,12.0,Almagro N.,48.0,1.16,4.5,1
2009-06-26,2009,Wimbledon,Grass,Robredo T.,15.0,Sela D.,46.0,1.72,2.0,0
2009-06-27,2009,Wimbledon,Grass,Hanescu V.,28.0,Simon G.,7.0,2.1,1.66,0
2009-06-27,2009,Wimbledon,Grass,Haas T.,34.0,Cilic M.,13.0,1.66,2.1,1
2009-06-27,2009,Wimbledon,Grass,Simon G.,7.0,Hanescu V.,28.0,1.66,2.1,1
2009-06-27,2009,Wimbledon,Grass,Ferrero J.C.,70.0,Gonzalez F.,10.0,2.62,1.44,1
2009-06-27,2009,Wimbledon,Grass,Murray A.,3.0,Troicki V.,31.0,1.01,15.0,1
2009-06-27,2009,Wimbledon,Grass,Wawrinka S.,18.0,Levine J.,133.0,1.14,5.0,1
2009-06-27,2009,Wimbledon,Grass,Hewitt L.,56.0,Petzschner P.,55.0,1.07,7.5,1
2009-06-27,2009,Wimbledon,Grass,Andreev I.,26.0,Seppi A.,50.0,1.8,1.9,1
2009-06-27,2009,Wimbledon,Grass,Berdych T.,20.0,Davydenko N.,11.0,1.72,2.0,1
2009-06-27,2009,Wimbledon,Grass,Stepanek R.,23.0,Ferrer D.,21.0,2.0,1.72,1
2009-06-27,2009,Wimbledon,Grass,Ferrer D.,21.0,Stepanek R.,23.0,1.72,2.0,0
2009-06-27,2009,Wimbledon,Grass,Davydenko N.,11.0,Berdych T.,20.0,2.0,1.72,0
2009-06-27,2009,Wimbledon,Grass,Seppi A.,50.0,Andreev I.,26.0,1.9,1.8,0
2009-06-27,2009,Wimbledon,Grass,Petzschner P.,55.0,Hewitt L.,56.0,7.5,1.07,0
2009-06-27,2009,Wimbledon,Grass,Levine J.,133.0,Wawrinka S.,18.0,5.0,1.14,0
2009-06-27,2009,Wimbledon,Grass,Melzer J.,30.0,Roddick A.,6.0,8.0,1.06,0
2009-06-27,2009,Wimbledon,Grass,Cilic M.,13.0,Haas T.,34.0,2.1,1.66,0
2009-06-27,2009,Wimbledon,Grass,Troicki V.,31.0,Murray A.,3.0,15.0,1.01,0
2009-06-27,2009,Wimbledon,Grass,Gonzalez F.,10.0,Ferrero J.C.,70.0,1.44,2.62,0
2009-06-27,2009,Wimbledon,Grass,Roddick A.,6.0,Melzer J.,30.0,1.06,8.0,1
2009-06-29,2009,Wimbledon,Grass,Berdych T.,20.0,Roddick A.,6.0,2.5,1.5,0
2009-06-29,2009,Wimbledon,Grass,Andreev I.,26.0,Haas T.,34.0,3.4,1.3,0
2009-06-29,2009,Wimbledon,Grass,Sela D.,46.0,Djokovic N.,4.0,11.0,1.03,0
2009-06-29,2009,Wimbledon,Grass,Stepanek R.,23.0,Hewitt L.,56.0,4.0,1.22,0
2009-06-29,2009,Wimbledon,Grass,Simon G.,7.0,Ferrero J.C.,70.0,2.1,1.66,0
2009-06-29,2009,Wimbledon,Grass,Soderling R.,12.0,Federer R.,2.0,10.0,1.04,0
2009-06-29,2009,Wimbledon,Grass,Murray A.,3.0,Wawrinka S.,18.0,1.04,10.0,1
2009-06-29,2009,Wimbledon,Grass,Roddick A.,6.0,Berdych T.,20.0,1.5,2.5,1
2009-06-29,2009,Wimbledon,Grass,Ferrero J.C.,70.0,Simon G.,7.0,1.66,2.1,1
2009-06-29,2009,Wimbledon,Grass,Verdasco F.,8.0,Karlovic I.,36.0,2.25,1.57,0
2009-06-29,2009,Wimbledon,Grass,Djokovic N.,4.0,Sela D.,46.0,1.03,11.0,1
2009-06-29,2009,Wimbledon,Grass,Karlovic I.,36.0,Verdasco F.,8.0,1.57,2.25,1
2009-06-29,2009,Wimbledon,Grass,Haas T.,34.0,Andreev I.,26.0,1.3,3.4,1
2009-06-29,2009,Wimbledon,Grass,Federer R.,2.0,Soderling R.,12.0,1.04,10.0,1
2009-06-29,2009,Wimbledon,Grass,Wawrinka S.,18.0,Murray A.,3.0,10.0,1.04,0
2009-06-29,2009,Wimbledon,Grass,Hewitt L.,56.0,Stepanek R.,23.0,1.22,4.0,1
2009-07-01,2009,Wimbledon,Grass,Federer R.,2.0,Karlovic I.,36.0,1.07,8.0,1
2009-07-01,2009,Wimbledon,Grass,Djokovic N.,4.0,Haas T.,34.0,1.36,3.2,0
2009-07-01,2009,Wimbledon,Grass,Roddick A.,6.0,Hewitt L.,56.0,1.33,3.4,1
2009-07-01,2009,Wimbledon,Grass,Karlovic I.,36.0,Federer R.,2.0,8.0,1.07,0
2009-07-01,2009,Wimbledon,Grass,Murray A.,3.0,Ferrero J.C.,70.0,1.08,7.5,1
2009-07-01,2009,Wimbledon,Grass,Haas T.,34.0,Djokovic N.,4.0,3.2,1.36,1
2009-07-01,2009,Wimbledon,Grass,Ferrero J.C.,70.0,Murray A.,3.0,7.5,1.08,0
2009-07-01,2009,Wimbledon,Grass,Hewitt L.,56.0,Roddick A.,6.0,3.4,1.33,0
2009-07-03,2009,Wimbledon,Grass,Federer R.,2.0,Haas T.,34.0,1.06,9.0,1
2009-07-03,2009,Wimbledon,Grass,Murray A.,3.0,Roddick A.,6.0,1.3,3.5,0
2009-07-03,2009,Wimbledon,Grass,Haas T.,34.0,Federer R.,2.0,9.0,1.06,0
2009-07-03,2009,Wimbledon,Grass,Roddick A.,6.0,Murray A.,3.0,3.5,1.3,1
2009-07-05,2009,Wimbledon,Grass,Roddick A.,6.0,Federer R.,2.0,6.5,1.11,0
2009-07-05,2009,Wimbledon,Grass,Federer R.,2.0,Roddick A.,6.0,1.11,6.5,1
2009-07-06,2009,Hall of Fame Championships,Grass,Udomchoke D.,110.0,Amritraj P.,159.0,2.25,1.57,0
2009-07-06,2009,Hall of Fame Championships,Grass,Ventura S.,122.0,Ginepri R.,105.0,6.0,1.11,0
2009-07-06,2009,Hall of Fame Championships,Grass,Becker B.,46.0,Evans B.,136.0,1.16,4.5,0
2009-07-06,2009,Hall of Fame Championships,Grass,Daniel M.,101.0,Dent T.,235.0,4.5,1.16,0
2009-07-06,2009,Hall of Fame Championships,Grass,Spadea V.,102.0,Brands D.,116.0,1.53,2.37,0
2009-07-06,2009,Hall of Fame Championships,Grass,Ginepri R.,105.0,Ventura S.,122.0,1.11,6.0,1
2009-07-06,2009,Hall of Fame Championships,Grass,Brands D.,116.0,Spadea V.,102.0,2.37,1.53,1
2009-07-06,2009,Hall of Fame Championships,Grass,Dent T.,235.0,Daniel M.,101.0,1.16,4.5,1
