date,Player,surface,won,clay_win_rate_20,clay_match_count_20
2007-04-23,Hartfield D.,clay,0,0.4666666666666667,15.0
2007-04-23,Salva B.,clay,0,,1.0
2007-04-23,Serra F.,clay,0,0.4,20.0
2007-04-23,Gabashvili T.,clay,0,0.16666666666666666,12.0
2007-04-23,Korolev E.,clay,0,0.5384615384615384,13.0
2007-04-23,Becker B.,clay,1,0.3333333333333333,3.0
2007-04-23,Lee H.T.,clay,0,0.45,20.0
2007-04-23,Mantilla F.,clay,1,0.55,20.0
2007-04-23,Mahut N.,clay,1,0.23076923076923078,13.0
2007-04-23,Gulbis E.,clay,0,,1.0
2007-04-23,Schukin Y.,clay,1,0.3333333333333333,6.0
2007-04-23,Pavel A.,clay,1,0.4,20.0
2007-04-23,Falla A.,clay,0,0.46153846153846156,13.0
2007-04-23,Hernandez O.,clay,1,0.3,20.0
2007-04-23,Eschauer W.,clay,0,0.4,15.0
2007-04-23,Andujar P.,clay,1,0.3333333333333333,3.0
2007-04-23,Simon G.,clay,0,0.5,20.0
2007-04-23,Lopez F.,clay,1,0.45,20.0
2007-04-23,Galvani S.,clay,0,0.35,20.0
2007-04-23,Ramirez-Hidalgo R.,clay,1,0.5,20.0
2007-04-23,Volandri F.,clay,1,0.7,20.0
2007-04-23,Dustov F.,clay,0,,0.0
2007-04-23,Johansson T.,clay,1,0.35,20.0
2007-04-23,Clement A.,clay,1,0.4,20.0
2007-04-23,Llodra M.,clay,0,0.3,20.0
2007-04-23,Martin A.,clay,1,0.4,20.0
2007-04-23,Tursunov D.,clay,0,0.3,20.0
2007-04-23,Stepanek R.,clay,0,0.65,20.0
2007-04-23,di Mauro A.,clay,0,0.2,20.0
2007-04-23,Lopez M.,clay,0,0.45,20.0
2007-04-23,Karlovic I.,clay,0,0.55,20.0
2007-04-23,Lorenzi P.,clay,1,,0.0
2007-04-23,Gicquel M.,clay,1,0.46153846153846156,13.0
2007-04-23,Tipsarevic J.,clay,1,0.21428571428571427,14.0
2007-04-23,Seppi A.,clay,1,0.35,20.0
2007-04-24,Almagro N.,clay,1,0.75,20.0
2007-04-24,Granollers M.,clay,0,0.6666666666666666,3.0
2007-04-24,Starace P.,clay,1,0.5,20.0
2007-04-24,Peya A.,clay,0,0.2727272727272727,11.0
2007-04-24,Vanek J.,clay,1,0.4,20.0
2007-04-24,Benneteau J.,clay,1,0.4,20.0
2007-04-24,Hrbaty D.,clay,1,0.5,20.0
2007-04-24,Devilder N.,clay,0,0.46153846153846156,13.0
2007-04-24,Grosjean S.,clay,1,0.55,20.0
2007-04-24,Pless K.,clay,0,0.3,20.0
2007-04-24,Vassallo-Arguello M.,clay,0,0.5,20.0
2007-04-24,Chaki R.,clay,0,,0.0
2007-04-24,Querrey S.,clay,0,,1.0
2007-04-24,Moya C.,clay,1,0.6,20.0
2007-04-24,Calleri A.,clay,1,0.75,20.0
2007-04-24,Pashanski B.,clay,1,0.2,20.0
2007-04-24,Montanes A.,clay,1,0.55,20.0
2007-04-24,Fognini F.,clay,0,0.2222222222222222,9.0
2007-04-24,Bolelli S.,clay,1,,2.0
2007-04-24,Nalbandian D.,clay,1,0.75,20.0
2007-04-24,Safin M.,clay,0,0.5,20.0
2007-04-24,Massu N.,clay,1,0.7,20.0
2007-04-24,Roger-Vasselin E.,clay,1,,0.0
2007-04-24,Gaudio G.,clay,0,0.5,20.0
2007-04-24,Mirnyi M.,clay,0,0.4,20.0
2007-04-24,Lorenzi P.,clay,0,,1.0
2007-04-24,Lopez F.,clay,0,0.5,20.0
2007-04-24,Marin J.A.,clay,0,0.3,20.0
2007-04-24,Soderling R.,clay,1,0.6,20.0
2007-04-24,Roitman S.,clay,0,0.45,20.0
2007-04-24,Sanguinetti D.,clay,0,0.35,20.0
2007-04-24,Goldstein P.,clay,1,0.4117647058823529,17.0
2007-04-24,Udomchoke D.,clay,0,,0.0
2007-04-24,Martin A.,clay,0,0.4,20.0
2007-04-24,Vicente F.,clay,0,0.3,20.0
2007-04-24,Ascione T.,clay,1,0.3333333333333333,18.0
2007-04-24,Canas G.,clay,1,0.7,20.0
2007-04-24,Saoudi S.,clay,1,,2.0
2007-04-24,Mathieu P.H.,clay,1,0.55,20.0
2007-04-24,Acasuso J.,clay,1,0.6,20.0
2007-04-24,Robredo T.,clay,1,0.8,20.0
2007-04-24,Hanescu V.,clay,0,0.6,20.0
2007-04-24,Gil F.,clay,0,0.6666666666666666,3.0
2007-04-24,Vliegen K.,clay,1,0.5,20.0
2007-04-24,El Aynaoui Y.,clay,0,0.35,20.0
2007-04-24,Berlocq C.,clay,0,0.35,20.0
2007-04-25,Hernandez O.,clay,1,0.3,20.0
2007-04-25,Mahut N.,clay,0,0.2857142857142857,14.0
2007-04-25,Bolelli S.,clay,0,0.3333333333333333,3.0
2007-04-25,Mantilla F.,clay,0,0.55,20.0
2007-04-25,Vliegen K.,clay,0,0.55,20.0
2007-04-25,Becker B.,clay,0,0.5,4.0
2007-04-25,Almagro N.,clay,0,0.75,20.0
2007-04-25,Benneteau J.,clay,1,0.4,20.0
2007-04-25,Clement A.,clay,0,0.45,20.0
2007-04-25,Spadea V.,clay,0,0.4,20.0
2007-04-25,Vanek J.,clay,0,0.4,20.0
2007-04-25,Ascione T.,clay,0,0.3684210526315789,19.0
2007-04-25,Davydenko N.,clay,1,0.8,20.0
2007-04-25,Seppi A.,clay,0,0.35,20.0
2007-04-25,Soderling R.,clay,0,0.6,20.0
2007-04-25,Canas G.,clay,1,0.75,20.0
2007-04-25,Moya C.,clay,1,0.65,20.0
2007-04-25,Russell M.,clay,0,0.3,20.0
2007-04-25,Ramirez-Hidalgo R.,clay,1,0.55,20.0
2007-04-25,Ferrero J.C.,clay,0,0.65,20.0
2007-04-25,Nadal R.,clay,1,1.0,20.0
2007-04-25,Pavel A.,clay,0,0.45,20.0
2007-04-25,Pashanski B.,clay,1,0.25,20.0
2007-04-25,Andujar P.,clay,1,0.5,4.0
2007-04-25,Grosjean S.,clay,1,0.6,20.0
2007-04-25,Goldstein P.,clay,0,0.4444444444444444,18.0
2007-04-25,Volandri F.,clay,1,0.75,20.0
2007-04-25,Ferrer D.,clay,1,0.7,20.0
2007-04-25,Gicquel M.,clay,1,0.5,14.0
2007-04-25,Nieminen J.,clay,1,0.6,20.0
2007-04-25,Schukin Y.,clay,0,0.42857142857142855,7.0
2007-04-25,Chela J.I.,clay,1,0.75,20.0
2007-04-25,Starace P.,clay,1,0.5,20.0
2007-04-25,Johansson T.,clay,1,0.4,20.0
2007-04-26,Mathieu P.H.,clay,1,0.55,20.0
2007-04-26,Ferrer D.,clay,1,0.75,20.0
2007-04-26,Saoudi S.,clay,0,0.6666666666666666,3.0
2007-04-26,Chela J.I.,clay,0,0.75,20.0
2007-04-26,Moya C.,clay,0,0.65,20.0
2007-04-26,Starace P.,clay,1,0.55,20.0
2007-04-26,Davydenko N.,clay,1,0.8,20.0
2007-04-26,Tipsarevic J.,clay,0,0.26666666666666666,15.0
2007-04-26,Montanes A.,clay,1,0.6,20.0
2007-04-26,Acasuso J.,clay,1,0.6,20.0
2007-04-26,Johansson T.,clay,0,0.4,20.0
2007-04-26,Volandri F.,clay,0,0.75,20.0
2007-04-26,Robredo T.,clay,0,0.8,20.0
2007-04-26,Andujar P.,clay,0,0.6,5.0
2007-04-26,Pashanski B.,clay,0,0.25,20.0
2007-04-26,Nalbandian D.,clay,1,0.75,20.0
2007-04-26,Hrbaty D.,clay,1,0.5,20.0
2007-04-26,Canas G.,clay,1,0.75,20.0
2007-04-26,Nieminen J.,clay,0,0.6,20.0
2007-04-26,Roger-Vasselin E.,clay,0,,1.0
2007-04-26,Calleri A.,clay,1,0.75,20.0
2007-04-26,Nadal R.,clay,1,1.0,20.0
2007-04-26,Hernandez O.,clay,1,0.35,20.0
2007-04-26,Massu N.,clay,0,0.7,20.0
2007-04-27,Canas G.,clay,1,0.8,20.0
2007-04-27,Montanes A.,clay,1,0.65,20.0
2007-04-27,Acasuso J.,clay,0,0.6,20.0
2007-04-27,Calleri A.,clay,1,0.8,20.0
2007-04-27,Ferrer D.,clay,1,0.8,20.0
2007-04-27,Starace P.,clay,0,0.55,20.0
2007-04-27,Ramirez-Hidalgo R.,clay,1,0.55,20.0
2007-04-27,Nalbandian D.,clay,0,0.75,20.0
2007-04-27,Nadal R.,clay,1,1.0,20.0
2007-04-27,Gicquel M.,clay,1,0.5333333333333333,15.0
2007-04-27,Grosjean S.,clay,0,0.6,20.0
2007-04-27,Mathieu P.H.,clay,1,0.55,20.0
2007-04-27,Hernandez O.,clay,0,0.4,20.0
2007-04-27,Davydenko N.,clay,0,0.8,20.0
2007-04-27,Benneteau J.,clay,0,0.4,20.0
2007-04-27,Hrbaty D.,clay,0,0.5,20.0
2007-04-28,Montanes A.,clay,1,0.7,20.0
2007-04-28,Gicquel M.,clay,0,0.5625,16.0
2007-04-28,Nadal R.,clay,1,1.0,20.0
2007-04-28,Canas G.,clay,1,0.8,20.0
2007-04-28,Calleri A.,clay,0,0.8,20.0
2007-04-28,Mathieu P.H.,clay,1,0.6,20.0
2007-04-28,Ramirez-Hidalgo R.,clay,0,0.6,20.0
2007-04-28,Ferrer D.,clay,0,0.8,20.0
2007-04-29,Sousa P.,clay,0,,0.0
2007-04-29,Kunitsyn I.,clay,1,0.0,3.0
2007-04-29,Horna L.,clay,0,0.55,20.0
2007-04-29,Mathieu P.H.,clay,1,0.6,20.0
2007-04-29,Canas G.,clay,0,0.8,20.0
2007-04-29,Montanes A.,clay,0,0.7,20.0
2007-04-29,Querrey S.,clay,1,,2.0
2007-04-29,Nadal R.,clay,1,1.0,20.0
2007-04-30,Monaco J.,clay,1,0.65,20.0
2007-04-30,Kohlschreiber P.,clay,1,0.55,20.0
2007-04-30,Andreev I.,clay,0,0.55,20.0
2007-04-30,Falla A.,clay,0,0.42857142857142855,14.0
2007-04-30,Lee H.T.,clay,0,0.4,20.0
2007-04-30,Martin A.,clay,1,0.4,20.0
2007-04-30,Brands D.,clay,1,,0.0
2007-04-30,Gil F.,clay,1,0.5,4.0
2007-04-30,Ramirez-Hidalgo R.,clay,0,0.6,20.0
2007-04-30,Hartfield D.,clay,0,0.4375,16.0
2007-04-30,Melzer J.,clay,1,0.65,20.0
2007-04-30,Korolev E.,clay,0,0.5,14.0
2007-04-30,Vassallo-Arguello M.,clay,1,0.5,20.0
2007-04-30,Baghdatis M.,clay,1,0.3,10.0
2007-04-30,Djokovic N.,clay,1,0.75,20.0
2007-04-30,Koubek S.,clay,0,0.4,20.0
2007-04-30,Roitman S.,clay,0,0.45,20.0
2007-04-30,Clement A.,clay,0,0.4,20.0
2007-04-30,Youzhny M.,clay,1,0.45,20.0
2007-04-30,Ventura S.,clay,1,0.45,20.0
2007-04-30,Monfils G.,clay,0,0.55,20.0
2007-04-30,Rochus O.,clay,0,0.45,20.0
2007-04-30,Verkerk M.,clay,0,0.65,20.0
2007-04-30,Del Potro J.M.,clay,1,0.4166666666666667,12.0
2007-05-01,Spadea V.,clay,1,0.35,20.0
2007-05-01,Russell M.,clay,0,0.3,20.0
2007-05-01,Johansson T.,clay,0,0.35,20.0
2007-05-01,Gasquet R.,clay,1,0.65,20.0
2007-05-01,Beck K.,clay,0,0.125,16.0
2007-05-01,Tursunov D.,clay,1,0.3,20.0
2007-05-01,Mirnyi M.,clay,0,0.4,20.0
2007-05-01,Serra F.,clay,0,0.4,20.0
2007-05-01,Nieminen J.,clay,1,0.55,20.0
2007-05-01,Massu N.,clay,1,0.65,20.0
2007-05-01,Gonzalez F.,clay,0,0.65,20.0
2007-05-01,Garcia-Lopez G.,clay,1,0.35,20.0
2007-05-01,Schuettler R.,clay,0,0.25,20.0
2007-05-01,Stepanek R.,clay,0,0.65,20.0
2007-05-01,Calleri A.,clay,1,0.75,20.0
2007-05-01,Bachinger M.,clay,1,,0.0
2007-05-01,Haas T.,clay,0,0.5,20.0
2007-05-01,Berdych T.,clay,1,0.65,20.0
2007-05-01,Zimonjic N.,clay,0,0.25,4.0
2007-05-01,Devilder N.,clay,1,0.42857142857142855,14.0
2007-05-01,Sluiter R.,clay,1,0.35,20.0
2007-05-01,Mayer F.,clay,0,0.5,20.0
2007-05-01,Mathieu P.H.,clay,1,0.65,20.0
2007-05-01,Becker B.,clay,1,0.4,5.0
2007-05-01,Summerer T.,clay,1,0.0,3.0
2007-05-01,Gabashvili T.,clay,0,0.15384615384615385,13.0
2007-05-01,Canas G.,clay,0,0.8,20.0
2007-05-01,Hajek J.,clay,0,,2.0
2007-05-01,Waske A.,clay,1,0.4,20.0
2007-05-01,Grosjean S.,clay,1,0.55,20.0
2007-05-01,Gulbis E.,clay,0,,2.0
2007-05-01,Udomchoke D.,clay,0,,1.0
2007-05-02,Becker B.,clay,0,0.5,6.0
2007-05-02,Melzer J.,clay,1,0.7,20.0
2007-05-02,Baghdatis M.,clay,1,0.36363636363636365,11.0
2007-05-02,Querrey S.,clay,0,0.3333333333333333,3.0
2007-05-02,Bachinger M.,clay,0,,1.0
2007-05-02,Mathieu P.H.,clay,1,0.65,20.0
2007-05-02,Patience O.,clay,1,0.3,20.0
2007-05-02,Waske A.,clay,1,0.4,20.0
2007-05-02,Kunitsyn I.,clay,0,0.25,4.0
2007-05-02,Youzhny M.,clay,1,0.45,20.0
2007-05-02,Monaco J.,clay,1,0.65,20.0
2007-05-02,Montanes A.,clay,0,0.65,20.0
2007-05-02,Ventura S.,clay,0,0.45,20.0
2007-05-02,Brands D.,clay,0,,1.0
2007-05-02,Tursunov D.,clay,0,0.35,20.0
2007-05-02,Robredo T.,clay,1,0.75,20.0
2007-05-02,Davydenko N.,clay,0,0.75,20.0
2007-05-02,Garcia-Lopez G.,clay,1,0.4,20.0
2007-05-02,Sluiter R.,clay,0,0.35,20.0
2007-05-02,Djokovic N.,clay,1,0.8,20.0
2007-05-03,Nieminen J.,clay,0,0.6,20.0
2007-05-03,Massu N.,clay,0,0.7,20.0
2007-05-03,Gasquet R.,clay,1,0.65,20.0
2007-05-03,Patience O.,clay,0,0.3,20.0
2007-05-03,Summerer T.,clay,0,0.25,4.0
2007-05-03,Calleri A.,clay,1,0.75,20.0
2007-05-03,Martin A.,clay,0,0.45,20.0
2007-05-03,Robredo T.,clay,1,0.75,20.0
2007-05-03,Del Potro J.M.,clay,0,0.46153846153846156,13.0
2007-05-03,Kohlschreiber P.,clay,1,0.55,20.0
2007-05-03,Vassallo-Arguello M.,clay,0,0.5,20.0
2007-05-03,Devilder N.,clay,1,0.4666666666666667,15.0
2007-05-03,Spadea V.,clay,1,0.4,20.0
2007-05-03,Berdych T.,clay,1,0.65,20.0
2007-05-03,Gil F.,clay,0,0.6,5.0
2007-05-03,Grosjean S.,clay,1,0.6,20.0
2007-05-04,Waske A.,clay,0,0.4,20.0
2007-05-04,Gasquet R.,clay,1,0.7,20.0
2007-05-04,Youzhny M.,clay,1,0.5,20.0
2007-05-04,Berdych T.,clay,1,0.7,20.0
2007-05-04,Calleri A.,clay,0,0.75,20.0
2007-05-04,Melzer J.,clay,0,0.7,20.0
2007-05-04,Garcia-Lopez G.,clay,0,0.45,20.0
2007-05-04,Spadea V.,clay,0,0.45,20.0
2007-05-04,Grosjean S.,clay,0,0.6,20.0
2007-05-04,Robredo T.,clay,1,0.75,20.0
2007-05-04,Monaco J.,clay,0,0.65,20.0
2007-05-04,Devilder N.,clay,0,0.5,16.0
2007-05-04,Kohlschreiber P.,clay,1,0.55,20.0
2007-05-04,Baghdatis M.,clay,1,0.4166666666666667,12.0
2007-05-04,Mathieu P.H.,clay,1,0.65,20.0
2007-05-04,Djokovic N.,clay,1,0.8,20.0
2007-05-05,Robredo T.,clay,0,0.75,20.0
2007-05-05,Djokovic N.,clay,1,0.85,20.0
2007-05-05,Berdych T.,clay,0,0.7,20.0
2007-05-05,Mathieu P.H.,clay,0,0.7,20.0
2007-05-05,Baghdatis M.,clay,0,0.46153846153846156,13.0
2007-05-05,Gasquet R.,clay,1,0.7,20.0
2007-05-05,Kohlschreiber P.,clay,1,0.6,20.0
2007-05-05,Youzhny M.,clay,1,0.55,20.0
2007-05-06,Gasquet R.,clay,0,0.7,20.0
2007-05-06,Djokovic N.,clay,1,0.85,20.0
2007-05-06,Kohlschreiber P.,clay,1,0.65,20.0
2007-05-06,Youzhny M.,clay,0,0.55,20.0
2007-05-07,Starace P.,clay,1,0.55,20.0
2007-05-07,Almagro N.,clay,1,0.7,20.0
2007-05-07,Canas G.,clay,1,0.75,20.0
2007-05-07,Verkerk M.,clay,0,0.6,20.0
2007-05-07,Henman T.,clay,0,0.55,20.0
2007-05-07,Tursunov D.,clay,1,0.35,20.0
2007-05-07,Hrbaty D.,clay,0,0.5,20.0
2007-05-07,Hernandez O.,clay,1,0.4,20.0
2007-05-07,Simon G.,clay,1,0.45,20.0
2007-05-07,Soderling R.,clay,1,0.6,20.0
2007-05-07,Hewitt L.,clay,0,0.8,20.0
2007-05-07,Calleri A.,clay,0,0.7,20.0
2007-05-07,Murray A.,clay,0,0.25,8.0
2007-05-07,Becker B.,clay,0,0.42857142857142855,7.0
2007-05-07,Bjorkman J.,clay,0,0.25,20.0
2007-05-07,Melzer J.,clay,0,0.7,20.0
2007-05-07,Acasuso J.,clay,1,0.55,20.0
2007-05-07,Bracciali D.,clay,1,0.47368421052631576,19.0
2007-05-07,Ginepri R.,clay,0,0.25,20.0
2007-05-07,Ferrero J.C.,clay,1,0.65,20.0
2007-05-08,Volandri F.,clay,1,0.7,20.0
2007-05-08,Acasuso J.,clay,1,0.55,20.0
2007-05-08,Gasquet R.,clay,1,0.7,20.0
2007-05-08,Almagro N.,clay,0,0.7,20.0
2007-05-08,Benneteau J.,clay,0,0.4,20.0
2007-05-08,Safin M.,clay,1,0.5,20.0
2007-05-08,Wawrinka S.,clay,0,0.6,20.0
2007-05-08,Llodra M.,clay,0,0.25,20.0
2007-05-08,Andreev I.,clay,1,0.5,20.0
2007-05-08,Fish M.,clay,0,0.47368421052631576,19.0
2007-05-08,Gabashvili T.,clay,0,0.14285714285714285,14.0
2007-05-08,Gicquel M.,clay,0,0.5294117647058824,17.0
2007-05-08,Blake J.,clay,1,0.5,20.0
2007-05-08,Federer R.,clay,1,0.8,20.0
2007-05-08,Delic A.,clay,0,,2.0
2007-05-08,Berdych T.,clay,1,0.65,20.0
2007-05-08,Ljubicic I.,clay,0,0.65,20.0
2007-05-08,Massu N.,clay,1,0.65,20.0
2007-05-08,Chela J.I.,clay,1,0.7,20.0
2007-05-08,Youzhny M.,clay,1,0.5,20.0
2007-05-08,Ferrer D.,clay,0,0.75,20.0
2007-05-08,Verdasco F.,clay,0,0.6,20.0
2007-05-08,Baghdatis M.,clay,1,0.42857142857142855,14.0
2007-05-08,Gaudio G.,clay,1,0.45,20.0
2007-05-08,Nieminen J.,clay,0,0.55,20.0
2007-05-08,Rochus O.,clay,1,0.45,20.0
2007-05-08,Bolelli S.,clay,0,0.25,4.0
2007-05-08,Stepanek R.,clay,1,0.6,20.0
2007-05-08,Montanes A.,clay,1,0.65,20.0
2007-05-08,Haas T.,clay,0,0.45,20.0
2007-05-08,Moya C.,clay,0,0.6,20.0
2007-05-08,Monfils G.,clay,0,0.5,20.0
2007-05-09,Massu N.,clay,1,0.65,20.0
2007-05-09,Baghdatis M.,clay,1,0.4666666666666667,15.0
2007-05-09,Nadal R.,clay,1,1.0,20.0
2007-05-09,Bracciali D.,clay,0,0.5,20.0
2007-05-09,Gonzalez F.,clay,1,0.6,20.0
2007-05-09,Soderling R.,clay,0,0.6,20.0
2007-05-09,Hernandez O.,clay,0,0.45,20.0
2007-05-09,Safin M.,clay,0,0.5,20.0
2007-05-09,Rochus O.,clay,0,0.5,20.0
2007-05-09,Starace P.,clay,1,0.55,20.0
2007-05-09,Djokovic N.,clay,1,0.85,20.0
2007-05-09,Blake J.,clay,0,0.55,20.0
2007-05-09,Berdych T.,clay,1,0.7,20.0
2007-05-09,Ferrero J.C.,clay,0,0.7,20.0
2007-05-09,Gasquet R.,clay,0,0.75,20.0
2007-05-09,Chela J.I.,clay,1,0.75,20.0
2007-05-09,Canas G.,clay,0,0.8,20.0
2007-05-09,Stepanek R.,clay,0,0.65,20.0
2007-05-09,Youzhny M.,clay,1,0.55,20.0
2007-05-09,Simon G.,clay,1,0.45,20.0
2007-05-09,Davydenko N.,clay,1,0.7,20.0
2007-05-09,Gaudio G.,clay,0,0.45,20.0
2007-05-09,Tursunov D.,clay,0,0.35,20.0
2007-05-09,Volandri F.,clay,1,0.7,20.0
2007-05-09,Montanes A.,clay,0,0.65,20.0
2007-05-09,Andreev I.,clay,0,0.55,20.0
2007-05-09,Roddick A.,clay,1,0.65,20.0
2007-05-09,Robredo T.,clay,1,0.7,20.0
2007-05-10,Roddick A.,clay,0,0.7,20.0
2007-05-10,Nadal R.,clay,1,1.0,20.0
2007-05-10,Massu N.,clay,0,0.65,20.0
2007-05-10,Simon G.,clay,0,0.45,20.0
2007-05-10,Chela J.I.,clay,1,0.75,20.0
2007-05-10,Gonzalez F.,clay,1,0.65,20.0
2007-05-10,Berdych T.,clay,1,0.75,20.0
2007-05-10,Federer R.,clay,0,0.8,20.0
2007-05-10,Baghdatis M.,clay,0,0.5,16.0
2007-05-10,Starace P.,clay,0,0.6,20.0
2007-05-10,Youzhny M.,clay,0,0.6,20.0
2007-05-10,Robredo T.,clay,1,0.7,20.0
2007-05-10,Acasuso J.,clay,0,0.6,20.0
2007-05-10,Volandri F.,clay,1,0.75,20.0
2007-05-10,Djokovic N.,clay,1,0.85,20.0
2007-05-10,Davydenko N.,clay,1,0.7,20.0
2007-05-11,Chela J.I.,clay,0,0.75,20.0
2007-05-11,Volandri F.,clay,1,0.75,20.0
2007-05-11,Gonzalez F.,clay,1,0.65,20.0
2007-05-11,Berdych T.,clay,0,0.75,20.0
2007-05-11,Robredo T.,clay,0,0.7,20.0
2007-05-11,Nadal R.,clay,1,1.0,20.0
2007-05-11,Djokovic N.,clay,0,0.85,20.0
2007-05-11,Davydenko N.,clay,1,0.7,20.0
2007-05-12,Davydenko N.,clay,0,0.7,20.0
2007-05-12,Volandri F.,clay,0,0.75,20.0
2007-05-12,Gonzalez F.,clay,1,0.65,20.0
2007-05-12,Nadal R.,clay,1,1.0,20.0
2007-05-13,Gonzalez F.,clay,0,0.65,20.0
2007-05-13,Nadal R.,clay,1,1.0,20.0
2007-05-14,Stepanek R.,clay,0,0.6,20.0
2007-05-14,Soderling R.,clay,1,0.6,20.0
2007-05-14,Bjorkman J.,clay,0,0.25,20.0
2007-05-14,Ferrero J.C.,clay,1,0.65,20.0
2007-05-14,Simon G.,clay,1,0.45,20.0
2007-05-14,Kohlschreiber P.,clay,1,0.65,20.0
2007-05-14,Safin M.,clay,1,0.5,20.0
2007-05-14,Mathieu P.H.,clay,1,0.65,20.0
2007-05-14,Wawrinka S.,clay,0,0.55,20.0
2007-05-14,Baghdatis M.,clay,0,0.47058823529411764,17.0
2007-05-14,Gicquel M.,clay,0,0.5,18.0
2007-05-14,Hewitt L.,clay,1,0.75,20.0
2007-05-14,Tursunov D.,clay,0,0.35,20.0
2007-05-14,Clement A.,clay,1,0.35,20.0
2007-05-14,Monaco J.,clay,1,0.65,20.0
2007-05-14,Calleri A.,clay,0,0.65,20.0
2007-05-14,Verdasco F.,clay,0,0.55,20.0
2007-05-14,Hrbaty D.,clay,0,0.45,20.0
2007-05-14,Verkerk M.,clay,0,0.6,20.0
2007-05-14,Almagro N.,clay,1,0.7,20.0
2007-05-14,Chela J.I.,clay,1,0.75,20.0
2007-05-14,Massu N.,clay,0,0.6,20.0
2007-05-14,Gaudio G.,clay,0,0.45,20.0
2007-05-14,Rochus O.,clay,0,0.5,20.0
2007-05-14,Bolelli S.,clay,0,0.2,5.0
2007-05-14,Berdych T.,clay,1,0.7,20.0
2007-05-14,Andreev I.,clay,1,0.5,20.0
2007-05-14,Ginepri R.,clay,0,0.25,20.0
2007-05-14,Gasquet R.,clay,1,0.7,20.0
2007-05-14,Serra F.,clay,1,0.35,20.0
2007-05-14,Canas G.,clay,0,0.75,20.0
2007-05-14,Ferrer D.,clay,1,0.7,20.0
2007-05-15,Waske A.,clay,0,0.4,20.0
2007-05-15,Soderling R.,clay,0,0.6,20.0
2007-05-15,Mayer F.,clay,1,0.5,20.0
2007-05-15,Ljubicic I.,clay,1,0.6,20.0
2007-05-15,Murray A.,clay,0,0.2222222222222222,9.0
2007-05-15,Garcia-Lopez G.,clay,0,0.4,20.0
2007-05-15,Moya C.,clay,1,0.6,20.0
2007-05-15,Serra F.,clay,0,0.4,20.0
2007-05-15,Ferrer D.,clay,1,0.75,20.0
2007-05-15,Robredo T.,clay,0,0.65,20.0
2007-05-15,Fish M.,clay,0,0.45,20.0
2007-05-15,Benneteau J.,clay,1,0.4,20.0
2007-05-15,Volandri F.,clay,1,0.7,20.0
2007-05-15,Nieminen J.,clay,1,0.5,20.0
2007-05-15,Schuettler R.,clay,0,0.25,20.0
2007-05-15,Hernandez O.,clay,1,0.45,20.0
2007-05-15,Melzer J.,clay,1,0.65,20.0
2007-05-15,Summerer T.,clay,0,0.2,5.0
2007-05-15,Acasuso J.,clay,1,0.55,20.0
2007-05-15,Youzhny M.,clay,0,0.6,20.0
2007-05-15,Becker B.,clay,0,0.375,8.0
2007-05-15,Almagro N.,clay,1,0.7,20.0
2007-05-16,Hewitt L.,clay,1,0.75,20.0
2007-05-16,Nadal R.,clay,1,1.0,20.0
2007-05-16,Ferrero J.C.,clay,1,0.65,20.0
2007-05-16,Safin M.,clay,0,0.5,20.0
2007-05-16,Blake J.,clay,1,0.55,20.0
2007-05-16,Clement A.,clay,0,0.35,20.0
2007-05-16,Kohlschreiber P.,clay,0,0.7,20.0
2007-05-16,Andreev I.,clay,1,0.5,20.0
2007-05-16,Federer R.,clay,1,0.8,20.0
2007-05-16,Moya C.,clay,1,0.6,20.0
2007-05-16,Chela J.I.,clay,0,0.75,20.0
2007-05-16,Berdych T.,clay,0,0.7,20.0
2007-05-16,Monaco J.,clay,0,0.65,20.0
2007-05-16,Hernandez O.,clay,0,0.45,20.0
2007-05-17,Melzer J.,clay,1,0.65,20.0
2007-05-17,Nieminen J.,clay,1,0.5,20.0
2007-05-17,Hewitt L.,clay,1,0.75,20.0
2007-05-17,Ferrer D.,clay,1,0.75,20.0
2007-05-17,Mathieu P.H.,clay,0,0.65,20.0
2007-05-17,Djokovic N.,clay,1,0.85,20.0
2007-05-17,Ljubicic I.,clay,0,0.65,20.0
2007-05-17,Djokovic N.,clay,1,0.85,20.0
2007-05-17,Mayer F.,clay,0,0.5,20.0
2007-05-17,Melzer J.,clay,0,0.65,20.0
2007-05-17,Ferrero J.C.,clay,0,0.65,20.0
2007-05-17,Nieminen J.,clay,0,0.5,20.0
2007-05-17,Moya C.,clay,1,0.6,20.0
2007-05-17,Nadal R.,clay,1,1.0,20.0
2007-05-17,Acasuso J.,clay,0,0.6,20.0
2007-05-17,Volandri F.,clay,0,0.7,20.0
2007-05-17,Davydenko N.,clay,0,0.7,20.0
2007-05-17,Andreev I.,clay,0,0.5,20.0
2007-05-17,Gonzalez F.,clay,1,0.65,20.0
2007-05-17,Gonzalez F.,clay,1,0.6,20.0
2007-05-17,Benneteau J.,clay,0,0.45,20.0
2007-05-17,Gasquet R.,clay,0,0.75,20.0
2007-05-17,Acasuso J.,clay,1,0.55,20.0
2007-05-17,Federer R.,clay,1,0.8,20.0
2007-05-17,Simon G.,clay,0,0.45,20.0
2007-05-17,Almagro N.,clay,1,0.7,20.0
2007-05-17,Davydenko N.,clay,1,0.65,20.0
2007-05-17,Blake J.,clay,0,0.6,20.0
2007-05-18,Moya C.,clay,1,0.6,20.0
2007-05-18,Ferrer D.,clay,0,0.75,20.0
