winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,a_wins
0.0,0.8665277777777765,0.0,0.0,-0.0,-44.36548240051593,31.037291625053967,0
0.3,-0.6554749999999976,0.0,0.0,0.0,128.9136497155423,-10.292083442065177,1
-0.3,0.6554749999999976,0.0,0.0,-0.0,-128.9136497155423,10.292083442065177,0
-0.09999999999999998,-0.8999999999999986,2.0,0.0,0.0,53.71853623505672,-30.118311841305058,1
0.09999999999999998,0.8999999999999986,-2.0,0.0,-0.0,-53.71853623505672,30.118311841305058,0
0.25555555555555554,-1.0494285714285736,1.0,0.0,-0.1503759398496241,127.61389378663284,21.420887848402344,1
-0.25555555555555554,1.0494285714285736,-1.0,0.0,0.1503759398496241,-127.61389378663284,-21.420887848402344,0
0.19999999999999996,0.2680833333333341,0.0,0.0,0.0,3.549564143822863,27.13235597180642,1
-0.19999999999999996,-0.2680833333333341,0.0,0.0,-0.0,-3.549564143822863,-27.13235597180642,0
-0.19999999999999996,0.11559999999999993,0.0,0.0,-0.10000000000000003,-114.22913171168398,-27.002296304384117,1
0.19999999999999996,-0.11559999999999993,0.0,0.0,0.10000000000000003,114.22913171168398,27.002296304384117,0
0.19999999999999996,-0.3574888888888901,0.0,0.0,0.005555555555555591,72.31148593155149,58.83908535012074,1
-0.19999999999999996,0.3574888888888901,0.0,0.0,-0.005555555555555591,-72.31148593155149,-58.83908535012074,0
0.09999999999999998,-0.6389333333333322,0.0,0.0,0.3,154.24395374939877,163.63263604131112,1
-0.09999999999999998,0.6389333333333322,0.0,0.0,-0.3,-154.24395374939877,-163.63263604131112,0
0.0,0.2016555555555557,0.0,0.0,0.0,43.60931249840155,-25.854670277128434,1
0.0,-0.2016555555555557,0.0,0.0,-0.0,-43.60931249840155,25.854670277128434,0
