date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2024-02-03,2024,Dubai Tennis Championships,Hard,Humbert U.,Bublik A.,18.0,23.0,1.4,3.0
2024-02-03,2024,Abierto Mexicano,Hard,Ruud C.,Rune H.,11.0,7.0,1.73,2.1
2024-02-08,2024,Citi Open,Hard,Rublev A.,Rinderknech A.,8.0,68.0,1.29,3.75
2024-02-08,2024,Citi Open,Hard,Cobolli F.,Michelsen A.,48.0,60.0,2.63,1.5
2024-02-08,2024,Citi Open,Hard,Shelton B.,Shapovalov D.,14.0,139.0,1.62,2.3
2024-02-08,2024,Citi Open,Hard,Korda S.,Thompson J.,22.0,33.0,1.5,2.63
2024-02-09,2024,US Open,Hard,De Minaur A.,Thompson J.,10.0,32.0,1.25,4.0
2024-02-09,2024,US Open,Hard,Draper J.,Machac T.,25.0,39.0,1.44,2.75
2024-02-09,2024,US Open,Hard,Tiafoe F.,Popyrin A.,20.0,28.0,1.91,1.91
2024-02-09,2024,US Open,Hard,Medvedev D.,Borges N.,5.0,34.0,1.1,7.0
2024-02-10,2024,Shanghai Masters,Hard,Seyboth Wild T.,Evans D.,88.0,170.0,2.5,1.53
2024-02-10,2024,Shanghai Masters,Hard,Daniel T.,Gerasimov E.,93.0,304.0,1.29,3.75
2024-02-10,2024,Shanghai Masters,Hard,Vukic A.,Moutet C.,91.0,72.0,,
2024-02-10,2024,Shanghai Masters,Hard,Shang J.,Wong C.,51.0,128.0,1.22,4.33
2024-02-10,2024,Shanghai Masters,Hard,Svajda Z.,Mannarino A.,131.0,53.0,2.1,1.73
2024-02-10,2024,Shanghai Masters,Hard,Shapovalov D.,Sonego L.,102.0,49.0,1.5,2.63
2024-02-10,2024,Shanghai Masters,Hard,Davidovich Fokina A.,Diallo G.,64.0,105.0,1.73,2.1
2024-02-10,2024,Shanghai Masters,Hard,Cazaux A.,Cilic M.,92.0,211.0,2.5,1.53
2024-02-10,2024,Shanghai Masters,Hard,Fognini F.,Darderi L.,81.0,42.0,2.1,1.73
2024-02-10,2024,China Open,Hard,Alcaraz C.,Sinner J.,3.0,1.0,1.73,2.1
2024-02-10,2024,Shanghai Masters,Hard,Muller A.,Nardi L.,74.0,89.0,1.53,2.5
2024-02-10,2024,Shanghai Masters,Hard,Rinderknech A.,Opelka R.,62.0,309.0,1.91,1.91
2024-02-10,2024,Shanghai Masters,Hard,Nishikori K.,Navone M.,153.0,38.0,1.29,3.75
2024-02-10,2024,Shanghai Masters,Hard,Van De Zandschulp B.,Carreno Busta P.,67.0,203.0,2.38,1.57
2024-02-10,2024,Shanghai Masters,Hard,Monfils G.,Dzumhur D.,46.0,96.0,1.25,4.0
2024-02-10,2024,Shanghai Masters,Hard,Carballes Baena R.,Bautista Agut R.,54.0,57.0,2.75,1.44
2024-02-10,2024,Shanghai Masters,Hard,Wu Y.,Nagal S.,560.0,83.0,1.57,2.38
2024-02-11,2024,BNP Paribas Masters,Hard,Zverev A.,Rune H.,3.0,13.0,1.4,3.0
2024-02-11,2024,BNP Paribas Masters,Hard,Humbert U.,Khachanov K.,18.0,21.0,1.67,2.2
2024-03-01,2024,Brisbane International,Hard,Safiullin R.,Popyrin A.,39.0,40.0,1.53,2.5
2024-03-01,2024,Brisbane International,Hard,Arnaldi M.,Klein L.,44.0,170.0,1.53,2.5
2024-03-01,2024,Brisbane International,Hard,Duckworth J.,Hanfmann Y.,116.0,51.0,1.91,1.91
2024-03-01,2024,Brisbane International,Hard,Humbert U.,Michelsen A.,20.0,97.0,1.4,3.0
2024-03-01,2024,Brisbane International,Hard,Rune H.,Shevchenko A.,8.0,48.0,1.29,3.75
2024-03-01,2024,Hong Kong Tennis Open,Hard,Shang J.,Van De Zandschulp B.,183.0,50.0,2.3,1.62
2024-03-01,2024,Hong Kong Tennis Open,Hard,Kotov P.,Musetti L.,67.0,27.0,2.1,1.73
2024-03-01,2024,Hong Kong Tennis Open,Hard,Ruusuvuori E.,Khachanov K.,69.0,15.0,2.2,1.67
2024-03-01,2024,Hong Kong Tennis Open,Hard,Tiafoe F.,Kecmanovic M.,16.0,54.0,1.8,2.0
2024-03-02,2024,Open Sud de France,Hard,Coric B.,Rune H.,37.0,7.0,2.75,1.44
2024-03-02,2024,Open Sud de France,Hard,Bublik A.,Auger-Aliassime F.,27.0,30.0,2.63,1.5
2024-03-03,2024,Abierto Mexicano,Hard,De Minaur A.,Ruud C.,9.0,11.0,1.57,2.38
2024-03-08,2024,Citi Open,Hard,Tiafoe F.,Rublev A.,29.0,8.0,2.75,1.44
2024-03-09,2024,US Open,Hard,Sinner J.,Paul T.,1.0,14.0,1.14,5.5
2024-03-09,2024,US Open,Hard,Fritz T.,Zverev A.,12.0,4.0,2.5,1.53
2024-03-10,2024,Shanghai Masters,Hard,Wawrinka S.,Mpetshi G.,236.0,50.0,2.1,1.73
2024-03-10,2024,Shanghai Masters,Hard,Bellucci M.,Harris B.,101.0,106.0,1.4,3.0
2024-03-10,2024,Shanghai Masters,Hard,Bergs Z.,Zhang Zh.,73.0,41.0,2.1,1.73
2024-03-10,2024,Shanghai Masters,Hard,Safiullin R.,Zhukayev B.,61.0,196.0,1.2,4.5
2024-03-10,2024,Shanghai Masters,Hard,Shevchenko A.,Ramanathan R.,58.0,332.0,1.22,4.33
2024-03-10,2024,Shanghai Masters,Hard,Watanuki Y.,Kotov P.,336.0,56.0,2.0,1.8
2024-03-10,2024,Shanghai Masters,Hard,Giron M.,Tu L.,47.0,191.0,1.53,2.5
2024-03-10,2024,Shanghai Masters,Hard,Atmane T.,Kovacevic A.,161.0,76.0,1.73,2.1
2024-03-10,2024,Shanghai Masters,Hard,Mensik J.,Martinez P.,65.0,45.0,1.4,3.0
2024-03-10,2024,Shanghai Masters,Hard,Berrettini M.,O Connell C.,44.0,71.0,1.36,3.2
2024-03-10,2024,Shanghai Masters,Hard,Zhou Y.,Nishioka Y.,440.0,60.0,5.5,1.14
2024-03-10,2024,Shanghai Masters,Hard,Griekspoor T.,Diaz Acosta F.,40.0,59.0,1.2,4.5
2024-03-10,2024,Shanghai Masters,Hard,Kecmanovic M.,Hijikata R.,55.0,78.0,1.53,2.5
2024-03-10,2024,Shanghai Masters,Hard,Goffin D.,Duckworth J.,66.0,75.0,1.44,2.75
2024-03-10,2024,Shanghai Masters,Hard,Munar J.,Gaston H.,63.0,80.0,1.44,2.75
2024-03-11,2024,BNP Paribas Masters,Hard,Zverev A.,Humbert U.,3.0,18.0,1.4,3.0
2024-03-11,2024,Open de Moselle,Hard,Moutet C.,Nagal S.,66.0,83.0,1.29,3.75
2024-03-11,2024,Open de Moselle,Hard,Michelsen A.,Mayot H.,44.0,107.0,1.3,3.5
2024-03-11,2024,Belgrade Open,Hard,Medjedovic H.,Nakashima B.,156.0,37.0,2.5,1.53
2024-03-11,2024,Belgrade Open,Hard,Marozsan F.,Shang J.,59.0,50.0,2.75,1.44
2024-04-01,2024,Hong Kong Tennis Open,Hard,Fils A.,Huesler M.A.,36.0,194.0,1.4,3.0
2024-04-01,2024,Hong Kong Tennis Open,Hard,Bautista Agut R.,Cerundolo F.,57.0,21.0,1.4,3.0
2024-04-01,2024,Hong Kong Tennis Open,Hard,Ofner S.,Struff J.L.,43.0,25.0,2.2,1.67
2024-04-01,2024,Hong Kong Tennis Open,Hard,Rublev A.,Broady L.,5.0,108.0,1.08,8.0
2024-04-01,2024,Brisbane International,Hard,Nadal R.,Kubler J.,672.0,102.0,1.14,5.5
2024-04-01,2024,Brisbane International,Hard,Dimitrov G.,Altmaier D.,14.0,56.0,1.14,5.5
2024-04-01,2024,Brisbane International,Hard,Thompson J.,Humbert U.,55.0,20.0,2.5,1.53
2024-04-01,2024,Brisbane International,Hard,Hijikata R.,Machac T.,71.0,78.0,2.3,1.62
2024-04-02,2024,Open Sud de France,Hard,Bublik A.,Coric B.,27.0,37.0,2.0,1.8
2024-04-08,2024,Citi Open,Hard,Cobolli F.,Shelton B.,48.0,14.0,3.2,1.36
2024-04-08,2024,Citi Open,Hard,Korda S.,Tiafoe F.,22.0,29.0,1.57,2.38
2024-04-09,2024,US Open,Hard,Draper J.,De Minaur A.,25.0,10.0,2.2,1.67
2024-04-09,2024,US Open,Hard,Tiafoe F.,Dimitrov G.,20.0,9.0,2.38,1.57
2024-04-10,2024,Shanghai Masters,Hard,Carballes Baena R.,Fils A.,54.0,21.0,3.5,1.3
2024-04-10,2024,Shanghai Masters,Hard,Humbert U.,Cazaux A.,15.0,92.0,1.29,3.75
2024-04-10,2024,Shanghai Masters,Hard,Vukic A.,Ruud C.,91.0,9.0,3.4,1.33
2024-04-10,2024,Shanghai Masters,Hard,Wu Y.,Jarry N.,560.0,29.0,2.0,1.8
2024-04-10,2024,Shanghai Masters,Hard,Medvedev D.,Seyboth Wild T.,5.0,88.0,1.07,9.0
2024-04-10,2024,Shanghai Masters,Hard,Etcheverry T.,Van De Zandschulp B.,37.0,67.0,1.91,1.91
2024-04-10,2024,Shanghai Masters,Hard,Tabilo A.,Rinderknech A.,23.0,62.0,1.8,2.0
2024-04-10,2024,Shanghai Masters,Hard,Arnaldi M.,Svajda Z.,36.0,131.0,1.44,2.75
2024-04-10,2024,Shanghai Masters,Hard,Monfils G.,Baez S.,46.0,26.0,1.33,3.4
2024-04-10,2024,Shanghai Masters,Hard,Muller A.,Auger-Aliassime F.,74.0,22.0,4.0,1.25
2024-04-10,2024,Shanghai Masters,Hard,Shelton B.,Shapovalov D.,16.0,102.0,1.67,2.2
2024-04-10,2024,Shanghai Masters,Hard,Paul T.,Fognini F.,13.0,81.0,1.07,9.0
2024-04-10,2024,Shanghai Masters,Hard,Michelsen A.,Bu Y.,43.0,69.0,1.57,2.38
2024-04-10,2024,Shanghai Masters,Hard,Tsitsipas S.,Nishikori K.,12.0,153.0,1.5,2.63
2024-04-10,2024,Shanghai Masters,Hard,Machac T.,Davidovich Fokina A.,33.0,64.0,1.57,2.38
2024-04-11,2024,Belgrade Open,Hard,Lajovic D.,Navone M.,86.0,45.0,1.8,2.0
2024-04-11,2024,Belgrade Open,Hard,Shapovalov D.,Fucsovics M.,78.0,91.0,1.57,2.38
2024-04-11,2024,Belgrade Open,Hard,Altmaier D.,Darderi L.,93.0,43.0,1.8,2.0
2024-04-11,2024,Belgrade Open,Hard,Klein L.,Duckworth J.,153.0,77.0,1.73,2.1
2024-04-11,2024,Belgrade Open,Hard,Kovacevic A.,Djuric B.,101.0,781.0,1.2,4.5
2024-04-11,2024,Belgrade Open,Hard,Etcheverry T.,Kotov P.,39.0,75.0,1.44,2.75
2024-04-11,2024,Belgrade Open,Hard,Cilic M.,Muller A.,196.0,68.0,1.44,2.75
2024-04-11,2024,Belgrade Open,Hard,O Connell C.,Kecmanovic M.,71.0,53.0,3.0,1.4
2024-04-11,2024,Open de Moselle,Hard,Norrie C.,Carballes Baena R.,57.0,56.0,1.62,2.3
2024-04-11,2024,Open de Moselle,Hard,Gasquet R.,Monteiro T.,133.0,100.0,1.73,2.1
2024-04-11,2024,Open de Moselle,Hard,Halys Q.,Papamalamis T.,84.0,721.0,1.02,19.0
2024-04-11,2024,Open de Moselle,Hard,Herbert P.H.,Martinez P.,127.0,42.0,1.91,1.91
2024-04-11,2024,Open de Moselle,Hard,Struff J.L.,Shevchenko A.,40.0,64.0,1.44,2.75
2024-04-11,2024,Open de Moselle,Hard,Sonego L.,Barrere G.,51.0,166.0,3.5,1.3
2024-05-01,2024,Brisbane International,Hard,Safiullin R.,Arnaldi M.,39.0,44.0,1.36,3.2
2024-05-01,2024,Hong Kong Tennis Open,Hard,Ruusuvuori E.,Kotov P.,69.0,67.0,1.57,2.38
2024-05-01,2024,Hong Kong Tennis Open,Hard,Ofner S.,Bautista Agut R.,43.0,57.0,3.2,1.36
2024-05-01,2024,Hong Kong Tennis Open,Hard,Rublev A.,Fils A.,5.0,36.0,1.3,3.5
2024-05-01,2024,Hong Kong Tennis Open,Hard,Shang J.,Tiafoe F.,183.0,16.0,3.75,1.29
2024-05-01,2024,Brisbane International,Hard,Rune H.,Duckworth J.,8.0,116.0,1.17,5.0
2024-05-01,2024,Brisbane International,Hard,Dimitrov G.,Hijikata R.,14.0,71.0,1.13,6.0
2024-05-01,2024,Brisbane International,Hard,Thompson J.,Nadal R.,55.0,672.0,6.0,1.13
2024-05-02,2024,Dallas Open,Hard,Daniel T.,Lestienne C.,62.0,104.0,1.53,2.5
2024-05-02,2024,Open 13,Hard,Shevchenko A.,Bonzi B.,56.0,126.0,1.73,2.1
2024-05-02,2024,Open 13,Hard,Musetti L.,Marterer M.,27.0,99.0,1.53,2.5
2024-05-02,2024,Open 13,Hard,Bautista Agut R.,Gasquet R.,102.0,131.0,1.5,2.63
2024-05-08,2024,Citi Open,Hard,Korda S.,Cobolli F.,22.0,48.0,1.3,3.5
2024-05-09,2024,US Open,Hard,Sinner J.,Medvedev D.,1.0,5.0,1.36,3.2
2024-05-10,2024,Shanghai Masters,Hard,Alcaraz C.,Shang J.,2.0,51.0,1.08,8.0
2024-05-10,2024,Shanghai Masters,Hard,Zverev A.,Bellucci M.,3.0,101.0,1.17,5.0
2024-05-10,2024,Shanghai Masters,Hard,Djokovic N.,Michelsen A.,4.0,43.0,1.2,4.5
2024-05-10,2024,Shanghai Masters,Hard,Sinner J.,Daniel T.,1.0,93.0,1.02,21.0
2024-05-10,2024,Shanghai Masters,Hard,Lehecka J.,Munar J.,34.0,63.0,1.33,3.4
2024-05-10,2024,Shanghai Masters,Hard,Mensik J.,Rublev A.,65.0,6.0,3.5,1.3
2024-05-10,2024,Shanghai Masters,Hard,Shevchenko A.,Cerundolo F.,58.0,31.0,3.0,1.4
2024-05-10,2024,Shanghai Masters,Hard,Popyrin A.,Kecmanovic M.,24.0,55.0,1.57,2.38
2024-05-10,2024,Shanghai Masters,Hard,Watanuki Y.,Nakashima B.,336.0,35.0,3.75,1.29
2024-05-11,2024,Open de Moselle,Hard,Bergs Z.,Guinard M.,61.0,264.0,1.17,5.0
2024-05-11,2024,Belgrade Open,Hard,Lehecka J.,Cilic M.,31.0,196.0,1.53,2.5
2024-05-11,2024,Belgrade Open,Hard,Klein L.,Etcheverry T.,153.0,39.0,2.5,1.53
2024-05-11,2024,Open de Moselle,Hard,Bu Y.,Mannarino A.,72.0,54.0,2.0,1.8
2024-05-11,2024,Belgrade Open,Hard,Medjedovic H.,Kovacevic A.,156.0,101.0,1.4,3.0
2024-05-11,2024,Open de Moselle,Hard,Bonzi B.,Bautista Agut R.,124.0,47.0,1.8,2.0
2024-05-11,2024,Open de Moselle,Hard,Michelsen A.,Gasquet R.,44.0,133.0,1.17,5.0
2024-05-11,2024,Belgrade Open,Hard,Djere L.,Wawrinka S.,141.0,148.0,2.2,1.67
2024-05-11,2024,Open de Moselle,Hard,Moutet C.,Struff J.L.,66.0,40.0,2.5,1.53
2024-05-11,2024,Belgrade Open,Hard,Safiullin R.,Fognini F.,60.0,74.0,1.22,4.33
2024-05-11,2024,Open de Moselle,Hard,Rublev A.,Sonego L.,9.0,51.0,1.3,3.5
2024-05-11,2024,Open de Moselle,Hard,Gaston H.,Droguet T.,81.0,174.0,1.8,2.0
2024-06-01,2024,Brisbane International,Hard,Rune H.,Safiullin R.,8.0,39.0,1.57,2.38
2024-06-01,2024,Hong Kong Tennis Open,Hard,Rublev A.,Shang J.,5.0,183.0,1.14,5.5
2024-06-01,2024,Brisbane International,Hard,Dimitrov G.,Thompson J.,14.0,55.0,1.22,4.33
2024-06-01,2024,Hong Kong Tennis Open,Hard,Ruusuvuori E.,Ofner S.,69.0,43.0,1.57,2.38
2024-06-02,2024,Dallas Open,Hard,Purcell M.,Krueger M.,43.0,244.0,1.36,3.2
2024-06-02,2024,Dallas Open,Hard,Giron M.,Moreno De Alboran N.,67.0,154.0,1.33,3.4
2024-06-02,2024,Dallas Open,Hard,Nishioka Y.,Atmane T.,83.0,144.0,1.67,2.2
2024-06-02,2024,Dallas Open,Hard,Mmoh M.,Nava E.,115.0,149.0,1.67,2.2
2024-06-02,2024,Dallas Open,Hard,Eubanks C.,Johnson S.,33.0,246.0,1.5,2.63
2024-06-02,2024,Dallas Open,Hard,Duckworth J.,Svajda Z.,106.0,145.0,1.73,2.1
2024-06-02,2024,Dallas Open,Hard,Michelsen A.,Sandgren T.,75.0,281.0,1.4,3.0
2024-06-02,2024,Open 13,Hard,Davidovich Fokina A.,Barrere G.,24.0,105.0,1.53,2.5
2024-06-02,2024,Open 13,Hard,Zhang Zh.,Zeppieri G.,50.0,111.0,,
2024-06-02,2024,Open 13,Hard,Machac T.,Murray A.,66.0,49.0,1.44,2.75
2024-06-02,2024,Open 13,Hard,Gaston H.,Shapovalov D.,86.0,127.0,2.75,1.44
2024-06-02,2024,Open 13,Hard,Korda S.,Grenier H.,34.0,155.0,1.2,4.5
2024-06-02,2024,Open 13,Hard,Rinderknech A.,Cressy M.,94.0,128.0,2.0,1.8
2024-06-02,2024,Open 13,Hard,Lehecka J.,Goffin D.,32.0,134.0,1.53,2.5
2024-06-03,2024,BNP Paribas Open,Hard,O Connell C.,Draper J.,66.0,37.0,4.33,1.22
2024-06-03,2024,BNP Paribas Open,Hard,Nakashima B.,Eubanks C.,93.0,34.0,1.5,2.63
2024-06-03,2024,BNP Paribas Open,Hard,Daniel T.,Galan D.E.,76.0,84.0,1.44,2.75
2024-06-03,2024,BNP Paribas Open,Hard,Shevchenko A.,Koepfer D.,51.0,49.0,2.2,1.67
2024-06-03,2024,BNP Paribas Open,Hard,Hanfmann Y.,Cachin P.,57.0,79.0,1.4,3.0
2024-06-03,2024,BNP Paribas Open,Hard,Kokkinakis T.,Giron M.,99.0,48.0,2.63,1.5
2024-06-03,2024,BNP Paribas Open,Hard,Murray A.,Goffin D.,61.0,112.0,1.67,2.2
2024-06-03,2024,BNP Paribas Open,Hard,Arnaldi M.,Van Assche L.,40.0,86.0,1.5,2.63
2024-06-03,2024,BNP Paribas Open,Hard,Marozsan F.,Rodionov J.,58.0,96.0,1.57,2.38
2024-06-08,2024,Canadian Open,Hard,Khachanov K.,Diallo G.,22.0,141.0,1.4,3.0
2024-06-08,2024,Canadian Open,Hard,Borges N.,Kecmanovic M.,43.0,50.0,2.38,1.57
2024-06-08,2024,Canadian Open,Hard,Sonego L.,Griekspoor T.,57.0,40.0,2.3,1.62
2024-06-08,2024,Canadian Open,Hard,Nishikori K.,Michelsen A.,576.0,55.0,3.5,1.3
2024-06-08,2024,Canadian Open,Hard,Etcheverry T.,Jarry N.,38.0,24.0,1.73,2.1
2024-06-09,2024,US Open,Hard,Sinner J.,Draper J.,1.0,25.0,1.17,5.0
2024-06-10,2024,Shanghai Masters,Hard,Sinner J.,Etcheverry T.,1.0,37.0,1.03,15.0
2024-06-10,2024,Shanghai Masters,Hard,Alcaraz C.,Wu Y.,2.0,560.0,1.03,15.0
2024-06-10,2024,Shanghai Masters,Hard,Paul T.,Tabilo A.,13.0,23.0,1.25,4.0
2024-06-10,2024,Shanghai Masters,Hard,Medvedev D.,Arnaldi M.,5.0,36.0,1.17,5.0
2024-06-11,2024,Belgrade Open,Hard,O Connell C.,Altmaier D.,71.0,93.0,1.53,2.5
2024-06-11,2024,Belgrade Open,Hard,Djere L.,Ajdukovic D.,141.0,115.0,1.44,2.75
2024-06-11,2024,Open de Moselle,Hard,Halys Q.,Herbert P.H.,84.0,127.0,1.25,4.0
2024-06-11,2024,Open de Moselle,Hard,Bergs Z.,Gaston H.,61.0,81.0,1.4,3.0
2024-06-11,2024,Open de Moselle,Hard,Norrie C.,Van Assche L.,57.0,112.0,1.53,2.5
2024-06-11,2024,Open de Moselle,Hard,Bonzi B.,Ruud C.,124.0,7.0,1.91,1.91
2024-06-11,2024,Open de Moselle,Hard,Bu Y.,De Jong J.,72.0,109.0,1.4,3.0
2024-06-11,2024,Belgrade Open,Hard,Marozsan F.,Lajovic D.,59.0,86.0,1.73,2.1
2024-06-11,2024,Belgrade Open,Hard,Shapovalov D.,Borges N.,78.0,33.0,1.33,3.4
2024-06-11,2024,Belgrade Open,Hard,Cerundolo F.,Safiullin R.,29.0,60.0,2.5,1.53
2024-07-01,2024,ASB Classic,Hard,Daniel T.,Vukic A.,74.0,63.0,1.73,2.1
2024-07-01,2024,ASB Classic,Hard,Altmaier D.,Giron M.,57.0,60.0,2.63,1.5
2024-07-01,2024,Hong Kong Tennis Open,Hard,Rublev A.,Ruusuvuori E.,5.0,69.0,1.25,4.0
2024-07-01,2024,Brisbane International,Hard,Dimitrov G.,Rune H.,14.0,8.0,1.91,1.91
2024-07-02,2024,Dallas Open,Hard,Hijikata R.,Quinn E.,88.0,288.0,1.67,2.2
2024-07-02,2024,Dallas Open,Hard,Duckworth J.,Eubanks C.,106.0,33.0,2.38,1.57
2024-07-02,2024,Dallas Open,Hard,Giron M.,Purcell M.,67.0,43.0,1.53,2.5
2024-07-02,2024,Dallas Open,Hard,Kudla D.,Albot R.,174.0,137.0,1.73,2.1
2024-07-02,2024,Dallas Open,Hard,Koepfer D.,Kovacevic A.,60.0,100.0,1.36,3.2
2024-07-02,2024,Dallas Open,Hard,Thompson J.,Neff A.,44.0,829.0,1.03,15.0
2024-07-02,2024,Open 13,Hard,Humbert U.,Gaston H.,21.0,86.0,1.22,4.33
2024-07-02,2024,Open 13,Hard,Khachanov K.,Bautista Agut R.,18.0,102.0,1.44,2.75
2024-07-02,2024,Open 13,Hard,Machac T.,Musetti L.,66.0,27.0,1.62,2.3
2024-07-02,2024,Open 13,Hard,Auger-Aliassime F.,Halys Q.,28.0,101.0,1.25,4.0
2024-07-02,2024,Open 13,Hard,Ruusuvuori E.,Van Assche L.,55.0,68.0,1.36,3.2
2024-07-03,2024,BNP Paribas Open,Hard,Monfils G.,Purcell M.,54.0,71.0,1.29,3.75
2024-07-03,2024,BNP Paribas Open,Hard,Mensik J.,Hong S.,81.0,227.0,1.2,4.5
2024-07-03,2024,BNP Paribas Open,Hard,Sonego L.,Kecmanovic M.,55.0,47.0,2.1,1.73
2024-07-03,2024,BNP Paribas Open,Hard,Machac T.,Wawrinka S.,63.0,70.0,1.5,2.63
2024-07-03,2024,BNP Paribas Open,Hard,Lestienne C.,Kudla D.,100.0,179.0,1.73,2.1
2024-07-03,2024,BNP Paribas Open,Hard,Pouille L.,Altmaier D.,273.0,53.0,2.0,1.8
2024-07-03,2024,BNP Paribas Open,Hard,Lajovic D.,Ruusuvuori E.,56.0,46.0,2.75,1.44
2024-07-03,2024,BNP Paribas Open,Hard,Safiullin R.,Evans D.,42.0,45.0,1.67,2.2
2024-07-03,2024,BNP Paribas Open,Hard,Coric B.,Ofner S.,35.0,38.0,1.3,3.5
2024-07-03,2024,BNP Paribas Open,Hard,Michelsen A.,Munar J.,80.0,75.0,1.36,3.2
2024-07-03,2024,BNP Paribas Open,Hard,Seyboth Wild T.,Wolf J.J.,65.0,94.0,1.57,2.38
2024-07-03,2024,BNP Paribas Open,Hard,Vukic A.,Mochizuki S.,69.0,149.0,1.91,1.91
2024-07-08,2024,Canadian Open,Hard,Thompson J.,Draper J.,30.0,28.0,3.2,1.36
2024-07-08,2024,Canadian Open,Hard,Tabilo A.,Tiafoe F.,21.0,27.0,2.3,1.62
2024-07-08,2024,Canadian Open,Hard,Rune H.,Bautista Agut R.,17.0,72.0,,
2024-07-08,2024,Canadian Open,Hard,Carreno Busta P.,Marozsan F.,799.0,49.0,3.5,1.3
2024-07-08,2024,Canadian Open,Hard,Arnaldi M.,Mcdonald M.,46.0,93.0,1.8,2.0
2024-07-08,2024,Canadian Open,Hard,Davidovich Fokina A.,Safiullin R.,42.0,66.0,1.91,1.91
2024-07-08,2024,Canadian Open,Hard,Shelton B.,Bublik A.,14.0,25.0,1.5,2.63
2024-07-08,2024,Canadian Open,Hard,Coric B.,Martinez P.,94.0,45.0,1.33,3.4
2024-07-08,2024,Canadian Open,Hard,Paul T.,Darderi L.,12.0,32.0,1.13,6.0
2024-07-08,2024,Canadian Open,Hard,Rinderknech A.,Mannarino A.,65.0,31.0,1.5,2.63
2024-07-08,2024,Canadian Open,Hard,Fritz T.,Navone M.,13.0,36.0,1.06,10.0
2024-07-08,2024,Canadian Open,Hard,Popyrin A.,Machac T.,62.0,39.0,2.3,1.62
2024-07-08,2024,Canadian Open,Hard,Duckworth J.,Giron M.,80.0,37.0,2.63,1.5
2024-07-08,2024,Canadian Open,Hard,Humbert U.,Fils A.,15.0,23.0,1.62,2.3
2024-07-08,2024,Canadian Open,Hard,Hijikata R.,Daniel T.,74.0,87.0,2.3,1.62
2024-07-08,2024,Canadian Open,Hard,Nakashima B.,Shapovalov D.,52.0,106.0,2.1,1.73
2024-07-09,2024,US Open,Hard,Fritz T.,Tiafoe F.,12.0,20.0,1.33,3.4
2024-07-10,2024,Shanghai Masters,Hard,Dimitrov G.,Bergs Z.,10.0,73.0,1.4,3.0
2024-07-10,2024,Shanghai Masters,Hard,Griekspoor T.,Thompson J.,40.0,28.0,2.1,1.73
2024-07-10,2024,Shanghai Masters,Hard,Safiullin R.,Bublik A.,61.0,27.0,1.62,2.3
2024-07-10,2024,Shanghai Masters,Hard,Fritz T.,Atmane T.,7.0,161.0,1.1,7.0
2024-07-10,2024,Shanghai Masters,Hard,Cobolli F.,Wawrinka S.,30.0,236.0,1.36,3.2
2024-07-10,2024,Shanghai Masters,Hard,Tiafoe F.,Zhou Y.,17.0,440.0,1.06,10.0
2024-07-10,2024,Shanghai Masters,Hard,Goffin D.,Musetti L.,66.0,18.0,2.75,1.44
2024-07-10,2024,Shanghai Masters,Hard,Giron M.,Khachanov K.,47.0,25.0,2.63,1.5
2024-07-10,2024,Shanghai Masters,Hard,Rune H.,Berrettini M.,14.0,44.0,1.8,2.0
2024-07-11,2024,Belgrade Open,Hard,Lehecka J.,Klein L.,31.0,153.0,1.36,3.2
2024-07-11,2024,Belgrade Open,Hard,Djere L.,Marozsan F.,141.0,59.0,1.8,2.0
2024-07-11,2024,Belgrade Open,Hard,Medjedovic H.,Cerundolo F.,156.0,29.0,2.1,1.73
2024-07-11,2024,Open de Moselle,Hard,Michelsen A.,Bu Y.,44.0,72.0,1.5,2.63
2024-07-11,2024,Open de Moselle,Hard,Bonzi B.,Halys Q.,124.0,84.0,1.73,2.1
2024-07-11,2024,Open de Moselle,Hard,Norrie C.,Bergs Z.,57.0,61.0,2.2,1.67
2024-07-11,2024,Open de Moselle,Hard,Moutet C.,Rublev A.,66.0,9.0,,
2024-07-11,2024,Belgrade Open,Hard,Shapovalov D.,O Connell C.,78.0,71.0,1.5,2.63
2024-08-01,2024,ASB Classic,Hard,Carballes Baena R.,Bautista Agut R.,67.0,51.0,6.0,1.13
2024-08-01,2024,ASB Classic,Hard,Marozsan F.,Monfils G.,65.0,75.0,2.5,1.53
2024-08-01,2024,ASB Classic,Hard,Borges N.,Michelsen A.,66.0,92.0,2.75,1.44
2024-08-01,2024,ASB Classic,Hard,Muller A.,Bonzi B.,79.0,110.0,2.0,1.8
2024-08-01,2024,ASB Classic,Hard,Van De Zandschulp B.,Eubanks C.,59.0,34.0,1.44,2.75
2024-08-01,2024,ASB Classic,Hard,Van Assche L.,Wolf J.J.,87.0,54.0,2.3,1.62
2024-08-01,2024,Adelaide International,Hard,Arnaldi M.,Zapata Miralles B.,41.0,77.0,1.13,6.0
2024-08-01,2024,Adelaide International,Hard,Lajovic D.,Kokkinakis T.,52.0,68.0,2.75,1.44
2024-08-01,2024,Adelaide International,Hard,Kecmanovic M.,Mcdonald M.,55.0,42.0,1.5,2.63
2024-08-01,2024,Adelaide International,Hard,Shevchenko A.,Etcheverry T.,48.0,30.0,1.73,2.1
2024-08-01,2024,Adelaide International,Hard,Draper J.,Baez S.,62.0,26.0,1.17,5.0
