player,elo_global,elo_clay,elo_hard,elo_grass
Barranco Cosano J.,1489.5475402825775,1489.4903534280188,1500.0,1500.0
Blumberg W.,1489.5303457496243,1500.0,1500.0,1482.540370236761
Menezes J.,1489.4969051421185,1490.0967534976203,1500.0,1500.0
Trongcharoenchaikul W.,1489.4788119519537,1500.0,1489.2857996708765,1500.0
Blanch U.,1489.3985587690531,1500.0,1479.6875721294962,1500.0
Ortega-Olmedo R.,1489.3453349911442,1490.202571527904,1500.0,1500.0
Reid M.,1489.3160314116599,1500.0,1500.0,1486.0714439292517
Fanselow S.,1489.2798096228146,1489.5909097336726,1500.0,1500.0
Sultan-Khalfan A.,1489.2460909556926,1500.0,1489.3999970199077,1500.0
Karlovskiy E.,1489.1797205333503,1500.0,1487.0505943865594,1500.0
Gromley C.,1489.108187738979,1500.0,1484.4208856963903,1500.0
Dlouhy L.,1489.1061887744847,1475.6182595457926,1455.9619255198577,1450.3686583833794
Wolmarans F.,1488.980541622912,1500.0,1487.698518228709,1500.0
Lenz J.,1488.98050790561,1495.4003956821628,1494.33856946794,1500.0
Grigelis L.,1488.9669399875352,1500.0,1485.090990752727,1500.0
Arvidsson I.,1488.9088764696,1488.4428590010946,1500.0,1500.0
Lopes H.,1488.8656520675545,1490.7663281403366,1500.0,1500.0
Becroft I.,1488.8508014308723,1500.0,1486.5409508867162,1500.0
Vaisse M.,1488.8320109276206,1485.7118873421314,1500.0,1500.0
Smith C.,1488.8226990231515,1512.0985193656288,1463.0355647099823,1500.0
Draxl L.,1488.8116174672973,1500.0,1490.4700723520095,1500.0
Maestrelli F.,1488.787661622844,1500.0,1487.9479569776133,1500.0
Quigley E.,1488.770683668967,1500.0,1487.1050902775123,1500.0
Patino L.,1488.7699513641664,1500.0,1484.6478808747283,1500.0
Rascon T.,1488.7425088941363,1500.0,1487.3702424949063,1500.0
Friberg K.,1488.6961129056203,1500.0,1490.5715265374567,1500.0
Sarmiento R.,1488.6224396619273,1500.0,1485.7112385189346,1500.0
Moeller M.,1488.6079662591976,1488.6824231211513,1500.0,1500.0
Bryde T.,1488.5804904281413,1500.0,1488.4770158212918,1500.0
Ignatik U.,1488.5574366139506,1500.0,1487.696174550735,1500.0
JC A.,1488.4969211073746,1500.0,1500.0,1476.4530018192095
Aragone J.C.,1488.4294918144565,1500.0,1488.723219053019,1500.0
Pescariu D.,1488.3873149204553,1489.8157150576767,1500.0,1500.0
Peppas S.,1488.3498478487593,1491.7473782174675,1500.0,1500.0
Bohane A.,1488.3478776279003,1500.0,1490.4372199757786,1500.0
Donski A.,1488.3286039668121,1500.0,1487.3589712671892,1500.0
Lopez San Martin A.,1488.3199035981236,1492.6493240818927,1500.0,1500.0
Sugita Y.,1488.272776367735,1454.5010889804112,1483.7857308395137,1517.917304342037
Te R.,1488.2404168616747,1500.0,1480.9405229058746,1500.0
Papamalamis T.,1488.188240590811,1500.0,1481.9108609008197,1500.0
van Gemerden M.,1488.1417237245182,1493.57756602192,1486.0437033233397,1504.5002857090944
Lazov A.,1488.106431450976,1500.0,1486.2047637766154,1500.0
Novikov D.,1488.0343259782865,1500.0,1461.7463739887949,1486.2948038694155
van der Meer N.,1487.9985861064931,1491.2097905915602,1500.0,1500.0
Anderson O.,1487.997702442493,1500.0,1487.4762995566864,1500.0
Olivo R.,1487.941501859111,1507.0175775435632,1448.2778248955585,1471.0788826201538
McClune M.,1487.9355755311647,1500.0,1487.8222580926933,1500.0
Rejchtman Vinciguerra W.,1487.9319881685522,1489.1834914277824,1500.0,1500.0
Blanch D.,1487.8677658250713,1499.3618851751382,1488.1677863257316,1500.0
Haji A.,1487.812342441029,1500.0,1487.1343160603844,1500.0
Baadi T.,1487.7961008169978,1490.2273914283046,1500.0,1500.0
Petrovic D.,1487.7906418583707,1519.3987516213867,1461.654024858243,1480.0
Bega A.,1487.725500597012,1500.0,1490.3457772852612,1500.0
Borvanov R.,1487.700861291061,1500.0,1485.5933645043845,1500.0
Ciorcila P.,1487.6851892892907,1486.5157487839833,1500.0,1500.0
Vlasov D.,1487.6840316692872,1491.5954552032183,1500.0,1500.0
Durasovic V.,1487.6565064305012,1500.0,1486.9414668842928,1500.0
Bryan M.,1487.6520172259718,1500.0,1509.5614034511227,1465.427481818469
Marin L.,1487.6084478179705,1490.4507629627965,1500.0,1500.0
Gensse A.,1487.522447373071,1493.3465727976095,1491.5202900018205,1500.0
Fitz S.,1487.5063203539214,1500.0,1500.0,1482.3980677725967
Behr N.,1487.5026477712931,1500.0,1493.7421475471867,1500.0
Willman D.,1487.4769438927487,1500.0,1484.7544609102265,1500.0
F M.,1487.4668403339954,1488.3155736165663,1500.0,1500.0
Tursunov D.,1487.461248681801,1497.8791103407925,1538.6690770732216,1467.0948001364895
Mina G.,1487.3713278651906,1477.794904992096,1500.0,1500.0
Middelkoop M.,1487.36571420349,1500.0,1500.0,1478.1921389839315
Shi B.,1487.2838057869853,1500.0,1486.9135165630173,1500.0
Fancutt T.,1487.2289991039208,1500.0,1480.876748666326,1500.0
Munoz de la Nava D.,1487.2086970882985,1493.6495608617308,1500.0,1500.0
Onclin G.,1487.184434114971,1500.0,1487.8371769176483,1500.0
Maamoun K.,1487.1519927619377,1500.0,1483.962758158604,1500.0
Slanar M.,1487.1300048423145,1500.0,1485.7395483073306,1500.0
Lock B.,1487.0870815540163,1500.0,1489.3838129471142,1500.0
Elias G.,1487.0741258604812,1527.7045729989381,1432.9860247842369,1413.2155566563192
Granollers Pujol G.,1487.0630316749834,1490.6585183737216,1500.0,1500.0
Harboe P.,1487.053938093109,1490.1500369687121,1500.0,1500.0
Peric T.,1487.0297159069944,1490.2630420680975,1500.0,1500.0
Dreekmann H.,1487.0243027025424,1500.0,1500.0,1468.4583516269684
Salamanca C.,1486.9754793086988,1489.207892971377,1500.0,1500.0
Whitehouse W.,1486.9709443214574,1500.0,1494.7839186674696,1497.182319292299
Corrie E.,1486.8673777224312,1500.0,1500.0,1479.5171182168694
Vemic D.,1486.8506056042029,1501.149255631098,1475.8208502862644,1504.9561371823336
Enqvist T.,1486.831707903956,1458.430656011719,1521.7497084145316,1512.487220915858
Fery A.,1486.8190651403124,1500.0,1487.6461392470894,1454.3960833038857
Nijaki R.,1486.7978703971908,1489.4338849500748,1500.0,1500.0
Matos-Gil I.,1486.7962280504255,1485.5724774667667,1500.0,1500.0
Agaev E.,1486.7868211349496,1500.0,1484.448754758907,1500.0
Brugues-Davi A.,1486.7371637052415,1487.750994430721,1502.1717476993942,1500.0
Statham R.,1486.6375193367764,1500.0,1477.7311666712558,1500.0
Cui J.,1486.6277283491056,1500.0,1483.7165145194876,1500.0
Mu T.,1486.6030763184965,1500.0,1488.5752937529196,1500.0
Derepasko A.,1486.5924265784502,1500.0,1500.0,1481.0716746640637
Matias N.,1486.580747014559,1490.4866993032238,1500.0,1500.0
Ouahabi T.,1486.5804851506193,1488.2956037760432,1500.0,1500.0
Smith A.,1486.5739725226474,1500.0,1486.6630417587896,1500.0
Shvec A.,1486.555380047629,1500.0,1480.844508795378,1500.0
Thompson C.,1486.5550148470927,1500.0,1500.0,1479.0526727204356
Durek R.,1486.543750323583,1500.0,1485.5519884949413,1500.0
Martin D.,1486.5241374258842,1500.0,1477.838466471323,1500.0
Garcia M.,1486.48360891903,1500.0,1500.0,1484.1610111127022
Gomez-Herrera C.,1486.4244837378697,1490.1273554828251,1500.0,1500.0
Halebian A.,1486.4180606353946,1500.0,1485.5497331162378,1500.0
Tecau H.,1486.4005237835731,1500.0,1486.5012150549962,1500.0
Garanganga T.,1486.3660253122023,1500.0,1481.681255781036,1500.0
Bowles C.,1486.2721818307793,1500.0,1486.409439264235,1500.0
Khaddari H.,1486.2686343001874,1491.6148419520634,1500.0,1500.0
Ryderstedt M.,1486.2597483807808,1486.2691908593786,1506.8874091520297,1500.0
Schwaerzler J.,1486.2540355497108,1488.8230682723233,1497.3354881082914,1500.0
Zhang Z.,1486.1783224785715,1500.0,1463.801687394213,1503.6673267741223
Miyao J.,1486.1754726538197,1500.0,1486.8375196493105,1500.0
Brancaccio R.,1486.1650169504046,1490.849743965105,1500.0,1500.0
Klein T.,1486.141312315952,1500.0,1500.0,1480.6645230267266
Yoo D.,1486.1274296187057,1489.1165831626925,1500.0,1500.0
Martin A.,1486.1249515551388,1506.0192670345477,1322.4506817721451,1399.9572373784993
Pervolarakis M.,1486.104955741102,1500.0,1486.9217136043508,1500.0
Gard C.,1486.0254856930353,1487.7583147742964,1500.0,1500.0
Prashanth V.,1485.9425006672834,1500.0,1482.146706677519,1500.0
Cowan B.,1485.9104238806958,1500.0,1484.0,1489.9714394401094
Lojda D.,1485.887983649863,1500.0,1481.839873075392,1500.0
Zhang Ze.,1485.8666505285626,1500.0,1483.2206265596094,1500.0
Coetzee J.,1485.8506880700857,1500.0,1500.0,1478.3933579525935
Hellstrom M.,1485.818168333723,1487.300348772486,1500.0,1500.0
Tiurnev E.,1485.726061389379,1500.0,1483.756604229594,1500.0
Eagle J.,1485.7239377740098,1500.0,1485.7239377741998,1500.0
Dostanic S.,1485.7195814096428,1500.0,1484.598451304022,1500.0
Tiilikainen K.,1485.6994743328928,1486.8881154923365,1500.0,1500.0
Sorensen L.,1485.689616281049,1502.047254703499,1472.0272831056259,1500.0
Manta L.,1485.5682842961078,1488.9264971746043,1500.0,1500.0
Rottgering M.,1485.5677966103221,1500.0,1485.7908372184022,1500.0
Hemmes F.,1485.5509668678415,1487.5688003419602,1507.282402974409,1488.3830482420394
Neumuller I.,1485.5303949229044,1487.7499239259892,1500.0,1500.0
Shyla Y.,1485.5293022142498,1500.0,1478.168349850565,1500.0
Pasha N.,1485.3661800126224,1500.0,1485.0623024926942,1500.0
Navarra M.,1485.3517128503909,1489.3233143314822,1500.0,1500.0
Deen Heshaam A.,1485.3168669362879,1500.0,1484.7736470960065,1500.0
Rodesch C.,1485.2644751788177,1500.0,1500.0,1477.676717424553
Andujar P.,1485.2305182349282,1518.63574540013,1505.303957619897,1368.2344608219837
Ahouda A.,1485.1891949169626,1486.0886103136409,1500.0,1500.0
Vajda I.,1485.1441704459426,1488.5020969685556,1500.0,1500.0
Sousa T.,1485.0711946736392,1488.0,1500.0,1500.0
Krall L.,1485.0342974318603,1500.0,1486.5319166277231,1500.0
Braga P.,1485.0137195865054,1490.0393321656607,1500.0,1500.0
Fruttero J.P.,1484.9960997952055,1500.0,1483.7874580354412,1500.0
Bangoura S.,1484.9315227858237,1500.0,1487.223540054591,1500.0
Flygt K.,1484.848175241467,1488.1342051564814,1500.0,1500.0
Habib H.,1484.823558202759,1500.0,1484.9633765961253,1500.0
Sabry S.,1484.8149671578492,1500.0,1485.7827174302374,1500.0
Li Zh.,1484.7837337437059,1500.0,1484.5475669361836,1500.0
Nedovyesov O.,1484.7834220335,1500.0,1487.0614958098083,1500.0
Vicente M.,1484.7809630603076,1488.815979058216,1500.0,1500.0
Todero N.,1484.7748977386746,1488.4931643289758,1500.0,1500.0
Trotter J.K.,1484.762683854247,1500.0,1481.2517523106987,1500.0
Casanova H.,1484.7429056620294,1487.4457671635541,1500.0,1500.0
Strode B.,1484.736306793522,1500.0,1484.736306793522,1500.0
Smith L.,1484.736306793522,1500.0,1484.736306793522,1500.0
Nunez E.,1484.726937152252,1500.0,1483.8324415765182,1500.0
Hood M.,1484.7119214551865,1487.890643446832,1500.0,1500.0
Knittel B.,1484.6884545756222,1489.7951388899878,1500.0,1465.3047207056597
Escoffier A.,1484.682831220648,1500.0,1483.7570754442736,1500.0
Sandbichler A.,1484.6740977701938,1488.2014107086402,1500.0,1500.0
Garcia-Sintes J.,1484.6697126641347,1490.2036177173711,1500.0,1500.0
Coria G.,1484.6532135599123,1598.0238921128844,1621.5563828804463,1592.0957762221851
Oncins J.,1484.6487940734705,1500.0,1486.2267724052147,1500.0
Martelli M.,1484.642903831612,1488.6115046638618,1499.9340137903462,1500.0
Tkalec M.,1484.6222222494112,1488.4617041501294,1500.0,1500.0
Singh N.,1484.5652392021536,1500.0,1484.4091426318328,1500.0
Budkov Kjaer N.,1484.562742118705,1505.1782449373807,1480.2133590638057,1500.0
Burrieza O.,1484.554386740491,1488.7712784029134,1500.0,1500.0
Silva F.,1484.5290533368927,1481.890295640586,1500.0,1500.0
Wachiramanowong K.,1484.5282601677848,1500.0,1478.2134051058388,1500.0
Ittogi T.,1484.4272154419664,1500.0,1483.466456075359,1500.0
Etcheverry T. M.,1484.4078542056973,1500.0,1481.919413589777,1500.0
Harper-Griffith L.,1484.287496428302,1500.0,1478.9198121970353,1500.0
Ito Y.,1484.2657988118494,1500.0,1484.4023463252133,1500.0
Steckley R.,1484.2400311463734,1500.0,1486.2958959022928,1500.0
Moundir A.,1484.2302728303848,1486.6874800831147,1500.0,1500.0
Niki T.,1484.1949880418942,1500.0,1484.1167738491022,1500.0
Westerhof B.,1484.1724220404103,1486.972544282572,1500.0,1500.0
Hanley P.,1484.142944261634,1500.0,1482.9036147713637,1500.0
Mikrut L.,1484.109208526144,1487.617361723027,1500.0,1500.0
Adaktusson J.,1484.0794065399161,1500.0,1480.200956883509,1500.0
Added D.,1484.0164033069805,1500.0,1484.5925897252996,1500.0
Syed F.,1484.0015580681968,1500.0,1484.0015580681968,1500.0
Patriarca D.,1484.0,1488.0,1500.0,1500.0
Luque D.,1484.0,1488.0,1500.0,1500.0
Dutra Da Silva D.,1484.0,1488.0,1500.0,1500.0
Simonsson F.,1484.0,1488.0,1500.0,1500.0
Lajola D.,1484.0,1500.0,1484.0,1500.0
Artunedo Martinavarro A.,1483.9844148471216,1500.0,1483.783590302771,1500.0
Heide G.,1483.9658991241881,1471.7885631449346,1500.0,1500.0
De Paula F.,1483.9436892879644,1487.585699413623,1500.0,1500.0
Buchanan C.,1483.937431614912,1500.0,1485.0235049292692,1500.0
Al Khulaifi N.G.,1483.9289700994989,1500.0,1483.9372208282925,1500.0
J H.,1483.8917440118853,1488.1020256960355,1500.0,1500.0
Marrai M.,1483.8502859459627,1491.007123969101,1500.0,1500.0
Malcor O.,1483.7780059291392,1487.6918271036777,1500.0,1500.0
Fabbiano T.,1483.7600988904526,1419.7878067289942,1404.3682568351337,1600.5338433796367
Kutac R.,1483.7096921733976,1488.2417208857087,1500.0,1500.0
Vega Hernandez D.,1483.6585262593803,1487.8140187249012,1500.0,1500.0
Mertens Y.,1483.6429833460134,1500.0,1483.7921608591207,1500.0
Andreev A.,1483.6232235184566,1500.0,1478.1510149366657,1500.0
Ruevski P.,1483.6151760807309,1487.6714456799834,1500.0,1500.0
King E.,1483.6139589586078,1500.0,1475.1999128366313,1500.0
Guillen Meza A.,1483.6102444902538,1490.3283685429683,1500.0,1500.0
Im K.T.,1483.5967167033743,1500.0,1483.7726768705436,1500.0
Hutchins R.,1483.5926477431055,1500.0,1482.8158074089256,1500.0
Ratiwatana S.,1483.5876950533177,1500.0,1484.4322683659632,1500.0
Herbert P-H.,1483.5705602295232,1500.0,1483.7055250960589,1500.0
Raja P.,1483.5654906285845,1500.0,1482.292793936721,1500.0
Trusendi W.,1483.5511077858741,1485.5317388542978,1500.0,1500.0
Stanoytchev O.,1483.5397798859303,1487.6137610227142,1500.0,1500.0
Albert M.,1483.5192226386287,1486.429863264851,1500.0,1500.0
Suresh D.,1483.516504505292,1500.0,1472.5909721322794,1500.0
Zahraj P.,1483.4718730428988,1487.5592278135819,1500.0,1500.0
Dedura D.,1483.4244214997075,1488.0217024484598,1500.0,1500.0
Stark J.,1483.404369372343,1500.0,1500.0,1478.9159714994232
Cervantes I.,1483.3707826804166,1466.409777263674,1486.9447830434553,1480.3630373920012
Peralta J.,1483.3640751985188,1489.2599034457628,1500.0,1500.0
Koll H.,1483.3462941006553,1500.0,1483.3462941006553,1500.0
Cook L.,1483.3196565399426,1500.0,1482.3208355957427,1500.0
Al-Alawi S.K.,1483.3034629627632,1500.0,1483.3034629627632,1500.0
Luz O.,1483.3027869135317,1488.8404025475782,1500.0,1500.0
Berasategui A.,1483.2955129427842,1487.3580750727206,1500.0,1500.0
Wang Y.Jr.,1483.263693206478,1500.0,1483.263693206478,1500.0
Ramirez Hidalgo R.,1483.233279915175,1473.4246607609205,1500.0,1500.0
Cruciat A.,1483.180448910039,1489.4899771232247,1500.0,1500.0
Magadan A.,1483.1781034092799,1500.0,1487.01415052734,1500.0
Rachidi Y.,1483.1691904290926,1487.6908354745606,1500.0,1500.0
Ferreiro F.,1483.1688830670473,1484.8232780750332,1500.0,1500.0
Si Y.M.,1483.1121120664127,1500.0,1483.1846787411816,1500.0
Harsanyi P.,1483.1076766206947,1500.0,1484.0,1500.0
Gao X.,1483.1009120802514,1500.0,1486.1018159647206,1500.0
Statham J.,1483.1008712784085,1500.0,1466.4022647580225,1500.0
Rios F.,1483.0720554202992,1488.6438463986037,1500.0,1500.0
Saavedra Corvalan C.,1482.9844708402106,1487.1215067552307,1500.0,1500.0
Granollers G.,1482.9779361178967,1487.8656856409937,1500.0,1500.0
Deheart R.,1482.9034232232102,1500.0,1481.2166359810578,1500.0
Forbes M.,1482.892778609716,1500.0,1481.9225233609855,1500.0
Djuric B.,1482.8727745219253,1500.0,1482.9568497017924,1500.0
Settergren J.,1482.8707934119568,1504.3535818225062,1473.3067068662206,1500.0
Behrmann M.,1482.8652735388878,1500.0,1481.2974467287777,1500.0
Rodriguez B.,1482.8423684763718,1488.1328610091114,1500.0,1500.0
Andersson H.,1482.8266389240325,1488.0,1500.0,1500.0
Chrysochos P.,1482.774342271091,1500.0,1481.2577124887994,1500.0
Nader M.,1482.7404176374378,1500.0,1482.7023771283555,1500.0
Carretero R.,1482.7221991471565,1487.3486677853223,1500.0,1500.0
Takeuchi K.,1482.5974643559937,1500.0,1482.5804764194295,1500.0
Bachelot J.F,1482.5954097480871,1499.315804998602,1516.32062378517,1468.275705926941
El Amrani R.,1482.577630482534,1492.6234073349365,1486.474525365271,1500.0
Lin J.M.,1482.57270140703,1500.0,1482.2778615442942,1500.0
Poerschke L.,1482.527163008934,1500.0,1481.0984394464983,1500.0
Zlatanovic A.,1482.500817943795,1487.0171130958913,1500.0,1500.0
Bozic I.,1482.4909626844071,1487.2078284535523,1500.0,1500.0
Wiltschnig H.,1482.4858265901685,1487.6807450654665,1500.0,1500.0
Carlson A.,1482.483783413924,1500.0,1483.5797882379322,1500.0
Gomez F.,1482.4150195632772,1486.7639394957196,1496.2762221716478,1500.0
Sarkissian A.,1482.3226223668692,1498.3718688770514,1479.853781139919,1500.0
Reinberg E.,1482.3142945465172,1500.0,1485.9077201070588,1500.0
Sekulic M.,1482.285985433811,1500.0,1482.1666163699845,1500.0
Brizzi A.,1482.2788433632934,1487.4251349790507,1500.0,1500.0
Do M.Q.,1482.2547297916074,1500.0,1483.6067687854422,1500.0
Van der Merwe I.,1482.21583331749,1500.0,1502.885065202136,1470.833751442172
Martineau M.,1482.1819675966624,1500.0,1493.021817215224,1486.3933438312285
Bourgeois L.,1482.1736846111517,1500.0,1481.1690174690868,1500.0
Trevisan M.,1482.1524212081272,1487.2691833819522,1500.0,1500.0
Panfil G.,1482.1425112695017,1487.226043330434,1500.0,1500.0
Ferreira Silva F.,1482.1237013070763,1500.0,1477.5734468355467,1500.0
Quintero M.,1482.1140736160776,1487.5574194529293,1500.0,1500.0
Kirkin E.,1482.1116565320033,1500.0,1493.012001357147,1480.2445100093198
Jiang S.,1482.097891166164,1500.0,1486.816293473129,1500.0
Gea A.,1482.079970046084,1500.0,1481.869908883436,1500.0
Shimizu Y.,1482.061591105054,1500.0,1482.0765281619479,1500.0
Condor F.,1482.028731556806,1483.9348637254611,1500.0,1500.0
Arquez P.,1481.969084016233,1487.585699413623,1500.0,1500.0
Saoudi S.,1481.9430066354462,1500.3671373639268,1472.311789289011,1500.0
Odesnik W.,1481.9236263592243,1589.987127815434,1439.3710159601942,1383.0877914285213
Dhamne M.,1481.8790896373994,1500.0,1482.9379019839441,1500.0
Podlipnik H.,1481.8722558372535,1486.2100070615677,1500.0,1500.0
Dupre T.,1481.8661988563008,1500.0,1482.254675261248,1500.0
Marcan D.,1481.8040398295575,1500.0,1477.7945695231374,1500.0
Kroslak J.,1481.7832798499944,1487.550803664565,1499.9436267705755,1500.0
Schuttler P.,1481.7437270314724,1500.0,1482.6046804217215,1500.0
Svajda T.,1481.7184373400908,1500.0,1480.8036167736782,1500.0
Spracklin T.,1481.7044142540367,1500.0,1482.516451735846,1500.0
Bohaboy D.,1481.6914801584517,1500.0,1479.333436539061,1500.0
Logtens P.,1481.6885718901112,1500.0,1500.0,1468.862773699127
Walter L.,1481.681952361878,1500.0,1500.0,1474.6752873186888
Mott B.,1481.6548657295443,1500.0,1477.8337686712575,1500.0
Tomashevich D.,1481.63031182893,1500.0,1486.0616981470603,1500.0
Xu J.C.,1481.6176941874628,1500.0,1482.5263049248028,1500.0
Bogaerts R.,1481.6131202900563,1500.0,1477.9332515002254,1500.0
Clayton A.,1481.586668105662,1500.0,1482.4524469412331,1500.0
Craca M.,1481.5409453863197,1486.3360448832373,1500.0,1500.0
Silva D.,1481.5380055690418,1487.7902965480844,1500.0,1500.0
Scholtz N.,1481.4754924382878,1500.0,1479.639630222142,1500.0
Kirillov E.,1481.4612045501265,1500.0,1490.431764168651,1477.346966350359
Crugnola M.,1481.3843494209734,1494.6109547891533,1481.4027736729356,1500.0
Ayala D.,1481.3767220004029,1500.0,1481.5487319442,1500.0
Minar J.,1481.364256104962,1500.0,1478.9030282251224,1500.0
Couto E.,1481.3369549509935,1488.0,1500.0,1500.0
Zeng S.X.,1481.2921755054567,1500.0,1470.9885486263202,1500.0
Safranek V.,1481.1968395983554,1500.0,1475.5933034887064,1500.0
Gabashvili T.,1481.1934529915623,1533.3123290639232,1467.3149636585313,1366.329331623339
Ouahab L.,1481.1493561365492,1496.216122505388,1463.9385959270548,1500.0
Weinzierl J.,1481.120650360867,1487.5127974256593,1500.0,1500.0
Kasnikowski M.,1481.081082252172,1500.0,1475.366008505385,1500.0
Androic T.,1480.9829834736684,1489.584840193791,1490.5067079541257,1500.0
Van D. Merwe I.,1480.963861036125,1500.0,1480.7965537097452,1500.0
Gallardo Valles M.,1480.9425893078724,1486.1924346723365,1500.0,1500.0
Smit J.,1480.9234620383813,1500.0,1480.8330849456588,1500.0
Chaen T.,1480.9163019690438,1500.0,1479.0591721390267,1500.0
Tseng C. H.,1480.8793237668147,1487.5979785304796,1479.3046350054665,1500.0
Nedunchezhiyan J.,1480.8544124953291,1500.0,1481.4849981746256,1500.0
Bellucci T.,1480.8041756262269,1514.873748674845,1512.233720763099,1448.02966437633
Thomas J.,1480.7802468520977,1500.0,1481.3395282490658,1500.0
Sakharov G.,1480.74648798924,1504.1588835659657,1465.4938033912438,1500.0
Andersen J.,1480.7383683231697,1500.0,1481.4106914498586,1500.0
Moreno De Alboran N.,1480.7183628530988,1491.5976912414937,1456.8406551743487,1500.0
Norby R.,1480.6037931636113,1500.0,1479.9971669880752,1500.0
Dailey Z.,1480.557086158414,1500.0,1478.4074565845297,1500.0
Piccari F.,1480.4622347320956,1486.023913131269,1500.0,1500.0
Lipsky S.,1480.4489599034537,1500.0,1500.0,1481.47477730727
Kralert P.,1480.3445149367608,1487.122001930529,1500.0,1500.0
Bellotti R.,1480.3336946032853,1483.9875093868295,1500.0,1500.0
Ellwood B.,1480.3131077607018,1500.0,1500.0,1478.8461925642132
Tearney F.,1480.2578970825693,1500.0,1476.6124417963192,1500.0
Agostinelli B.,1480.1489721879295,1500.0,1481.246045451912,1500.0
Sanchez De Luna J.,1480.0904613190744,1481.3218921322668,1500.0,1500.0
Becker B.,1480.0414373336566,1389.692829200159,1481.54132141299,1543.9152462860552
Uppal V.,1480.0307801829551,1500.0,1479.7450495447872,1500.0
Fornell M.,1480.026780988246,1485.2143697333606,1500.0,1500.0
Torpegaard M.,1480.0120250499995,1500.0,1477.2472143931045,1500.0
Devilder N.,1479.9869543258537,1481.1545016775312,1409.5541982154164,1481.5500405900762
Ritschard A.,1479.9138085873012,1475.457669619271,1507.2981118509779,1481.097480501758
Aragone J.,1479.8478023186078,1500.0,1490.8630740944307,1478.766476302784
Lapentti N.,1479.8175221106555,1516.9374731787825,1502.1947715363106,1477.4934025914433
Mecir M.,1479.7163036449763,1480.8249762348566,1492.757991655018,1500.0
Koenig R.,1479.669299792186,1500.0,1481.9209139377385,1500.0
Pioline C.,1479.6551560286891,1486.2662479422809,1466.577814242535,1487.839147529235
Levinsky J.,1479.639857801286,1485.29018423072,1500.0,1500.0
Britton D.,1479.597660366339,1500.0,1473.16444979894,1500.0
Belal C.,1479.5305502010792,1486.915988442664,1500.0,1500.0
Myneni S.,1479.4631480569888,1500.0,1469.195249399432,1500.0
O'Neal J.,1479.416483175989,1500.0,1480.6898993563334,1500.0
Russell M.,1479.3560250052803,1376.717885596303,1531.6527135835647,1422.5104839182623
Dancevic F.,1479.2790845010823,1440.0968629735978,1419.3109599122397,1501.1656542260794
Moro Canas A.,1479.2631969327201,1508.6882449895072,1486.3300328840996,1468.3805710109223
Sakamoto R.,1479.2359834313474,1500.0,1476.1307960831666,1500.0
Romboli F.,1479.1802748975833,1487.5441095360372,1500.0,1500.0
Pacheco Mendez R.,1479.1207355581678,1500.0,1460.6639443703252,1500.0
MacLagan M.,1479.061314449607,1500.0,1479.8127056548187,1500.0
Norman M.,1479.0528411482435,1433.5545048887614,1526.677481911948,1500.0
Borg L.,1479.0197999702923,1499.8765000287885,1469.1580750571054,1500.0
Schiessling T.,1478.9986175735514,1484.6882511974493,1500.0,1500.0
Monteiro J.,1478.9247002104328,1500.0,1476.096718888748,1500.0
Parada F.,1478.9246374220124,1487.377553642044,1500.0,1500.0
Oswald P.,1478.881821015541,1488.9456781223548,1488.5155746809226,1500.0
Van der Dium A.,1478.8780321847466,1500.0,1478.8026751221187,1500.0
Tenconi T.,1478.8414362770143,1480.3067236999923,1500.0,1500.0
Ito T.,1478.686043904645,1478.0449728680248,1436.7317041494423,1492.3833568592524
Crawford O.,1478.6021685089845,1500.0,1500.0,1466.3736125732883
Inglot D.,1478.594879673622,1500.0,1465.4604154847495,1500.0
Chvojka E.,1478.5607322324834,1490.0135300197257,1494.3501980452122,1500.0
Mayer L.,1478.5316168836864,1552.3922061778658,1514.5136734755847,1517.1911149959262
Laaksonen H.,1478.4170981999157,1534.086767314419,1456.8982383653604,1442.844864261312
Blanch Dar.,1478.347508586152,1500.0,1479.3852513198722,1500.0
Fleming C.,1478.336708751915,1500.0,1500.0,1464.7367134560984
Yim R.,1478.228766009092,1500.0,1474.6874135022754,1500.0
Guzman J.,1478.1641009434632,1500.0,1500.0,1468.6331292746056
Awadhy O.,1478.110616304074,1500.0,1478.2523107424956,1500.0
Moser F.,1478.085128629138,1500.0,1484.0,1482.3266291881068
Radic M.,1477.9931129643173,1477.853153598303,1500.0,1500.0
Mena F.,1477.8495720335914,1500.0,1481.090232547709,1500.0
O'Connell C.,1477.7765356029151,1500.0,1473.6097708542989,1500.0
Qureshi A.U.H.,1477.7749526092637,1500.0,1466.0850585703583,1503.1061366834697
Agenor R.,1477.7584531475288,1488.0,1486.6531335334432,1500.0
Zayid M.S.,1477.7467294071798,1500.0,1472.077472990877,1500.0
Galovic V.,1477.7366496416444,1496.2269515351154,1500.0,1461.0207248177971
Vico U.,1477.6508446940913,1492.3176741003936,1490.3748258394278,1489.1227096074058
Arnaboldi A.,1477.6447371768663,1484.2493784028131,1487.4819120484015,1479.933981267352
Lalami Laaroussi Y.,1477.519875911037,1481.973482875141,1500.0,1500.0
De Loore J.,1477.3985052807136,1491.545905601956,1485.945273692663,1500.0
Herm-Zahlava J.,1477.3506114309405,1485.4209312645935,1500.0,1500.0
Mayer F.,1477.3279190826718,1487.042022524944,1464.319420859199,1638.580685018964
