winrate_diff,odds_diff,matches_diff,rank_diff,a_wins
0.05555555555555561,0.9659999999999997,3.0,0.0,1
-0.05555555555555561,-0.9659999999999997,-3.0,0.0,0
-0.15555555555555556,-0.5139750000000007,1.0,0.0,1
0.15555555555555556,0.5139750000000007,-1.0,0.0,0
0.5571428571428572,-2.2696499999999995,3.0,0.0,1
-0.5571428571428572,2.2696499999999995,-3.0,0.0,0
-0.0357142857142857,-0.1982999999999966,1.0,0.0,1
0.0357142857142857,0.1982999999999966,-1.0,0.0,0
-0.11111111111111105,-0.3389999999999995,0.0,0.0,1
0.11111111111111105,0.3389999999999995,0.0,0.0,0
0.16666666666666669,-0.819999999999999,1.0,0.0,1
-0.16666666666666669,0.819999999999999,-1.0,0.0,0
-0.014285714285714346,0.356793650793652,3.0,0.0,1
0.014285714285714346,-0.356793650793652,-3.0,0.0,0
0.475,-0.9906666666666644,2.0,0.0,1
-0.475,0.9906666666666644,-2.0,0.0,0
0.1071428571428572,0.6822619047619054,1.0,0.0,1
-0.1071428571428572,-0.6822619047619054,-1.0,0.0,0
-0.08571428571428574,3.0905428571428564,-3.0,0.0,1
0.08571428571428574,-3.0905428571428564,3.0,0.0,0
-0.29999999999999993,0.09788888888888736,0.0,0.0,1
0.29999999999999993,-0.09788888888888736,0.0,0.0,0
0.29999999999999993,-1.3049999999999977,0.0,0.0,1
-0.29999999999999993,1.3049999999999977,0.0,0.0,0
0.2,-2.0121666666666655,2.0,0.0,1
-0.2,2.0121666666666655,-2.0,0.0,0
0.36666666666666664,0.2791249999999963,-1.0,0.0,1
-0.36666666666666664,-0.2791249999999963,1.0,0.0,0
0.0,-0.5959000000000003,0.0,0.0,1
0.0,0.5959000000000003,0.0,0.0,0
0.09999999999999998,-0.3144523809523807,0.0,0.0,1
-0.09999999999999998,0.3144523809523807,0.0,0.0,0
-0.2444444444444444,-1.9082,1.0,0.0,1
0.2444444444444444,1.9082,-1.0,0.0,0
0.29999999999999993,-1.171899999999999,0.0,0.0,1
-0.29999999999999993,1.171899999999999,0.0,0.0,0
0.2,0.9192571428571439,0.0,0.0,1
-0.2,-0.9192571428571439,0.0,0.0,0
0.4,-0.40076666666666716,0.0,0.0,1
-0.4,0.40076666666666716,0.0,0.0,0
-0.4444444444444444,0.20848214285714217,0.0,0.0,1
0.4444444444444444,-0.20848214285714217,0.0,0.0,0
0.29999999999999993,-0.3250238095238085,0.0,0.0,1
-0.29999999999999993,0.3250238095238085,0.0,0.0,0
-0.3,0.27102380952380867,0.0,0.0,1
0.3,-0.27102380952380867,0.0,0.0,0
0.39999999999999997,0.28026666666666533,0.0,0.0,1
-0.39999999999999997,-0.28026666666666533,0.0,0.0,0
0.0,0.6918333333333329,0.0,0.0,1
0.0,-0.6918333333333329,0.0,0.0,0
0.0,-0.09267500000000095,0.0,0.0,1
0.0,0.09267500000000095,0.0,0.0,0
-0.4,0.09276666666666711,0.0,0.0,1
0.4,-0.09276666666666711,0.0,0.0,0
-0.14444444444444438,-0.0878888888888878,-1.0,0.0,1
0.14444444444444438,0.0878888888888878,1.0,0.0,0
0.0,0.0914499999999987,0.0,0.0,1
0.0,-0.0914499999999987,0.0,0.0,0
0.0,0.009499999999998954,0.0,0.0,1
0.0,-0.009499999999998954,0.0,0.0,0
0.20000000000000007,0.2316250000000002,0.0,0.0,1
-0.20000000000000007,-0.2316250000000002,0.0,0.0,0
0.19999999999999996,-1.559800000000001,0.0,0.0,1
-0.19999999999999996,1.559800000000001,0.0,0.0,0
-0.20000000000000007,-0.6169499999999992,0.0,0.0,1
0.20000000000000007,0.6169499999999992,0.0,0.0,0
-0.0714285714285714,-1.108714285714286,3.0,0.0,1
0.0714285714285714,1.108714285714286,-3.0,0.0,0
-0.29999999999999993,1.769499999999997,0.0,0.0,1
0.29999999999999993,-1.769499999999997,0.0,0.0,0
0.19999999999999996,-0.2217142857142862,0.0,0.0,1
-0.19999999999999996,0.2217142857142862,0.0,0.0,0
0.19999999999999996,-0.7431111111111124,0.0,0.0,1
-0.19999999999999996,0.7431111111111124,0.0,0.0,0
