date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2025-07-22,2025,Citi Open,Hard,Kessler M.,31.0,Dolehide C.,57.0,1.6,2.38,0,8.0,0.75,1.9899999999999975
2025-07-30,2025,Canadian Open,Hard,Kessler M.,32.0,Joint M.,45.0,2.2,1.62,1,8.0,0.625,1.9874999999999974
2025-07-31,2025,Canadian Open,Hard,Kessler M.,32.0,Andreeva M.,5.0,3.75,1.29,1,8.0,0.75,1.9124999999999976
2025-08-02,2025,Canadian Open,Hard,Kessler M.,32.0,Kostyuk M.,28.0,2.05,1.8,0,8.0,0.75,2.1312499999999974
2025-08-10,2025,Western & Southern Financial Group Women's Open,Hard,Kessler M.,32.0,McNally C.,104.0,1.8,1.95,1,8.0,0.625,2.2212499999999977
2025-08-12,2025,Western & Southern Financial Group Women's Open,Hard,Kessler M.,32.0,Seidel E.,124.0,1.3,3.4,0,8.0,0.625,2.2024999999999975
2025-08-24,2025,US Open,Hard,Kessler M.,41.0,Linette M.,37.0,1.5,2.63,1,8.0,0.5,2.1562499999999973
2025-08-28,2025,US Open,Hard,Kessler M.,41.0,Vondrousova M.,60.0,2.5,1.53,0,8.0,0.5,2.1187499999999972
2025-09-24,2025,China Open,Hard,Kessler M.,39.0,Shi H.,312.0,1.08,8.0,1,8.0,0.5,2.0874999999999972
2025-09-26,2025,China Open,Hard,Kessler M.,39.0,Mertens E.,22.0,2.3,1.62,1,8.0,0.625,2.0224999999999973
2025-09-28,2025,China Open,Hard,Kessler M.,39.0,Krejcikova B.,34.0,2.75,1.44,1,8.0,0.625,2.0349999999999975
2025-09-30,2025,China Open,Hard,Kessler M.,39.0,Lys E.,66.0,2.0,1.8,0,8.0,0.625,1.9099999999999975
2025-10-07,2025,Wuhan Open,Hard,Kessler M.,33.0,Cristian J.,48.0,1.53,2.5,0,8.0,0.625,1.9037499999999974
2025-10-13,2025,Ningbo Open,Hard,Kessler M.,33.0,Kenin S.,26.0,1.62,2.3,1,8.0,0.5,1.8699999999999974
2025-10-16,2025,Ningbo Open,Hard,Kessler M.,33.0,Samsonova L.,18.0,1.91,1.91,1,8.0,0.625,1.9099999999999975
2025-10-17,2025,Ningbo Open,Hard,Kessler M.,33.0,Alexandrova E.,10.0,2.75,1.44,0,8.0,0.625,1.9612499999999975
2025-10-20,2025,Toray Pan Pacific Open Tennis Tournament,Hard,Kessler M.,31.0,Bucsa C.,72.0,1.5,2.63,1,8.0,0.625,1.9924999999999975
2025-10-22,2025,Toray Pan Pacific Open Tennis Tournament,Hard,Kessler M.,31.0,Noskova L.,17.0,2.3,1.62,0,8.0,0.625,2.0449999999999973
2009-04-06,2009,MPS Group Championships,Clay,Keys M.,705.0,Kudryavtseva A.,81.0,4.33,1.22,1,7.0,0.5714285714285714,2.0085714285714253
2009-04-08,2009,MPS Group Championships,Clay,Keys M.,705.0,Petrova N.,10.0,7.0,1.08,0,7.0,0.5714285714285714,2.2342857142857113
2011-03-22,2011,Sony Ericsson Open,Hard,Keys M.,421.0,Schnyder P.,41.0,5.5,1.12,0,7.0,0.5714285714285714,2.9485714285714257
2011-08-29,2011,US Open,Hard,Keys M.,455.0,Craybas J.,111.0,3.25,1.33,1,7.0,0.5714285714285714,3.515714285714283
2011-08-31,2011,US Open,Hard,Keys M.,455.0,Safarova L.,26.0,4.5,1.18,0,7.0,0.5714285714285714,3.748571428571426
2012-01-17,2012,Australian Open,Hard,Keys M.,272.0,Zheng J.,38.0,8.0,1.08,0,7.0,0.42857142857142855,4.118571428571426
2012-02-20,2012,Memphis International,Hard,Keys M.,256.0,Dushevina V.,89.0,3.5,1.28,0,7.0,0.42857142857142855,4.8685714285714266
2012-03-21,2012,Sony Ericsson Open,Hard,Keys M.,275.0,Rybarikova M.,92.0,1.83,1.83,1,7.0,0.2857142857142857,5.154285714285712
2012-03-23,2012,Sony Ericsson Open,Hard,Keys M.,275.0,Radwanska A.,4.0,11.0,1.05,0,8.0,0.375,4.738749999999998
2012-08-14,2012,Western & Southern Financial Group Women's Open,Hard,Keys M.,158.0,Vinci R.,26.0,3.0,1.36,0,8.0,0.25,5.572499999999998
2013-01-07,2013,Apai International,Hard,Keys M.,135.0,Safarova L.,17.0,2.25,1.5,1,8.0,0.25,5.072499999999998
2013-01-08,2013,Apai International,Hard,Keys M.,135.0,Zheng J.,42.0,1.72,2.0,1,8.0,0.375,4.666249999999998
2013-01-09,2013,Apai International,Hard,Keys M.,135.0,Li N.,6.0,4.0,1.22,0,8.0,0.375,4.474999999999998
2013-01-14,2013,Australian Open,Hard,Keys M.,105.0,Dellacqua C.,102.0,1.18,4.5,1,8.0,0.375,4.412499999999998
2013-01-16,2013,Australian Open,Hard,Keys M.,105.0,Paszek T.,30.0,1.36,3.0,1,8.0,0.5,3.559999999999998
2013-01-18,2013,Australian Open,Hard,Keys M.,105.0,Kerber A.,5.0,2.87,1.4,0,8.0,0.625,3.2924999999999978
2013-02-19,2013,US National Indoor Tennis Championships,Hard,Keys M.,79.0,Lisicki S.,40.0,1.72,2.0,0,8.0,0.5,3.4224999999999977
2013-03-08,2013,BNP Paribas Open,Hard,Keys M.,77.0,Oudin M.,85.0,1.18,4.5,1,8.0,0.5,2.2624999999999975
2013-03-09,2013,BNP Paribas Open,Hard,Keys M.,77.0,Stosur S.,9.0,2.62,1.44,0,8.0,0.625,2.0349999999999975
2013-03-21,2013,Sony Ericsson Open,Hard,Keys M.,76.0,Kiick A.,426.0,1.12,6.0,1,8.0,0.5,2.0812499999999976
2013-03-22,2013,Sony Ericsson Open,Hard,Keys M.,76.0,Davis L.,81.0,1.61,2.2,0,8.0,0.5,2.0062499999999974
2013-04-02,2013,Family Circle Cup,Clay,Keys M.,77.0,Cadantu A.,120.0,1.25,3.75,1,8.0,0.5,1.7074999999999976
2013-04-03,2013,Family Circle Cup,Clay,Keys M.,77.0,Min G.,187.0,1.4,2.75,1,8.0,0.5,1.7162499999999976
2013-04-05,2013,Family Circle Cup,Clay,Keys M.,77.0,Mattek-Sands B.,113.0,2.1,1.66,1,8.0,0.5,1.7212499999999975
2013-04-05,2013,Family Circle Cup,Clay,Keys M.,77.0,Williams V.,24.0,2.25,1.57,0,8.0,0.625,1.6249999999999978
2013-05-05,2013,Mutua Madrid Open,Clay,Keys M.,62.0,Li N.,5.0,,,1,8.0,0.625,1.6912499999999975
2013-05-07,2013,Mutua Madrid Open,Clay,Keys M.,62.0,Medina Garrigues A.,63.0,1.57,2.25,0,8.0,0.625,1.7642857142857113
2013-05-22,2013,Brussels Open,Clay,Keys M.,59.0,Flipkens K.,21.0,2.0,1.72,0,8.0,0.625,1.6142857142857114
2013-05-27,2013,French Open,Clay,Keys M.,58.0,Doi M.,82.0,1.25,3.75,1,8.0,0.5,1.7399999999999973
2013-05-29,2013,French Open,Clay,Keys M.,58.0,Puig M.,86.0,1.61,2.2,0,8.0,0.625,1.6885714285714255
2013-06-10,2013,AEGON Classic ,Grass,Keys M.,53.0,Tsurenko L.,76.0,1.36,3.0,1,8.0,0.5,1.739999999999997
2013-06-11,2013,AEGON Classic ,Grass,Keys M.,53.0,Hampton J.,42.0,2.37,1.53,1,8.0,0.5,1.7342857142857115
2013-06-13,2013,AEGON Classic ,Grass,Keys M.,53.0,Barthel M.,31.0,1.72,2.0,1,8.0,0.5,1.7728571428571402
2013-06-14,2013,AEGON Classic ,Grass,Keys M.,53.0,Rybarikova M.,47.0,1.83,1.83,0,8.0,0.625,1.6971428571428544
2013-06-25,2013,Wimbledon,Grass,Keys M.,52.0,Watson H.,56.0,1.66,2.1,1,8.0,0.5,1.7137499999999977
2013-06-27,2013,Wimbledon,Grass,Keys M.,52.0,Barthel M.,33.0,1.44,2.62,1,8.0,0.625,1.7249999999999976
2013-06-29,2013,Wimbledon,Grass,Keys M.,52.0,Radwanska A.,4.0,4.33,1.22,0,8.0,0.75,1.6549999999999976
2013-07-23,2013,Bank of the West Classic,Hard,Keys M.,44.0,Rybarikova M.,39.0,1.4,2.75,1,8.0,0.625,2.0399999999999974
2013-07-26,2013,Bank of the West Classic,Hard,Keys M.,44.0,Dushevina V.,154.0,1.22,4.0,0,8.0,0.75,2.0137499999999977
2013-07-30,2013,Citi Open,Hard,Keys M.,40.0,Larcherde Brito M.,111.0,1.25,3.75,1,8.0,0.625,1.9962499999999976
2013-08-02,2013,Citi Open,Hard,Keys M.,40.0,Niculescu M.,46.0,1.44,2.62,0,8.0,0.625,1.8562499999999975
2013-08-27,2013,US Open,Hard,Keys M.,39.0,Jankovic J.,12.0,2.75,1.4,0,8.0,0.5,1.8212499999999976
2013-09-23,2013,Toray Pan Pacific Open,Hard,Keys M.,43.0,Suarez Navarro C.,14.0,2.37,1.53,1,8.0,0.5,1.9362499999999976
2013-09-24,2013,Toray Pan Pacific Open,Hard,Keys M.,43.0,Peng S.,37.0,1.72,2.0,1,8.0,0.5,2.0249999999999977
2013-09-26,2013,Toray Pan Pacific Open,Hard,Keys M.,43.0,Kvitova P.,11.0,2.25,1.57,0,8.0,0.5,2.0599999999999974
2013-09-29,2013,China Open,Hard,Keys M.,40.0,Cibulkova D.,23.0,2.25,1.57,1,8.0,0.5,1.7999999999999976
2013-10-02,2013,China Open,Hard,Keys M.,40.0,Radwanska A.,4.0,3.75,1.25,0,8.0,0.5,1.9062499999999976
2013-10-08,2013,HP Open,Hard,Keys M.,39.0,Schmiedlova A.,83.0,1.44,2.62,1,8.0,0.5,2.2224999999999975
2013-10-10,2013,HP Open,Hard,Keys M.,39.0,Zhang S.,62.0,1.61,2.2,1,8.0,0.5,2.2462499999999976
2013-10-11,2013,HP Open,Hard,Keys M.,39.0,Zheng J.,53.0,1.4,2.75,1,8.0,0.625,2.2674999999999974
2013-10-12,2013,HP Open,Hard,Keys M.,39.0,Stosur S.,20.0,2.0,1.8,0,8.0,0.75,2.0987499999999977
2013-12-29,2014,Brisbane International,Hard,Keys M.,38.0,Voegele S.,50.0,1.33,3.25,0,8.0,0.625,2.0524999999999975
2014-01-05,2014,Apai International,Hard,Keys M.,36.0,Halep S.,11.0,3.75,1.25,1,8.0,0.5,2.0037499999999975
2014-01-07,2014,Apai International,Hard,Keys M.,36.0,Tomljanovic A.,75.0,1.28,3.5,1,8.0,0.625,2.1912499999999975
2014-01-08,2014,Apai International,Hard,Keys M.,36.0,Mattek-Sands B.,48.0,2.1,1.66,1,8.0,0.625,2.0699999999999976
2014-01-09,2014,Apai International,Hard,Keys M.,36.0,Kerber A.,9.0,3.5,1.28,0,8.0,0.75,1.8637499999999976
2014-01-13,2014,Australian Open,Hard,Keys M.,36.0,Mayr P.,85.0,1.18,4.5,1,8.0,0.625,2.1212499999999976
2014-01-15,2014,Australian Open,Hard,Keys M.,36.0,Zheng J.,56.0,1.33,3.25,0,8.0,0.625,2.0674999999999977
2014-02-25,2014,Abierto Mexicano,Clay,Keys M.,38.0,Zhang S.,50.0,1.33,3.25,0,8.0,0.5,2.0587499999999976
2014-03-05,2014,BNP Paribas Open,Hard,Keys M.,38.0,Pironkova T.,46.0,1.57,2.25,1,8.0,0.5,1.9749999999999976
2014-03-07,2014,BNP Paribas Open,Hard,Keys M.,38.0,Vinci R.,14.0,1.36,3.0,0,8.0,0.625,2.0049999999999977
2014-03-20,2014,Sony Ericsson Open,Hard,Keys M.,38.0,Kontaveit A.,196.0,1.16,4.5,1,8.0,0.5,1.7062499999999976
2014-03-21,2014,Sony Ericsson Open,Hard,Keys M.,38.0,Hantuchova D.,33.0,1.25,3.75,1,8.0,0.5,1.6912499999999975
2014-03-23,2014,Sony Ericsson Open,Hard,Keys M.,38.0,Li N.,2.0,4.0,1.22,0,8.0,0.5,1.5849999999999975
2014-03-31,2014,Family Circle Cup,Clay,Keys M.,36.0,Lucic M.,94.0,1.2,4.33,1,8.0,0.5,1.6474999999999975
2014-04-02,2014,Family Circle Cup,Clay,Keys M.,36.0,Peng S.,47.0,1.66,2.1,0,8.0,0.5,1.6499999999999975
2014-05-04,2014,Mutua Madrid Open,Clay,Keys M.,44.0,Ivanovic A.,12.0,6.0,1.12,0,8.0,0.5,1.6912499999999975
2014-05-12,2014,Internazionali BNL d'Italia,Clay,Keys M.,47.0,Riske A.,44.0,1.36,3.0,1,8.0,0.5,2.2749999999999977
2014-05-14,2014,Internazionali BNL d'Italia,Clay,Keys M.,47.0,Halep S.,5.0,4.5,1.16,0,8.0,0.5,2.2487499999999976
2014-05-19,2014,Internationaux de Strasbourg,Clay,Keys M.,44.0,Torro Flor M.T.,54.0,1.83,1.83,1,8.0,0.5,2.6412499999999977
2014-05-21,2014,Internationaux de Strasbourg,Clay,Keys M.,44.0,Riske A.,43.0,1.3,3.4,1,8.0,0.5,2.7249999999999974
2014-05-22,2014,Internationaux de Strasbourg,Clay,Keys M.,44.0,Goerges J.,108.0,1.61,2.2,1,8.0,0.5,2.7312499999999975
2014-05-23,2014,Internationaux de Strasbourg,Clay,Keys M.,44.0,Puig M.,56.0,2.0,1.8,0,8.0,0.625,2.4324999999999974
2014-05-27,2014,French Open,Clay,Keys M.,40.0,Errani S.,11.0,4.0,1.22,0,8.0,0.5,2.5324999999999975
2014-06-09,2014,AEGON Classic ,Grass,Keys M.,42.0,Pereira T.,91.0,1.08,8.0,1,8.0,0.5,2.8249999999999975
2014-06-11,2014,AEGON Classic ,Grass,Keys M.,42.0,Babos T.,108.0,1.2,4.33,0,8.0,0.625,2.2099999999999977
2014-06-17,2014,AEGON International,Grass,Keys M.,47.0,Jankovic J.,7.0,3.0,1.36,1,8.0,0.5,2.1899999999999977
2014-06-18,2014,AEGON International,Grass,Keys M.,47.0,Vesnina E.,32.0,2.0,1.66,1,8.0,0.625,2.0024999999999977
2014-06-19,2014,AEGON International,Grass,Keys M.,47.0,Davis L.,58.0,1.57,2.25,1,8.0,0.625,2.0237499999999975
2014-06-20,2014,AEGON International,Grass,Keys M.,47.0,Watson H.,70.0,1.44,2.75,1,8.0,0.625,2.0574999999999974
2014-06-21,2014,AEGON International,Grass,Keys M.,47.0,Kerber A.,9.0,2.75,1.44,1,8.0,0.625,2.0362499999999977
2014-06-24,2014,Wimbledon,Grass,Keys M.,47.0,Puig M.,51.0,1.28,3.5,1,8.0,0.75,2.1299999999999977
2014-06-26,2014,Wimbledon,Grass,Keys M.,47.0,Koukalova K.,31.0,1.22,4.0,1,8.0,0.875,1.7899999999999976
2014-06-30,2014,Wimbledon,Grass,Keys M.,47.0,Shvedova Y.,67.0,1.36,3.25,0,8.0,0.875,1.8074999999999977
2014-07-29,2014,Citi Open,Hard,Keys M.,27.0,Nara K.,40.0,1.22,4.0,0,8.0,0.875,1.8274999999999975
2014-08-06,2014,Rogers Cup,Hard,Keys M.,28.0,Kuznetsova S.,23.0,2.37,1.53,1,8.0,0.75,1.6049999999999975
2014-08-06,2014,Rogers Cup,Hard,Keys M.,28.0,Lisicki S.,29.0,1.72,2.0,0,8.0,0.75,1.6512499999999974
2014-08-11,2014,Western & Southern Financial Group Women's Open,Hard,Keys M.,28.0,Cornet A.,23.0,1.72,2.0,1,8.0,0.625,1.6699999999999975
2014-08-12,2014,Western & Southern Financial Group Women's Open,Hard,Keys M.,28.0,Sharapova M.,6.0,4.0,1.22,0,8.0,0.625,1.7049999999999976
2014-08-26,2014,US Open,Hard,Keys M.,27.0,Gajdosova J.,102.0,1.18,4.5,1,8.0,0.5,1.8612499999999976
2014-08-28,2014,US Open,Hard,Keys M.,27.0,Krunic A.,145.0,1.12,6.0,0,8.0,0.5,1.8487499999999977
2014-09-15,2014,Toray Pan Pacific Open,Hard,Keys M.,29.0,Safarova L.,15.0,2.1,1.66,0,8.0,0.375,1.8362499999999975
2014-09-22,2014,Wuhan Open,Hard,Keys M.,29.0,Cibulkova D.,13.0,1.66,2.1,1,8.0,0.375,1.9287499999999977
2014-09-23,2014,Wuhan Open,Hard,Keys M.,29.0,Zahlavova Strycova B.,32.0,1.4,2.75,0,8.0,0.5,1.9837499999999975
2014-09-27,2014,China Open,Hard,Keys M.,32.0,Riske A.,60.0,1.36,3.0,1,8.0,0.375,1.8624999999999974
2014-09-30,2014,China Open,Hard,Keys M.,32.0,Petkovic A.,17.0,1.9,1.8,0,8.0,0.5,1.8174999999999977
2014-10-06,2014,Japan Women's Open Tennis,Hard,Keys M.,32.0,Vickery S.,194.0,1.1,6.5,1,8.0,0.375,1.8399999999999974
2014-10-08,2014,Japan Women's Open Tennis,Hard,Keys M.,32.0,Doi M.,109.0,1.36,3.0,1,8.0,0.5,1.4774999999999974
2014-10-10,2014,Japan Women's Open Tennis,Hard,Keys M.,32.0,Kumkhum L.,93.0,1.2,4.5,0,8.0,0.5,1.4999999999999976
2015-01-05,2015,Brisbane International,Hard,Keys M.,30.0,Cibulkova D.,11.0,1.83,1.83,1,8.0,0.5,1.5099999999999976
2015-01-06,2015,Brisbane International,Hard,Keys M.,30.0,Lepchenko V.,34.0,1.4,2.75,0,8.0,0.625,1.4762499999999974
2015-01-11,2015,Apai International,Hard,Keys M.,30.0,Kuznetsova S.,25.0,1.72,2.0,1,8.0,0.5,1.4437499999999976
2015-01-13,2015,Apai International,Hard,Keys M.,30.0,Pironkova T.,37.0,1.5,2.5,0,8.0,0.625,1.4837499999999977
2015-01-20,2015,Australian Open,Hard,Keys M.,35.0,Tsurenko L.,90.0,1.4,2.75,1,8.0,0.5,1.5012499999999975
2015-01-22,2015,Australian Open,Hard,Keys M.,35.0,Dellacqua C.,29.0,1.36,3.0,1,8.0,0.625,1.4387499999999975
2015-01-24,2015,Australian Open,Hard,Keys M.,35.0,Kvitova P.,4.0,4.0,1.22,1,8.0,0.625,1.4712499999999975
2015-01-26,2015,Australian Open,Hard,Keys M.,35.0,Brengle M.,64.0,1.4,3.0,1,8.0,0.625,1.8012499999999976
2015-01-28,2015,Australian Open,Hard,Keys M.,35.0,Williams V.,18.0,2.25,1.61,1,8.0,0.75,1.8262499999999977
2015-01-29,2015,Australian Open,Hard,Keys M.,35.0,Williams S.,1.0,6.0,1.12,0,8.0,0.75,1.8787499999999975
2015-03-14,2015,BNP Paribas Open,Hard,Keys M.,18.0,Koukalova K.,88.0,1.12,6.0,1,8.0,0.75,2.4537499999999977
2015-03-16,2015,BNP Paribas Open,Hard,Keys M.,18.0,Jankovic J.,21.0,1.4,2.75,0,8.0,0.75,2.3787499999999975
2015-03-27,2015,Sony Ericsson Open,Hard,Keys M.,18.0,Stephens S.,45.0,1.57,2.25,0,8.0,0.75,2.3662499999999977
2015-04-09,2015,Family Circle Cup,Clay,Keys M.,20.0,Bondarenko K.,166.0,1.22,4.0,1,8.0,0.625,2.3874999999999975
2015-04-09,2015,Family Circle Cup,Clay,Keys M.,20.0,Mitu A.,107.0,1.16,5.0,1,8.0,0.625,2.3699999999999974
2015-04-10,2015,Family Circle Cup,Clay,Keys M.,20.0,Davis L.,66.0,1.28,3.5,1,8.0,0.625,2.0149999999999975
2015-04-11,2015,Family Circle Cup,Clay,Keys M.,20.0,Hradecka L.,110.0,1.28,3.75,1,8.0,0.625,1.9999999999999978
2015-04-12,2015,Family Circle Cup,Clay,Keys M.,20.0,Kerber A.,16.0,1.44,2.75,0,8.0,0.625,1.8787499999999977
2015-05-02,2015,Mutua Madrid Open,Clay,Keys M.,17.0,Kanepi K.,53.0,1.33,3.25,0,8.0,0.625,1.3087499999999974
2015-05-11,2015,Internazionali BNL d'Italia,Clay,Keys M.,17.0,Brengle M.,36.0,1.4,2.75,1,8.0,0.5,1.3349999999999975
2015-05-13,2015,Internazionali BNL d'Italia,Clay,Keys M.,17.0,Jovanovski B.,73.0,1.2,4.33,0,8.0,0.625,1.3349999999999975
2015-05-18,2015,Internationaux de Strasbourg,Clay,Keys M.,16.0,Mchale C.,55.0,1.44,2.62,1,8.0,0.625,1.2887499999999974
2015-05-20,2015,Internationaux de Strasbourg,Clay,Keys M.,16.0,Lucic M.,70.0,1.16,4.5,1,8.0,0.625,1.3162499999999975
2015-05-21,2015,Internationaux de Strasbourg,Clay,Keys M.,16.0,Mladenovic K.,54.0,1.44,2.62,0,8.0,0.625,1.3162499999999975
2015-05-26,2015,French Open,Clay,Keys M.,16.0,Lepchenko V.,34.0,1.44,2.62,1,8.0,0.5,1.3362499999999975
2015-05-28,2015,French Open,Clay,Keys M.,16.0,Bencic B.,35.0,1.44,2.62,1,8.0,0.5,1.3562499999999975
2015-05-30,2015,French Open,Clay,Keys M.,16.0,Bacsinszky T.,24.0,2.25,1.57,0,8.0,0.625,1.3562499999999975
2015-06-23,2015,AEGON International,Grass,Keys M.,21.0,Bencic B.,31.0,1.57,2.25,0,8.0,0.625,1.4712499999999975
2015-07-01,2015,Wimbledon,Grass,Keys M.,21.0,Voegele S.,104.0,1.1,7.0,1,8.0,0.5,1.4924999999999975
2015-07-02,2015,Wimbledon,Grass,Keys M.,21.0,Kulichkova E.,109.0,1.18,4.5,1,8.0,0.625,1.4799999999999975
2015-07-04,2015,Wimbledon,Grass,Keys M.,21.0,Maria T.,78.0,1.25,4.0,1,8.0,0.625,1.4474999999999976
2015-07-06,2015,Wimbledon,Grass,Keys M.,21.0,Govortsova O.,122.0,1.44,2.75,1,8.0,0.625,1.4587499999999975
2015-07-07,2015,Wimbledon,Grass,Keys M.,21.0,Radwanska A.,13.0,3.0,1.4,0,8.0,0.75,1.4587499999999975
2015-08-04,2015,Bank of the West Classic,Hard,Keys M.,18.0,Krunic A.,64.0,1.25,3.75,1,8.0,0.625,1.6537499999999974
2015-08-06,2015,Bank of the West Classic,Hard,Keys M.,18.0,Tomljanovic A.,69.0,1.16,5.0,0,8.0,0.625,1.6299999999999977
2015-08-18,2015,Western & Southern Financial Group Women's Open,Hard,Keys M.,19.0,Bacsinszky T.,14.0,2.1,1.66,1,8.0,0.625,1.4937499999999975
2015-08-19,2015,Western & Southern Financial Group Women's Open,Hard,Keys M.,19.0,Jankovic J.,25.0,1.57,2.25,0,8.0,0.75,1.5599999999999974
2015-08-24,2015,Connecticut Open,Hard,Keys M.,19.0,Svitolina E.,17.0,1.57,2.25,1,8.0,0.625,1.6187499999999975
2015-08-27,2015,Connecticut Open,Hard,Keys M.,19.0,Kvitova P.,5.0,1.57,2.25,0,8.0,0.625,1.6674999999999975
2015-08-31,2015,US Open,Hard,Keys M.,19.0,Koukalova K.,109.0,1.04,10.0,1,8.0,0.5,1.7074999999999976
2015-09-02,2015,US Open,Hard,Keys M.,19.0,Smitkova T.,100.0,1.1,7.0,1,8.0,0.5,1.6574999999999978
2015-09-05,2015,US Open,Hard,Keys M.,19.0,Radwanska A.,15.0,2.2,1.66,1,8.0,0.625,1.4199999999999975
2015-09-06,2015,US Open,Hard,Keys M.,19.0,Williams S.,1.0,4.5,1.2,0,8.0,0.625,1.5387499999999976
2015-09-28,2015,Wuhan Open,Hard,Keys M.,17.0,Rybarikova M.,71.0,1.28,3.5,1,8.0,0.625,1.9562499999999976
2015-09-29,2015,Wuhan Open,Hard,Keys M.,17.0,Mladenovic K.,27.0,1.53,2.37,0,8.0,0.625,1.8537499999999976
2015-10-03,2015,China Open,Hard,Keys M.,19.0,Mladenovic K.,28.0,1.57,2.25,1,8.0,0.625,1.8487499999999977
2015-10-05,2015,China Open,Hard,Keys M.,19.0,Bondarenko K.,85.0,1.36,3.0,1,8.0,0.625,1.8487499999999977
2015-10-07,2015,China Open,Hard,Keys M.,19.0,Radwanska A.,8.0,2.37,1.53,0,8.0,0.75,1.8224999999999976
2015-11-03,2015,WTA Elite Trophy,Hard,Keys M.,19.0,Williams V.,11.0,2.2,1.66,0,8.0,0.625,1.9887499999999976
2015-11-06,2015,WTA Elite Trophy,Hard,Keys M.,19.0,Zheng S.,75.0,1.16,5.0,1,8.0,0.5,2.1262499999999975
2016-01-19,2016,Australian Open,Hard,Keys M.,17.0,Diyas Z.,57.0,1.2,4.33,1,8.0,0.5,1.9962499999999976
2016-01-21,2016,Australian Open,Hard,Keys M.,17.0,Shvedova Y.,70.0,1.33,3.25,1,8.0,0.625,1.5837499999999978
2016-01-23,2016,Australian Open,Hard,Keys M.,17.0,Ivanovic A.,23.0,1.57,2.37,1,8.0,0.625,1.5899999999999976
2016-01-25,2016,Australian Open,Hard,Keys M.,17.0,Zhang S.,133.0,1.4,3.0,0,8.0,0.75,1.5949999999999978
2016-03-12,2016,BNP Paribas Open,Hard,Keys M.,24.0,Gibbs N.,95.0,1.5,2.5,0,8.0,0.625,1.5737499999999975
2016-03-25,2016,Sony Ericsson Open,Hard,Keys M.,24.0,Flipkens K.,65.0,1.4,2.75,1,8.0,0.5,1.5912499999999974
2016-03-27,2016,Sony Ericsson Open,Hard,Keys M.,24.0,Vinci R.,9.0,1.61,2.2,1,8.0,0.625,1.4699999999999975
2016-03-28,2016,Sony Ericsson Open,Hard,Keys M.,24.0,Begu I.,35.0,1.28,3.75,1,8.0,0.75,1.3962499999999975
2016-03-31,2016,Sony Ericsson Open,Hard,Keys M.,24.0,Kerber A.,3.0,2.1,1.72,0,8.0,0.75,1.4112499999999977
2016-04-06,2016,Family Circle Cup,Clay,Keys M.,22.0,Siegemund L.,75.0,1.28,3.5,0,8.0,0.625,1.5237499999999975
2016-05-01,2016,Mutua Madrid Open,Clay,Keys M.,25.0,Riske A.,91.0,1.28,3.5,1,8.0,0.5,1.5174999999999974
2016-05-02,2016,Mutua Madrid Open,Clay,Keys M.,25.0,Strycova B.,33.0,2.0,1.72,1,8.0,0.5,1.4812499999999975
2016-05-04,2016,Mutua Madrid Open,Clay,Keys M.,25.0,Tig P.M.,134.0,1.22,4.0,0,8.0,0.625,1.5562499999999977
2016-05-09,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Petkovic A.,30.0,1.9,1.8,1,8.0,0.625,1.5212499999999975
2016-05-11,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Kvitova P.,9.0,2.25,1.57,1,8.0,0.625,1.5837499999999975
2016-05-12,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Babos T.,48.0,1.4,2.75,1,8.0,0.625,1.6637499999999976
2016-05-13,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Strycova B.,36.0,1.72,2.1,1,8.0,0.625,1.6787499999999975
2016-05-14,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Muguruza G.,4.0,2.75,1.44,1,8.0,0.75,1.6312499999999974
2016-05-15,2016,Internazionali BNL d'Italia,Clay,Keys M.,24.0,Williams S.,1.0,4.33,1.22,0,8.0,0.875,1.8149999999999977
2016-05-24,2016,French Open,Clay,Keys M.,17.0,Vekic D.,96.0,1.08,8.0,1,8.0,0.75,2.1962499999999974
2016-05-26,2016,French Open,Clay,Keys M.,17.0,Duque-Marino M.,75.0,1.25,3.75,1,8.0,0.75,2.0812499999999976
2016-05-28,2016,French Open,Clay,Keys M.,17.0,Puig M.,53.0,1.4,3.0,1,8.0,0.875,2.0849999999999977
2016-06-01,2016,French Open,Clay,Keys M.,17.0,Bertens K.,58.0,1.44,2.75,0,8.0,0.875,2.0224999999999977
2016-06-13,2016,AEGON Classic ,Grass,Keys M.,16.0,Babos T.,45.0,1.28,3.5,1,8.0,0.75,1.9212499999999975
2016-06-16,2016,AEGON Classic ,Grass,Keys M.,16.0,Paszek T.,119.0,1.22,4.0,1,8.0,0.75,1.9062499999999976
2016-06-17,2016,AEGON Classic ,Grass,Keys M.,16.0,Ostapenko J.,38.0,1.3,3.4,1,8.0,0.75,1.8437499999999978
2016-06-18,2016,AEGON Classic ,Grass,Keys M.,16.0,Suarez Navarro C.,15.0,1.4,3.0,1,8.0,0.75,1.6624999999999976
2016-06-19,2016,AEGON Classic ,Grass,Keys M.,16.0,Strycova B.,30.0,1.5,2.62,1,8.0,0.875,1.2962499999999977
