winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,match_round,match_series,max_rank,a_wins
0.16666666666666669,-0.7033333333333325,0.0,0.0,0.0,-13.174085275067227,0.0,1st Round,Tier 3,166.0,1
-0.16666666666666669,0.7033333333333325,-0.0,-0.0,-0.0,13.174085275067227,-0.0,1st Round,Tier 3,166.0,0
0.2142857142857143,-0.4646428571428567,1.0,0.0,0.0,24.55436012987957,12.0,1st Round,Tier 3,358.0,1
-0.2142857142857143,0.4646428571428567,-1.0,-0.0,-0.0,-24.55436012987957,-12.0,1st Round,Tier 3,358.0,0
0.1428571428571429,0.6457142857142857,0.0,0.0,0.0,-24.0,0.0,1st Round,Tier 3,125.0,1
-0.1428571428571429,-0.6457142857142857,-0.0,-0.0,-0.0,24.0,-0.0,1st Round,Tier 3,125.0,0
-0.4821428571428572,1.3854166666666674,-1.0,0.0,0.0,-45.23060483921836,0.0,1st Round,Tier 3,95.0,1
0.4821428571428572,-1.3854166666666674,1.0,-0.0,-0.0,45.23060483921836,-0.0,1st Round,Tier 3,95.0,0
-0.0357142857142857,-2.0989285714285733,1.0,0.0,0.0,-55.256552675940156,0.0,1st Round,Tier 3,230.0,1
0.0357142857142857,2.0989285714285733,-1.0,-0.0,-0.0,55.256552675940156,-0.0,1st Round,Tier 3,230.0,0
-0.5714285714285715,2.7185714285714297,0.0,0.0,0.0,-23.538546596464812,0.0,1st Round,Tier 3,149.0,1
0.5714285714285715,-2.7185714285714297,-0.0,-0.0,-0.0,23.538546596464812,-0.0,1st Round,Tier 3,149.0,0
-0.25,-3.0912500000000005,0.0,0.0,0.0,-60.02268783681416,0.0,1st Round,Tier 3,70.0,1
0.25,3.0912500000000005,-0.0,-0.0,-0.0,60.02268783681416,-0.0,1st Round,Tier 3,70.0,0
0.625,-1.2066666666666652,2.0,0.0,0.0,22.731695958523005,0.0,1st Round,Tier 3,203.0,1
-0.625,1.2066666666666652,-2.0,-0.0,-0.0,-22.731695958523005,-0.0,1st Round,Tier 3,203.0,0
0.16666666666666669,0.2233333333333345,0.0,0.0,0.0,-17.440731220830003,0.0,1st Round,Tier 3,190.0,1
-0.16666666666666669,-0.2233333333333345,-0.0,-0.0,-0.0,17.440731220830003,-0.0,1st Round,Tier 3,190.0,0
-0.3,0.6347500000000017,-3.0,0.0,0.0,5.953537744133428,0.0,1st Round,Tier 3,402.0,1
0.3,-0.6347500000000017,3.0,-0.0,-0.0,-5.953537744133428,-0.0,1st Round,Tier 3,402.0,0
-0.4642857142857143,0.7214285714285729,-1.0,0.0,0.0,-91.86197518858808,-12.0,1st Round,Tier 3,216.0,1
0.4642857142857143,-0.7214285714285729,1.0,-0.0,-0.0,91.86197518858808,12.0,1st Round,Tier 3,216.0,0
0.4464285714285715,0.24875000000000158,1.0,0.0,0.0,73.49292175113851,60.0,1st Round,Tier 3,88.0,1
-0.4464285714285715,-0.24875000000000158,-1.0,-0.0,-0.0,-73.49292175113851,-60.0,1st Round,Tier 3,88.0,0
-0.4285714285714285,3.484571428571426,-2.0,0.0,0.0,-10.405106228350405,-24.0,1st Round,Tier 3,198.0,1
0.4285714285714285,-3.484571428571426,2.0,-0.0,-0.0,10.405106228350405,24.0,1st Round,Tier 3,198.0,0
-0.1428571428571429,-1.0316666666666674,0.0,0.0,0.0,-36.94704154680585,0.0,1st Round,Tier 3,64.0,1
0.1428571428571429,1.0316666666666674,-0.0,-0.0,-0.0,36.94704154680585,-0.0,1st Round,Tier 3,64.0,0
-0.3214285714285714,0.9653571428571399,1.0,0.0,0.0,-60.471478661862875,0.0,1st Round,Tier 3,62.0,1
0.3214285714285714,-0.9653571428571399,-1.0,-0.0,-0.0,60.471478661862875,-0.0,1st Round,Tier 3,62.0,0
0.425,-0.981000000000003,3.0,0.0,0.0,69.53731536544751,36.0,1st Round,Tier 3,191.0,1
-0.425,0.981000000000003,-3.0,-0.0,-0.0,-69.53731536544751,-36.0,1st Round,Tier 3,191.0,0
-0.375,-0.7426785714285709,0.0,0.0,-0.19999999999999996,-65.57182495498046,-33.94803171187664,2nd Round,Tier 3,43.0,1
0.375,0.7426785714285709,-0.0,-0.0,0.19999999999999996,65.57182495498046,33.94803171187664,2nd Round,Tier 3,43.0,0
-0.23809523809523814,1.8626190476190516,1.0,0.0,0.0,1.9201863912146564,-11.585699413622933,2nd Round,Tier 3,216.0,1
0.23809523809523814,-1.8626190476190516,-1.0,-0.0,-0.0,-1.9201863912146564,11.585699413622933,2nd Round,Tier 3,216.0,0
0.25,-0.8825000000000003,0.0,0.0,0.0,74.69867674706984,11.585699413622933,2nd Round,Tier 3,52.0,1
-0.25,0.8825000000000003,-0.0,-0.0,-0.0,-74.69867674706984,-11.585699413622933,2nd Round,Tier 3,52.0,0
-0.0892857142857143,2.0776785714285726,-1.0,0.0,0.0,17.274438664185936,0.0,2nd Round,Tier 3,149.0,1
0.0892857142857143,-2.0776785714285726,1.0,-0.0,-0.0,-17.274438664185936,-0.0,2nd Round,Tier 3,149.0,0
-0.09999999999999998,0.1760000000000015,-1.0,0.0,0.0,16.891674040262615,0.0,2nd Round,Tier 3,402.0,1
0.09999999999999998,-0.1760000000000015,1.0,-0.0,-0.0,-16.891674040262615,-0.0,2nd Round,Tier 3,402.0,0
-0.0892857142857143,2.1374999999999993,-1.0,0.0,0.0,21.1972587607238,0.0,2nd Round,Tier 3,83.0,1
0.0892857142857143,-2.1374999999999993,1.0,-0.0,-0.0,-21.1972587607238,-0.0,2nd Round,Tier 3,83.0,0
0.425,-3.1087499999999997,3.0,0.0,0.0,81.16175220950686,45.933420191092864,2nd Round,Tier 3,198.0,1
-0.425,3.1087499999999997,-3.0,-0.0,-0.0,-81.16175220950686,-45.933420191092864,2nd Round,Tier 3,198.0,0
0.1964285714285715,-2.5671428571428576,1.0,0.0,0.08333333333333337,26.268695650226846,25.1688061936311,Quarterfinals,Tier 3,149.0,1
-0.1964285714285715,2.5671428571428576,-1.0,-0.0,-0.08333333333333337,-26.268695650226846,-25.1688061936311,Quarterfinals,Tier 3,149.0,0
-0.3214285714285715,1.8294642857142882,-1.0,0.0,-0.19047619047619047,-75.21293890188213,-44.369421576745935,Quarterfinals,Tier 3,216.0,1
0.3214285714285715,-1.8294642857142882,1.0,-0.0,0.19047619047619047,75.21293890188213,44.369421576745935,Quarterfinals,Tier 3,216.0,0
0.1785714285714286,-1.6871428571428575,1.0,0.0,0.1071428571428571,-2.0959016824845094,33.962526973919466,Semifinals,Tier 3,216.0,1
-0.1785714285714286,1.6871428571428575,-1.0,-0.0,-0.1071428571428571,2.0959016824845094,-33.962526973919466,Semifinals,Tier 3,216.0,0
-0.125,1.003749999999997,0.0,0.0,-0.017857142857142905,28.935867969054698,-12.705117594779722,The Final,Tier 3,52.0,1
0.125,-1.003749999999997,-0.0,-0.0,0.017857142857142905,-28.935867969054698,12.705117594779722,The Final,Tier 3,52.0,0
-0.125,0.38607142857142707,0.0,0.0,0.0,-19.11049405210042,-12.38620667989403,1st Round,Tier 2,52.0,1
0.125,-0.38607142857142707,-0.0,-0.0,-0.0,19.11049405210042,12.38620667989403,1st Round,Tier 2,52.0,0
0.125,0.9500000000000006,0.0,0.0,0.0,23.67685128462699,0.0,1st Round,Tier 2,74.0,1
-0.125,-0.9500000000000006,-0.0,-0.0,-0.0,-23.67685128462699,-0.0,1st Round,Tier 2,74.0,0
-0.2083333333333334,0.30999999999999694,-2.0,0.0,0.0,-60.05954005008584,-12.0,1st Round,Tier 2,571.0,1
0.2083333333333334,-0.30999999999999694,2.0,-0.0,-0.0,60.05954005008584,12.0,1st Round,Tier 2,571.0,0
