date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2017-11-09,2017,Japan Women's Tennis Open,Hard,Rodina E.,91.0,Mertens E.,41.0,3.25,1.33,0,8.0,0.5,3.370000000000001
2017-12-04,2017,Ladies Open Biel Bienne,Hard,Rodina E.,78.0,Kontaveit A.,99.0,3.5,1.28,0,8.0,0.5,3.4487500000000013
2018-02-04,2018,Monterrey Open,Hard,Rodina E.,113.0,Riske A.,89.0,3.75,1.25,0,8.0,0.5,3.3237500000000013
2018-08-10,2018,Tianjin Open,Hard,Rodina E.,85.0,Linette M.,84.0,2.25,1.57,0,8.0,0.375,3.2925000000000013
2018-11-09,2018,Coupe Banque Nationale,Hard,Rodina E.,87.0,Garcia Perez G.,142.0,1.72,2.0,0,8.0,0.25,3.3937500000000007
2019-01-01,2019,Shenzhen Open,Hard,Rodina E.,71.0,Riske A.,62.0,2.5,1.5,0,8.0,0.25,3.371250000000001
2019-07-01,2019,Hobart International,Hard,Rodina E.,68.0,Schmiedlova A.,77.0,1.61,2.2,0,8.0,0.125,3.0587500000000007
2019-08-03,2019,BNP Paribas Open,Hard,Rodina E.,71.0,Puig M.,58.0,3.4,1.3,0,8.0,0.125,2.8225000000000007
2022-01-09,2022,US Open,Hard,Rodina E.,139.0,Tomljanovic A.,46.0,6.5,1.11,0,8.0,0.0,2.7475000000000005
2022-04-10,2022,Jasmin Open,Hard,Rodina E.,556.0,Ruse E.G.,104.0,2.75,1.44,1,8.0,0.0,3.1537500000000005
2022-06-10,2022,Jasmin Open,Hard,Rodina E.,556.0,Jabeur O.,2.0,9.0,1.07,0,8.0,0.125,3.0600000000000005
2023-08-03,2023,BNP Paribas Open,Hard,Rodina E.,427.0,Cornet A.,68.0,5.0,1.17,1,8.0,0.125,3.7162500000000005
2023-10-03,2023,BNP Paribas Open,Hard,Rodina E.,427.0,Sabalenka A.,2.0,15.0,1.03,0,8.0,0.25,4.0600000000000005
2007-03-10,2007,Tashkent Open,Hard,Rodionova A.,71.0,Yakimova A.,128.0,,,0,7.0,0.2857142857142857,4.394285714285715
2007-05-02,2007,Pattaya Women's Open,Hard,Rodionova A.,89.0,Tangphong M.,332.0,1.16,4.5,1,7.0,0.2857142857142857,4.710000000000001
2007-07-02,2007,Pattaya Women's Open,Hard,Rodionova A.,89.0,Bammer S.,61.0,,,0,7.0,0.42857142857142855,4.635000000000001
2007-07-08,2007,East West Bank Classic,Hard,Rodionova A.,83.0,Santangelo M.,27.0,4.33,1.2,0,7.0,0.42857142857142855,4.8820000000000014
2007-08-03,2007,Pacific Life Open,Hard,Rodionova A.,87.0,Laine E.,113.0,2.1,1.66,1,7.0,0.42857142857142855,4.448000000000002
2007-09-10,2007,PTT Bangkok Open,Hard,Rodionova A.,76.0,Amanmuradova A.,92.0,2.1,1.66,1,7.0,0.42857142857142855,4.318000000000001
2007-10-03,2007,Pacific Life Open,Hard,Rodionova A.,87.0,Bammer S.,46.0,3.5,1.28,0,7.0,0.5714285714285714,2.9380000000000015
2007-11-09,2007,Commonwealth Bank Tennis Classic,Hard,Rodionova A.,91.0,Cirstea S.,137.0,,,0,7.0,0.42857142857142855,2.6380000000000017
2007-11-10,2007,PTT Bangkok Open,Hard,Rodionova A.,76.0,Peer S.,16.0,7.0,1.08,0,8.0,0.375,2.6380000000000017
2008-04-03,2008,Canara Bank Bangalore Open,Hard,Rodionova A.,86.0,Sun T.T.,229.0,2.25,1.57,1,8.0,0.375,3.3650000000000015
2008-05-02,2008,Pattaya Women's Open,Hard,Rodionova A.,81.0,Tanasugarn T.,105.0,2.37,1.53,0,8.0,0.375,3.546666666666668
2008-05-03,2008,Canara Bank Bangalore Open,Hard,Rodionova A.,86.0,Bammer S.,20.0,4.33,1.2,1,8.0,0.375,3.3785714285714294
2008-07-03,2008,Canara Bank Bangalore Open,Hard,Rodionova A.,86.0,Williams S.,11.0,7.0,1.08,0,8.0,0.5,3.37857142857143
2008-09-09,2008,Commonwealth Bank Tennis Classic,Hard,Rodionova A.,77.0,Vakulenko J.,118.0,2.2,1.61,1,8.0,0.375,4.07857142857143
2008-11-09,2008,Commonwealth Bank Tennis Classic,Hard,Rodionova A.,77.0,Pennetta F.,16.0,5.0,1.14,0,8.0,0.375,4.092857142857143
2008-12-03,2008,Pacific Life Open,Hard,Rodionova A.,76.0,Amanmuradova A.,69.0,2.25,1.57,0,8.0,0.375,4.307142857142858
2010-10-02,2010,Pattaya Women's Open,Hard,Rodionova A.,97.0,Date Krumm K.,62.0,2.75,1.4,1,8.0,0.375,4.050000000000001
2010-11-02,2010,Pattaya Women's Open,Hard,Rodionova A.,97.0,Chakvetadze A.,74.0,2.62,1.44,0,8.0,0.5,3.5187500000000007
2011-02-01,2011,Brisbane International,Hard,Rodionova A.,64.0,Jovanovski B.,76.0,1.83,1.83,0,8.0,0.375,3.565000000000001
2009-01-09,2009,US Open,Hard,Rodionova An.,139.0,Dominguez Lino L.,101.0,1.36,3.0,1,7.0,0.42857142857142855,3.7357142857142867
2009-03-08,2009,LA Womens Tennis Championships,Hard,Rodionova An.,134.0,Peer S.,65.0,3.0,1.36,0,7.0,0.42857142857142855,3.3114285714285723
2009-03-09,2009,US Open,Hard,Rodionova An.,139.0,Lisicki S.,25.0,4.5,1.16,1,7.0,0.42857142857142855,2.740000000000001
2009-05-09,2009,US Open,Hard,Rodionova An.,139.0,Bondarenko K.,52.0,3.75,1.25,0,7.0,0.42857142857142855,3.06857142857143
2009-10-02,2009,Pattaya Women's Open,Hard,Rodionova An.,110.0,Beygelzimer Y.,269.0,1.72,2.0,0,7.0,0.42857142857142855,2.890000000000001
2010-01-09,2010,US Open,Hard,Rodionova An.,62.0,Stosur S.,6.0,3.75,1.25,0,7.0,0.42857142857142855,2.814285714285716
2010-09-08,2010,Western & Southern Financial Group Women's Open,Hard,Rodionova An.,64.0,Dushevina V.,71.0,2.62,1.44,0,7.0,0.2857142857142857,2.9571428571428586
2011-02-08,2011,Mercury Insurance Open,Hard,Rodionova An.,115.0,Govortsova O.,109.0,2.25,1.57,1,7.0,0.2857142857142857,2.957142857142858
2011-03-08,2011,Mercury Insurance Open,Hard,Rodionova An.,115.0,Peng S.,17.0,6.0,1.12,0,8.0,0.375,2.868750000000001
2011-10-01,2011,Medibank International,Hard,Rodionova An.,66.0,Li N.,11.0,5.5,1.12,0,8.0,0.25,3.448750000000001
2011-10-03,2011,BNP Paribas Open,Hard,Rodionova An.,72.0,Niculescu M.,65.0,2.5,1.5,0,8.0,0.25,3.761250000000001
2011-12-10,2011,Generali Ladies Linz,Hard,Rodionova An.,115.0,Zahlavova Strycova B.,44.0,2.75,1.4,1,8.0,0.125,3.511250000000001
2012-06-02,2012,Pattaya Women's Open,Hard,Rodionova An.,98.0,Bremond I.,95.0,1.33,3.25,1,8.0,0.25,3.386250000000001
2012-08-01,2012,Moorilla Hobart International,Hard,Rodionova An.,107.0,Arn G.,92.0,2.1,1.66,1,8.0,0.375,3.337500000000001
2012-08-02,2012,Pattaya Women's Open,Hard,Rodionova An.,98.0,Kirilenko M.,26.0,2.75,1.4,0,8.0,0.5,3.131250000000001
2012-10-04,2012,e-Boks Sony Ericsson Open,Hard,Rodionova An.,94.0,Kanepi K.,34.0,3.0,1.36,0,8.0,0.5,3.147500000000001
2012-11-01,2012,Moorilla Hobart International,Hard,Rodionova An.,107.0,Gajdosova J.,34.0,3.5,1.28,0,8.0,0.375,3.241250000000001
2013-06-08,2013,Rogers Cup,Hard,Rodionova An.,128.0,Makarova E.,24.0,5.5,1.13,0,8.0,0.375,2.928750000000001
2013-11-02,2013,Qatar Total Open,Hard,Rodionova An.,131.0,Zheng J.,46.0,2.5,1.5,1,8.0,0.375,2.928750000000001
2013-11-09,2013,Bell Challenge,Hard,Rodionova An.,144.0,Hlavackova A.,145.0,2.37,1.53,0,8.0,0.5,2.928750000000001
2014-07-10,2014,Tianjin Open,Hard,Rodionova An.,183.0,Hsieh S.W.,160.0,2.1,1.66,0,8.0,0.375,2.881250000000001
2015-12-10,2015,Prudential Hong Kong Tennis Open,Hard,Rodionova An.,255.0,Ramialison I.,293.0,1.5,2.5,1,8.0,0.25,2.977500000000001
2017-03-01,2017,ASB Classic,Hard,Rodionova Ar.,187.0,Lepchenko V.,89.0,4.5,1.18,0,7.0,0.14285714285714285,3.102857142857144
2017-09-01,2017,Apai International,Hard,Rodionova Ar.,184.0,Konta J.,10.0,8.0,1.08,0,7.0,0.14285714285714285,3.352857142857144
2017-11-10,2017,Tianjin Open,Hard,Rodionova Ar.,122.0,Sorribes Tormo S.,94.0,2.0,1.72,0,7.0,0.14285714285714285,4.0671428571428585
2018-11-09,2018,Japan Women's Tennis Open,Hard,Rodionova Ar.,172.0,Zidansek T.,75.0,2.5,1.5,0,7.0,0.14285714285714285,3.852857142857144
2019-08-10,2019,Tianjin Open,Hard,Rodionova Ar.,236.0,Wang Q.,22.0,6.0,1.12,0,7.0,0.14285714285714285,3.4242857142857153
2019-10-09,2019,Jiangxi Women's Tennis Open,Hard,Rodionova Ar.,224.0,Stosur S.,139.0,3.0,1.36,0,7.0,0.0,3.9242857142857153
2020-01-09,2020,US Open,Hard,Rodionova Ar.,154.0,Brengle M.,84.0,3.75,1.28,0,7.0,0.0,4.014285714285715
2020-10-02,2020,Thailand Open,Hard,Rodionova Ar.,148.0,Hibino N.,84.0,2.25,1.57,0,7.0,0.0,4.250000000000001
2021-09-02,2021,Australian Open,Hard,Rodionova Ar.,169.0,Brengle M.,85.0,4.5,1.2,0,8.0,0.0,4.000000000000001
2022-04-01,2022,Melbourne Summer Set 1,Hard,Rodionova Ar.,152.0,Ruse E.G.,87.0,5.5,1.14,0,8.0,0.0,4.000000000000001
2024-01-02,2024,Thailand Open,Hard,Rodionova Ar.,101.0,Bai Z.,90.0,2.63,1.5,1,8.0,0.0,3.687500000000001
2024-02-01,2024,Brisbane International,Hard,Rodionova Ar.,113.0,Kenin S.,37.0,3.75,1.29,1,8.0,0.125,3.7662500000000008
2024-02-02,2024,Thailand Open,Hard,Rodionova Ar.,101.0,Zhu L.,45.0,3.75,1.29,0,8.0,0.25,3.9225000000000008
2024-04-01,2024,Brisbane International,Hard,Rodionova Ar.,113.0,Andreeva M.,58.0,8.0,1.08,0,8.0,0.25,3.6412500000000008
2025-08-09,2025,SP Open,Hard,Rodionova Ar.,242.0,Okalova M.,464.0,1.29,3.75,0,8.0,0.25,4.266250000000001
2016-01-03,2016,Monterrey Open,Hard,Rodriguez V.,253.0,Mchale C.,61.0,6.5,1.11,0,7.0,0.2857142857142857,4.340000000000002
2018-02-04,2018,Monterrey Open,Hard,Rodriguez V.,296.0,Bogdan A.,90.0,7.0,1.1,0,7.0,0.2857142857142857,4.947142857142858
2019-02-04,2019,Monterrey Open,Hard,Rodriguez V.,295.0,Gasparyan M.,75.0,6.5,1.11,0,7.0,0.2857142857142857,5.304285714285716
2025-08-09,2025,SP Open,Hard,Rodriguez V.,411.0,Tomljanovic A.,91.0,8.0,1.08,1,7.0,0.2857142857142857,5.447142857142858
2025-10-09,2025,SP Open,Hard,Rodriguez V.,411.0,Rakotomanga Rajaonah T.,214.0,1.8,2.0,0,7.0,0.2857142857142857,6.214285714285714
2025-09-09,2025,SP Open,Hard,Rogers A.S.,250.0,Udvardy P.,118.0,4.5,1.2,0,6.0,0.16666666666666666,6.625
2014-04-08,2014,Rogers Cup,Hard,Rogers S.,113.0,Tomljanovic A.,56.0,1.61,2.2,1,5.0,0.2,7.2
2014-05-03,2014,BNP Paribas Open,Hard,Rogers S.,114.0,Cetkovska P.,90.0,3.75,1.25,1,5.0,0.4,5.9220000000000015
2014-06-08,2014,Rogers Cup,Hard,Rogers S.,113.0,Bouchard E.,8.0,4.0,1.22,1,6.0,0.5,5.560000000000001
2014-06-10,2014,Japan Women's Open Tennis,Hard,Rogers S.,71.0,Svitolina E.,31.0,3.5,1.28,0,6.0,0.6666666666666666,5.143333333333334
2014-07-03,2014,BNP Paribas Open,Hard,Rogers S.,114.0,Rybarikova M.,36.0,2.37,1.53,0,6.0,0.6666666666666666,4.560000000000001
2014-07-08,2014,Rogers Cup,Hard,Rogers S.,113.0,Wozniacki C.,13.0,5.5,1.14,0,6.0,0.6666666666666666,3.871666666666668
2014-08-09,2014,Coupe Banque Nationale,Hard,Rogers S.,79.0,Martincova T.,277.0,1.2,4.33,1,6.0,0.5,3.4550000000000014
2014-10-09,2014,Coupe Banque Nationale,Hard,Rogers S.,79.0,Muhammad A.,285.0,1.18,4.5,1,7.0,0.5714285714285714,3.132857142857144
2015-02-09,2015,US Open,Hard,Rogers S.,154.0,Vickery S.,137.0,1.44,2.62,1,8.0,0.625,2.888750000000001
2015-03-03,2015,Monterrey Open,Hard,Rogers S.,80.0,Tsurenko L.,85.0,2.5,1.5,0,8.0,0.625,2.867500000000001
2015-03-09,2015,US Open,Hard,Rogers S.,154.0,Nara K.,82.0,1.9,1.8,1,8.0,0.5,2.711250000000001
2015-04-01,2015,ASB Classic,Hard,Rogers S.,72.0,Davis L.,54.0,2.1,1.66,0,8.0,0.5,2.448750000000001
2015-06-09,2015,US Open,Hard,Rogers S.,154.0,Halep S.,2.0,11.0,1.05,0,8.0,0.5,2.273750000000001
2015-12-03,2015,BNP Paribas Open,Hard,Rogers S.,82.0,Flipkens K.,61.0,2.5,1.5,0,8.0,0.5,3.352500000000001
2016-01-10,2016,China Open,Hard,Rogers S.,72.0,Cornet A.,58.0,2.2,1.61,0,8.0,0.5,2.977500000000001
2016-10-03,2016,BNP Paribas Open,Hard,Rogers S.,107.0,Duque Marino M.,74.0,1.5,2.5,1,8.0,0.375,3.102500000000001
2016-11-10,2016,Tianjin Open,Hard,Rogers S.,66.0,Vesnina E.,19.0,2.62,1.44,1,8.0,0.375,3.142500000000001
2016-12-03,2016,BNP Paribas Open,Hard,Rogers S.,107.0,Pliskova Ka.,19.0,3.0,1.36,0,8.0,0.375,3.290000000000001
2016-12-10,2016,Tianjin Open,Hard,Rogers S.,66.0,Kovinic D.,63.0,1.57,2.25,0,8.0,0.375,3.352500000000001
2017-01-01,2017,Brisbane International,Hard,Rogers S.,59.0,Bouchard E.,46.0,2.62,1.44,1,8.0,0.25,3.311250000000001
2017-01-02,2017,Taiwan Open,Hard,Rogers S.,48.0,Jabeur O.,181.0,1.36,3.0,0,8.0,0.375,3.376250000000001
2017-01-08,2017,Citi Open,Hard,Rogers S.,60.0,Duque-Marino M.,115.0,1.4,2.75,0,8.0,0.375,2.171250000000001
2017-02-09,2017,US Open,Hard,Rogers S.,62.0,Svitolina E.,4.0,6.0,1.12,0,8.0,0.375,2.033750000000001
2017-02-10,2017,China Open,Hard,Rogers S.,56.0,Peng S.,25.0,2.37,1.53,0,8.0,0.375,2.508750000000001
2017-03-01,2017,Brisbane International,Hard,Rogers S.,59.0,Svitolina E.,14.0,5.5,1.14,0,8.0,0.25,2.617500000000001
2017-08-01,2017,Hobart International,Hard,Rogers S.,57.0,Sevastova A.,35.0,1.66,2.1,1,8.0,0.125,2.977500000000001
2017-09-03,2017,BNP Paribas Open,Hard,Rogers S.,59.0,Brady J.,77.0,1.53,2.37,1,8.0,0.25,2.810000000000001
2017-09-10,2017,Prudential Hong Kong Tennis Open,Hard,Rogers S.,55.0,Jang S.J.,153.0,1.14,5.5,1,8.0,0.375,2.805000000000001
2017-11-01,2017,Hobart International,Hard,Rogers S.,57.0,Arruabarrena L.,64.0,1.66,2.1,1,8.0,0.375,2.6200000000000006
2017-11-10,2017,Prudential Hong Kong Tennis Open,Hard,Rogers S.,55.0,Gavrilova D.,22.0,2.62,1.44,0,8.0,0.5,2.6575000000000006
2017-12-01,2017,Hobart International,Hard,Rogers S.,57.0,Tsurenko L.,61.0,2.37,1.53,0,8.0,0.5,2.810000000000001
2017-12-03,2017,BNP Paribas Open,Hard,Rogers S.,59.0,Vesnina E.,15.0,2.1,1.66,0,8.0,0.5,2.356250000000001
2018-07-03,2018,BNP Paribas Open,Hard,Rogers S.,78.0,Dolehide C.,165.0,1.8,1.9,0,8.0,0.5,2.3225000000000007
2020-01-09,2020,US Open,Hard,Rogers S.,93.0,Khromacheva I.,674.0,1.1,7.0,1,8.0,0.5,1.860000000000001
2020-02-09,2020,US Open,Hard,Rogers S.,93.0,Rybakina E.,17.0,3.0,1.4,1,8.0,0.5,1.790000000000001
2020-05-09,2020,US Open,Hard,Rogers S.,93.0,Brengle M.,84.0,1.5,2.62,1,8.0,0.5,1.973750000000001
2020-06-01,2020,Shenzhen Open,Hard,Rogers S.,174.0,Gibbs N.,124.0,2.1,1.66,1,8.0,0.5,2.0187500000000007
2020-06-09,2020,US Open,Hard,Rogers S.,93.0,Kvitova P.,12.0,3.5,1.3,1,8.0,0.5,2.073750000000001
2020-08-01,2020,Shenzhen Open,Hard,Rogers S.,174.0,Muguruza G.,35.0,2.75,1.4,0,8.0,0.625,2.183750000000001
2020-09-09,2020,US Open,Hard,Rogers S.,93.0,Osaka N.,9.0,5.0,1.16,0,8.0,0.625,2.231250000000001
2020-11-08,2020,Top Seed Open,Hard,Rogers S.,116.0,Doi M.,77.0,1.44,2.62,1,8.0,0.625,2.593750000000001
2021-01-02,2021,Yarra Valley Classic,Hard,Rogers S.,60.0,Peterson R.,55.0,1.61,2.2,1,8.0,0.75,2.548750000000001
2021-02-02,2021,Yarra Valley Classic,Hard,Rogers S.,60.0,Martic P.,18.0,1.72,2.1,1,8.0,0.75,2.612500000000001
2021-02-09,2021,US Open,Hard,Rogers S.,43.0,Cirstea S.,39.0,1.72,2.1,1,8.0,0.75,2.4525000000000006
2021-04-02,2021,Yarra Valley Classic,Hard,Rogers S.,60.0,Barty A.,1.0,4.0,1.25,0,8.0,0.75,2.4800000000000004
2021-04-08,2021,Mubadala Silicon Valley Classic,Hard,Rogers S.,43.0,Collins D.,36.0,2.2,1.66,0,8.0,0.625,2.717500000000001
2021-05-09,2021,US Open,Hard,Rogers S.,43.0,Barty A.,1.0,5.5,1.14,1,8.0,0.5,2.555000000000001
2021-06-09,2021,US Open,Hard,Rogers S.,43.0,Raducanu E.,150.0,2.3,1.61,0,8.0,0.625,2.898750000000001
2021-07-10,2021,BNP Paribas Open,Hard,Rogers S.,44.0,Kalinina A.,62.0,1.3,3.5,1,8.0,0.625,2.561250000000001
2021-08-03,2021,Dubai Duty Free Tennis Championships,Hard,Rogers S.,49.0,Kanepi K.,62.0,1.9,1.9,1,8.0,0.625,2.5437500000000006
2021-08-10,2021,BNP Paribas Open,Hard,Rogers S.,44.0,Kucova K.,112.0,1.28,3.75,1,8.0,0.625,2.580000000000001
2021-09-02,2021,Australian Open,Hard,Rogers S.,57.0,Jones F.,245.0,1.12,6.0,1,8.0,0.625,2.525000000000001
2021-09-03,2021,Dubai Duty Free Tennis Championships,Hard,Rogers S.,49.0,Mertens E.,18.0,2.3,1.61,0,8.0,0.625,2.450000000000001
2021-09-08,2021,Canadian Open,Hard,Rogers S.,43.0,Potapova A.,100.0,1.44,2.75,0,8.0,0.625,2.2375000000000007
2021-10-10,2021,BNP Paribas Open,Hard,Rogers S.,44.0,Begu I.,61.0,1.61,2.3,1,8.0,0.625,2.142500000000001
2021-11-02,2021,Australian Open,Hard,Rogers S.,57.0,Danilovic O.,183.0,1.4,3.0,1,8.0,0.625,1.6562500000000009
2021-12-10,2021,BNP Paribas Open,Hard,Rogers S.,44.0,Fernandez L.A.,28.0,2.62,1.5,1,8.0,0.75,1.5437500000000008
2022-02-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,45.0,Andreescu B.,54.0,3.2,1.36,1,8.0,0.75,1.7087500000000007
2022-02-09,2022,US Open,Hard,Rogers S.,31.0,Jabeur O.,5.0,2.37,1.57,0,8.0,0.75,1.871250000000001
2022-04-01,2022,Adelaide International 1,Hard,Rogers S.,40.0,Inglis M.,141.0,1.22,4.33,1,8.0,0.625,2.0075000000000007
2022-05-01,2022,Adelaide International 1,Hard,Rogers S.,40.0,Sakkari M.,6.0,3.0,1.4,1,8.0,0.625,2.020000000000001
2022-05-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,45.0,Sakkari M.,3.0,2.5,1.53,1,8.0,0.75,2.107500000000001
2022-05-10,2022,Ostrava Open,Hard,Rogers S.,35.0,Krejcikova B.,23.0,3.0,1.4,0,8.0,0.875,2.240000000000001
2022-06-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,45.0,Kudermetova V.,19.0,2.2,1.66,1,8.0,0.75,2.413750000000001
2022-06-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,45.0,Anisimova A.,22.0,2.5,1.53,1,8.0,0.75,2.513750000000001
2022-07-01,2022,Adelaide International 1,Hard,Rogers S.,40.0,Rybakina E.,14.0,2.37,1.57,0,8.0,0.75,2.498750000000001
2022-08-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,45.0,Kasatkina D.,12.0,2.3,1.61,0,8.0,0.625,2.3950000000000005
2022-10-01,2022,Adelaide International 1,Hard,Rogers S.,36.0,Kostyuk M.,50.0,1.5,2.62,0,8.0,0.625,2.386250000000001
2022-11-03,2022,BNP Paribas Open,Hard,Rogers S.,49.0,Parrizas Diaz N.,45.0,1.53,2.5,1,8.0,0.5,2.4212500000000006
2022-12-03,2022,BNP Paribas Open,Hard,Rogers S.,49.0,Ostapenko J.,12.0,3.2,1.36,1,8.0,0.5,2.2375000000000007
2023-02-01,2023,Adelaide International 1,Hard,Rogers S.,47.0,Begu I.,34.0,1.44,2.75,0,8.0,0.5,2.325000000000001
2023-07-02,2023,Abu Dhabi WTA Women's Tennis Open,Hard,Rogers S.,46.0,Fernandez L.A.,39.0,2.38,1.57,1,8.0,0.5,2.130000000000001
2023-08-02,2023,Abu Dhabi WTA Women's Tennis Open,Hard,Rogers S.,46.0,Kontaveit A.,18.0,2.0,1.8,1,8.0,0.5,2.152500000000001
2023-08-03,2023,BNP Paribas Open,Hard,Rogers S.,41.0,Volynets K.,74.0,1.36,3.2,1,8.0,0.5,2.090000000000001
2023-10-01,2023,Adelaide International 2,Hard,Rogers S.,53.0,Zheng Q.,30.0,2.38,1.57,0,8.0,0.625,1.963750000000001
2023-10-02,2023,Abu Dhabi WTA Women's Tennis Open,Hard,Rogers S.,46.0,Bencic B.,9.0,3.75,1.29,0,8.0,0.625,1.9737500000000008
2023-10-03,2023,BNP Paribas Open,Hard,Rogers S.,41.0,Sakkari M.,7.0,2.5,1.53,0,8.0,0.625,2.255000000000001
2024-06-08,2024,Canadian Open,Hard,Rogers S.,379.0,Svitolina E.,34.0,4.5,1.2,0,8.0,0.5,2.376250000000001
2009-01-09,2009,US Open,Hard,Rogowska O.,167.0,Safina D.,1.0,21.0,1.005,0,7.0,0.42857142857142855,2.2585714285714293
2009-11-01,2009,Moorilla Hobart International,Hard,Rogowska O.,367.0,Pavlyuchenkova A.,42.0,7.5,1.07,0,7.0,0.42857142857142855,5.052857142857143
2010-11-01,2010,Moorilla Hobart International,Hard,Rogowska O.,146.0,Peer S.,30.0,6.5,1.1,0,7.0,0.2857142857142857,5.784285714285715
2011-10-01,2011,Moorilla Hobart International,Hard,Rogowska O.,259.0,Paszek T.,92.0,4.0,1.22,0,7.0,0.14285714285714285,6.427142857142857
2012-01-03,2012,Malaysia Open,Hard,Rogowska O.,127.0,Dokic J.,76.0,2.75,1.4,1,7.0,0.0,6.804285714285714
2012-02-01,2012,Brisbane International,Hard,Rogowska O.,167.0,Zahlavova Strycova B.,44.0,3.5,1.28,0,7.0,0.14285714285714285,6.8571428571428585
2012-03-03,2012,Malaysia Open,Hard,Rogowska O.,127.0,Daniilidou E.,81.0,2.25,1.57,0,7.0,0.14285714285714285,6.821428571428572
2013-06-01,2013,Apai International,Hard,Rogowska O.,116.0,Kirilenko M.,14.0,6.0,1.12,0,7.0,0.14285714285714285,6.7857142857142865
2014-06-01,2014,Hobart International,Hard,Rogowska O.,176.0,Cadantu A.,59.0,1.61,2.2,1,8.0,0.125,6.687500000000001
2014-07-01,2014,Hobart International,Hard,Rogowska O.,176.0,Jovanovski B.,34.0,5.0,1.16,0,8.0,0.25,4.263750000000001
2014-07-03,2014,BNP Paribas Open,Hard,Rogowska O.,130.0,Vekic D.,103.0,1.83,1.83,0,8.0,0.25,3.951250000000001
2014-08-09,2014,Tashkent Open,Hard,Rogowska O.,111.0,Sasnovich A.,97.0,2.37,1.53,0,8.0,0.25,3.367500000000001
2015-12-01,2015,Hobart International,Hard,Rogowska O.,124.0,Vinci R.,44.0,4.5,1.18,0,8.0,0.25,3.163750000000001
2018-02-08,2018,Citi Open,Hard,Rogowska O.,159.0,Linette M.,62.0,3.75,1.25,0,8.0,0.125,3.382500000000001
2018-09-01,2018,Sydney International,Hard,Rogowska O.,165.0,Gavrilova D.,25.0,5.5,1.14,0,8.0,0.125,3.413750000000001
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Rolle A.,105.0,Pennetta F.,53.0,3.25,1.33,0,7.0,0.14285714285714285,3.5800000000000014
2007-08-03,2007,Pacific Life Open,Hard,Rolle A.,128.0,Yakimova A.,64.0,2.62,1.44,1,7.0,0.14285714285714285,3.1871428571428586
2007-11-03,2007,Pacific Life Open,Hard,Rolle A.,128.0,Shaughnessy M.,41.0,2.75,1.39,1,7.0,0.14285714285714285,3.3314285714285723
2007-12-03,2007,Pacific Life Open,Hard,Rolle A.,128.0,Vaidisova N.,10.0,12.0,1.02,0,7.0,0.2857142857142857,3.010000000000001
2008-01-01,2008,ASB Classic,Hard,Rolle A.,115.0,Arvidsson S.,98.0,1.72,2.0,0,7.0,0.2857142857142857,4.4628571428571435
2023-03-01,2023,ASB Classic,Hard,Routliffe E.,855.0,Ruse E.G.,116.0,11.0,1.05,0,6.0,0.3333333333333333,4.811666666666667
2007-01-08,2007,Nordea Nordic Light Open,Hard,Ruano Pascual V.,78.0,Loit E.,37.0,3.39,1.3,0,5.0,0.4,4.8740000000000006
2007-07-03,2007,Pacific Life Open,Hard,Ruano Pascual V.,80.0,Pratt N.,47.0,2.5,1.5,0,5.0,0.4,4.802000000000001
2008-01-08,2008,Nordea Nordic Light Open,Hard,Ruano Pascual V.,92.0,Srebotnik K.,29.0,4.5,1.16,0,6.0,0.3333333333333333,4.418333333333334
2009-12-03,2009,BNP Paribas Open,Hard,Ruano Pascual V.,111.0,Chan Y.J.,63.0,2.0,1.72,0,6.0,0.3333333333333333,4.626666666666668
2008-01-10,2008,Tashkent Open,Hard,Rus A.,183.0,Ekshibarova V.,365.0,1.2,4.33,1,5.0,0.2,5.028000000000001
2008-02-10,2008,Tashkent Open,Hard,Rus A.,183.0,Peng S.,40.0,,,0,5.0,0.2,4.718000000000002
2009-01-09,2009,US Open,Hard,Rus A.,106.0,Errani S.,42.0,4.33,1.2,0,5.0,0.2,2.8975000000000017
2009-03-03,2009,Monterrey Open,Hard,Rus A.,146.0,Vinci R.,69.0,2.75,1.4,0,6.0,0.16666666666666666,3.184000000000002
2011-02-09,2011,US Open,Hard,Rus A.,82.0,Wozniacki C.,1.0,11.0,1.05,0,7.0,0.14285714285714285,3.111666666666668
2012-07-03,2012,BNP Paribas Open,Hard,Rus A.,98.0,Baltacha E.,62.0,2.62,1.44,0,7.0,0.14285714285714285,4.380000000000002
2012-08-08,2012,Rogers Cup,Hard,Rus A.,64.0,Mchale C.,26.0,3.75,1.25,0,7.0,0.14285714285714285,4.400000000000001
2012-10-10,2012,Generali Ladies Linz,Hard,Rus A.,69.0,Azarenka V.,1.0,15.0,1.03,0,7.0,0.14285714285714285,4.275000000000001
2013-07-03,2013,BNP Paribas Open,Hard,Rus A.,70.0,Radwanska U.,37.0,5.0,1.16,0,8.0,0.125,5.807142857142858
