date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2022-06-08,2022,Citi Open,Hard,Kanepi K.,Saville D.,37.0,88.0,1.9,1.9
2022-06-08,2022,Citi Open,Hard,Samsonova L.,Raducanu E.,60.0,10.0,2.0,1.8
2022-06-08,2022,Citi Open,Hard,Wang Xiy.,Azarenka V.,95.0,20.0,3.75,1.28
2022-06-08,2022,Mubadala Silicon Valley Classic,Hard,Badosa P.,Gauff C.,4.0,11.0,2.5,1.53
2022-06-08,2022,Mubadala Silicon Valley Classic,Hard,Rogers S.,Kudermetova V.,45.0,19.0,2.2,1.66
2022-06-09,2022,US Open,Hard,Sabalenka A.,Collins D.,6.0,19.0,1.8,2.0
2022-06-09,2022,US Open,Hard,Jabeur O.,Tomljanovic A.,5.0,46.0,1.44,2.75
2022-06-10,2022,Ostrava Open,Hard,Mcnally C.,Muchova K.,151.0,189.0,3.5,1.3
2022-06-10,2022,Jasmin Open,Hard,Kudermetova V.,Frech M.,12.0,120.0,1.14,5.5
2022-06-10,2022,Ostrava Open,Hard,Krejcikova B.,Bencic B.,23.0,14.0,1.66,2.2
2022-06-10,2022,Ostrava Open,Hard,Martincova T.,Kontaveit A.,78.0,3.0,4.0,1.25
2022-06-10,2022,Ostrava Open,Hard,Alexandrova E.,Kasatkina D.,21.0,11.0,2.1,1.72
2022-06-10,2022,Jasmin Open,Hard,Zidansek T.,Potapova A.,101.0,51.0,3.5,1.3
2022-06-10,2022,Ostrava Open,Hard,Parks A.,Sakkari M.,144.0,7.0,3.5,1.3
2022-06-10,2022,Jasmin Open,Hard,Jabeur O.,Rodina E.,2.0,556.0,1.07,9.0
2022-06-10,2022,Jasmin Open,Hard,Uchijima M.,Martic P.,124.0,41.0,5.0,1.16
2022-06-11,2022,WTA Finals,Hard,Swiatek I.,Gauff C.,1.0,4.0,1.12,6.0
2022-06-11,2022,WTA Finals,Hard,Garcia C.,Sakkari M.,6.0,5.0,2.2,1.61
2022-07-01,2022,Melbourne Summer Set 1,Hard,Osaka N.,Petkovic A.,13.0,75.0,1.12,6.0
2022-07-01,2022,Melbourne Summer Set 1,Hard,Kudermetova V.,Potapova A.,31.0,69.0,1.57,2.37
2022-07-01,2022,Melbourne Summer Set 1,Hard,Halep S.,Golubic V.,20.0,43.0,1.2,4.5
2022-07-01,2022,Melbourne Summer Set 1,Hard,Zheng Q.,Konjuh A.,126.0,67.0,2.2,1.66
2022-07-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,Begu I.,78.0,62.0,1.57,2.37
2022-07-01,2022,Adelaide International 1,Hard,Doi M.,Juvan K.,105.0,100.0,2.62,1.5
2022-07-01,2022,Adelaide International 1,Hard,Barty A.,Kenin S.,1.0,12.0,1.25,4.0
2022-07-01,2022,Adelaide International 1,Hard,Swiatek I.,Azarenka V.,9.0,27.0,1.8,2.0
2022-07-01,2022,Adelaide International 1,Hard,Rybakina E.,Rogers S.,14.0,40.0,1.57,2.37
2022-07-01,2022,Melbourne Summer Set 2,Hard,Li A.,Rakhimova K.,47.0,120.0,1.25,4.0
2022-07-01,2022,Melbourne Summer Set 2,Hard,Kasatkina D.,Parrizas Diaz N.,26.0,66.0,1.3,3.5
2022-07-01,2022,Melbourne Summer Set 2,Hard,Sasnovich A.,Tauson C.,107.0,44.0,2.75,1.44
2022-07-02,2022,Ladies Trophy,Hard,Sasnovich A.,Linette M.,71.0,45.0,1.53,2.5
2022-07-02,2022,Ladies Trophy,Hard,Mertens E.,Cornet A.,26.0,37.0,1.44,2.75
2022-07-02,2022,Ladies Trophy,Hard,Kontaveit A.,Teichmann J.,9.0,35.0,1.14,5.5
2022-07-02,2022,Ladies Trophy,Hard,Bencic B.,Kudermetova V.,24.0,29.0,1.57,2.37
2022-07-02,2022,Ladies Trophy,Hard,Alexandrova E.,Giorgi C.,43.0,30.0,2.1,1.72
2022-07-02,2022,Ladies Trophy,Hard,Kvitova P.,Niemeier J.,23.0,118.0,1.44,2.75
2022-07-02,2022,Ladies Trophy,Hard,Cristian J.,Pera B.,58.0,100.0,,
2022-07-02,2022,Ladies Trophy,Hard,Petkovic A.,Peterson R.,65.0,74.0,2.75,1.44
2022-07-08,2022,Mubadala Silicon Valley Classic,Hard,Kasatkina D.,Badosa P.,12.0,4.0,2.3,1.61
2022-07-08,2022,Citi Open,Hard,Samsonova L.,Kanepi K.,60.0,37.0,1.72,2.1
2022-07-09,2022,US Open,Hard,Garcia C.,Gauff C.,17.0,12.0,1.9,1.9
2022-07-09,2022,US Open,Hard,Sabalenka A.,Pliskova Ka.,6.0,22.0,1.8,2.0
2022-07-10,2022,Ostrava Open,Hard,Alexandrova E.,Martincova T.,21.0,78.0,1.36,3.2
2022-07-10,2022,Ostrava Open,Hard,Swiatek I.,Mcnally C.,1.0,151.0,1.14,5.5
2022-07-10,2022,Ostrava Open,Hard,Krejcikova B.,Parks A.,23.0,144.0,1.16,5.0
2022-07-10,2022,Jasmin Open,Hard,Mertens E.,Uchijima M.,42.0,124.0,1.2,4.5
2022-07-10,2022,Jasmin Open,Hard,Liu C.,Jabeur O.,73.0,2.0,5.0,1.16
2022-07-10,2022,Jasmin Open,Hard,Kudermetova V.,Parry D.,12.0,65.0,1.22,4.33
2022-07-10,2022,Ostrava Open,Hard,Rybakina E.,Kvitova P.,26.0,20.0,1.9,1.9
2022-07-10,2022,Jasmin Open,Hard,Cornet A.,Zidansek T.,37.0,101.0,1.4,3.0
2022-07-11,2022,WTA Finals,Hard,Sabalenka A.,Swiatek I.,7.0,1.0,4.5,1.16
2022-08-01,2022,Adelaide International 1,Hard,Barty A.,Swiatek I.,1.0,9.0,1.57,2.37
2022-08-01,2022,Melbourne Summer Set 1,Hard,Halep S.,Zheng Q.,20.0,126.0,1.22,4.33
2022-08-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,Kasatkina D.,78.0,26.0,1.9,1.9
2022-08-01,2022,Melbourne Summer Set 2,Hard,Sasnovich A.,Li A.,107.0,47.0,2.5,1.53
2022-08-01,2022,Melbourne Summer Set 1,Hard,Kudermetova V.,Osaka N.,31.0,13.0,4.33,1.22
2022-08-01,2022,Adelaide International 1,Hard,Rybakina E.,Doi M.,14.0,105.0,1.14,5.5
2022-08-02,2022,Ladies Trophy,Hard,Cirstea S.,Vondrousova M.,31.0,38.0,3.0,1.4
2022-08-02,2022,Ladies Trophy,Hard,Ostapenko J.,Wang Xin.,25.0,86.0,1.36,3.2
2022-08-02,2022,Ladies Trophy,Hard,Martic P.,Rakhimova K.,70.0,104.0,2.1,1.72
2022-08-02,2022,Ladies Trophy,Hard,Juvan K.,Van Uytvanck A.,102.0,52.0,2.5,1.53
2022-08-02,2022,Ladies Trophy,Hard,Begu I.,Zhang S.,56.0,67.0,1.66,2.2
2022-08-02,2022,Ladies Trophy,Hard,Mertens E.,Martic P.,26.0,70.0,1.22,4.33
2022-08-02,2022,Ladies Trophy,Hard,Sakkari M.,Alexandrova E.,7.0,43.0,1.5,2.62
2022-08-02,2022,Ladies Trophy,Hard,Rybakina E.,Gracheva V.,12.0,81.0,1.2,4.5
2022-08-02,2022,Ladies Trophy,Hard,Kontaveit A.,Cirstea S.,9.0,31.0,1.3,3.5
2022-08-02,2022,Ladies Trophy,Hard,Sakkari M.,Potapova A.,7.0,75.0,1.16,5.0
2022-08-02,2022,Ladies Trophy,Hard,Martincova T.,Zvonareva V.,42.0,82.0,2.2,1.66
2022-08-08,2022,Canadian Open,Hard,Muhammad A.,Keys M.,187.0,25.0,4.0,1.25
2022-08-08,2022,Canadian Open,Hard,Pliskova Ka.,Krejcikova B.,14.0,19.0,1.9,1.9
2022-08-08,2022,Canadian Open,Hard,Stephens S.,Kenin S.,59.0,416.0,1.53,2.5
2022-08-08,2022,Canadian Open,Hard,Cornet A.,Garcia C.,40.0,34.0,2.5,1.53
2022-08-08,2022,Canadian Open,Hard,Ostapenko J.,Kalinina A.,16.0,52.0,1.44,2.75
2022-08-08,2022,Canadian Open,Hard,Haddad Maia B.,Trevisan M.,24.0,26.0,1.2,4.5
2022-08-08,2022,Canadian Open,Hard,Williams S.,Parrizas Diaz N.,,57.0,1.33,3.4
2022-08-08,2022,Canadian Open,Hard,Rybakina E.,Bouzkova M.,27.0,47.0,1.8,2.0
2022-08-08,2022,Mubadala Silicon Valley Classic,Hard,Kasatkina D.,Rogers S.,12.0,45.0,1.61,2.3
2022-08-08,2022,Canadian Open,Hard,Halep S.,Vekic D.,15.0,82.0,1.2,4.5
2022-08-09,2022,US Open,Hard,Swiatek I.,Pegula J.,1.0,8.0,1.5,2.62
2022-08-10,2022,Jasmin Open,Hard,Mertens E.,Liu C.,42.0,73.0,1.9,1.9
2022-08-10,2022,Jasmin Open,Hard,Cornet A.,Kudermetova V.,37.0,12.0,3.2,1.36
2022-08-10,2022,Ostrava Open,Hard,Krejcikova B.,Rybakina E.,23.0,26.0,1.9,1.9
2022-08-10,2022,Ostrava Open,Hard,Swiatek I.,Alexandrova E.,1.0,21.0,1.36,3.2
2022-08-11,2022,WTA Finals,Hard,Garcia C.,Sabalenka A.,6.0,7.0,2.0,1.8
2022-09-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,Sasnovich A.,78.0,107.0,1.4,3.0
2022-09-01,2022,Melbourne Summer Set 1,Hard,Halep S.,Kudermetova V.,20.0,31.0,1.3,3.5
2022-09-01,2022,Adelaide International 1,Hard,Barty A.,Rybakina E.,1.0,14.0,1.25,4.0
2022-09-02,2022,Ladies Trophy,Hard,Bencic B.,Juvan K.,24.0,102.0,1.22,4.33
2022-09-02,2022,Ladies Trophy,Hard,Martincova T.,Rybakina E.,42.0,12.0,4.5,1.2
2022-09-02,2022,Ladies Trophy,Hard,Ostapenko J.,Petkovic A.,25.0,65.0,1.36,3.2
2022-09-02,2022,Ladies Trophy,Hard,Begu I.,Kvitova P.,56.0,23.0,3.2,1.36
2022-09-02,2022,Ladies Trophy,Hard,Sasnovich A.,Cristian J.,71.0,58.0,1.61,2.3
2022-09-03,2022,BNP Paribas Open,Hard,Tomljanovic A.,Baptiste H.,39.0,119.0,1.4,3.0
2022-09-03,2022,BNP Paribas Open,Hard,Alexandrova E.,Kalieva E.,52.0,317.0,1.1,7.0
2022-09-03,2022,BNP Paribas Open,Hard,Martic P.,Bondar A.,79.0,75.0,1.5,2.62
2022-09-03,2022,BNP Paribas Open,Hard,Kanepi K.,Montgomery R.,63.0,361.0,1.2,4.5
2022-09-03,2022,BNP Paribas Open,Hard,Riske A.,Mcnally C.,53.0,172.0,1.36,3.2
2022-09-03,2022,BNP Paribas Open,Hard,Doi M.,Potapova A.,95.0,121.0,2.5,1.53
2022-09-03,2022,BNP Paribas Open,Hard,Liu C.,Tomova V.,87.0,111.0,1.57,2.37
2022-09-03,2022,BNP Paribas Open,Hard,Zheng Q.,Zvonareva V.,74.0,114.0,1.33,3.4
2022-09-08,2022,Canadian Open,Hard,Bencic B.,Martincova T.,12.0,71.0,1.3,3.5
2022-09-08,2022,Canadian Open,Hard,Putintseva Y.,Sebov K.,46.0,299.0,1.16,5.0
2022-09-08,2022,Canadian Open,Hard,Fernandez L.A.,Sanders S.,13.0,273.0,1.28,3.75
2022-09-08,2022,Canadian Open,Hard,Riske A.,Kvitova P.,35.0,23.0,2.62,1.5
2022-09-08,2022,Canadian Open,Hard,Teichmann J.,Williams V.,21.0,1556.0,1.16,5.0
2022-09-08,2022,Canadian Open,Hard,Sorribes Tormo S.,Liu C.,41.0,81.0,1.72,2.1
2022-09-08,2022,Canadian Open,Hard,Gauff C.,Brengle M.,11.0,64.0,1.12,6.0
2022-09-08,2022,Canadian Open,Hard,Mertens E.,Bondar A.,37.0,54.0,1.3,3.5
2022-09-08,2022,Canadian Open,Hard,Zheng Q.,Marino R.,51.0,96.0,1.53,2.5
2022-09-08,2022,Canadian Open,Hard,Tomljanovic A.,Kudermetova V.,72.0,18.0,2.5,1.53
2022-09-08,2022,Canadian Open,Hard,Giorgi C.,Raducanu E.,29.0,10.0,2.0,1.8
2022-09-08,2022,Canadian Open,Hard,Zhang S.,Bucsa C.,45.0,122.0,1.53,2.5
2022-09-08,2022,Canadian Open,Hard,Anisimova A.,Zhao C.,22.0,188.0,1.07,9.0
2022-09-08,2022,Canadian Open,Hard,Kanepi K.,Osaka N.,31.0,39.0,3.2,1.36
2022-09-09,2022,US Open,Hard,Jabeur O.,Garcia C.,5.0,17.0,2.2,1.66
2022-09-09,2022,US Open,Hard,Swiatek I.,Sabalenka A.,1.0,6.0,1.5,2.62
2022-09-10,2022,Ostrava Open,Hard,Krejcikova B.,Swiatek I.,23.0,1.0,2.75,1.44
2022-09-10,2022,Jasmin Open,Hard,Mertens E.,Cornet A.,42.0,37.0,1.8,2.0
2022-10-01,2022,Adelaide International 1,Hard,Keys M.,Svitolina E.,87.0,16.0,2.62,1.5
2022-10-01,2022,Adelaide International 1,Hard,Vondrousova M.,Golubic V.,34.0,42.0,1.44,2.75
2022-10-01,2022,Adelaide International 1,Hard,Parrizas Diaz N.,Cornet A.,64.0,62.0,2.2,1.66
2022-10-01,2022,Adelaide International 1,Hard,Riske A.,Linette M.,57.0,55.0,1.61,2.3
2022-10-01,2022,Adelaide International 1,Hard,Kostyuk M.,Rogers S.,50.0,36.0,2.62,1.5
2022-10-01,2022,Adelaide International 1,Hard,Konjuh A.,Saville D.,65.0,385.0,1.44,2.75
2022-10-01,2022,Sydney Tennis Classic,Hard,Badosa P.,Ostapenko J.,9.0,28.0,1.36,3.2
2022-10-01,2022,Sydney Tennis Classic,Hard,Kontaveit A.,Zhang S.,7.0,60.0,1.14,5.5
2022-10-01,2022,Sydney Tennis Classic,Hard,Kvitova P.,Rus A.,21.0,66.0,1.22,4.33
2022-10-01,2022,Sydney Tennis Classic,Hard,Cristian J.,Hon P.,73.0,223.0,1.66,2.2
2022-10-01,2022,Sydney Tennis Classic,Hard,Kasatkina D.,Kenin S.,26.0,12.0,1.9,1.9
2022-10-01,2022,Sydney Tennis Classic,Hard,Jabeur O.,Sharma A.,10.0,101.0,1.2,4.5
2022-10-02,2022,Ladies Trophy,Hard,Sakkari M.,Mertens E.,7.0,26.0,1.53,2.5
2022-10-02,2022,Ladies Trophy,Hard,Ostapenko J.,Sasnovich A.,25.0,71.0,1.44,2.75
2022-10-02,2022,Ladies Trophy,Hard,Kontaveit A.,Bencic B.,9.0,24.0,1.44,2.75
2022-10-02,2022,Ladies Trophy,Hard,Begu I.,Martincova T.,56.0,42.0,1.61,2.3
2022-10-03,2022,BNP Paribas Open,Hard,Kalinina A.,Burel C.,50.0,81.0,1.57,2.37
2022-10-03,2022,BNP Paribas Open,Hard,Volynets K.,Rus A.,158.0,69.0,2.37,1.57
2022-10-03,2022,BNP Paribas Open,Hard,Dart H.,Konjuh A.,122.0,48.0,3.0,1.4
2022-10-03,2022,BNP Paribas Open,Hard,Kucova K.,Ruse E.G.,77.0,57.0,3.4,1.33
2022-10-03,2022,BNP Paribas Open,Hard,Li A.,Brengle M.,64.0,56.0,1.61,2.3
2022-10-03,2022,BNP Paribas Open,Hard,Osaka N.,Stephens S.,78.0,38.0,1.33,3.4
2022-10-03,2022,BNP Paribas Open,Hard,Kalinskaya A.,Tan H.,90.0,91.0,1.57,2.37
2022-10-03,2022,BNP Paribas Open,Hard,Haddad Maia B.,Kenin S.,61.0,130.0,2.1,1.72
2022-10-03,2022,BNP Paribas Open,Hard,Martincova T.,Watson H.,42.0,113.0,1.5,2.62
2022-10-03,2022,BNP Paribas Open,Hard,Frech M.,Sherif M.,88.0,67.0,1.36,3.2
2022-10-03,2022,BNP Paribas Open,Hard,Van Uytvanck A.,Galfi D.,58.0,105.0,1.33,3.4
2022-10-03,2022,BNP Paribas Open,Hard,Putintseva Y.,Krueger A.,47.0,542.0,1.22,4.33
2022-10-03,2022,BNP Paribas Open,Hard,Saville D.,Zhang S.,409.0,41.0,2.0,1.8
2022-10-03,2022,BNP Paribas Open,Hard,Paolini J.,Boulter K.,46.0,127.0,1.8,2.0
2022-10-03,2022,BNP Paribas Open,Hard,Garcia C.,Yastremska D.,66.0,103.0,2.1,1.72
2022-10-03,2022,BNP Paribas Open,Hard,Kovinic D.,Teichmann J.,71.0,37.0,5.0,1.16
2022-10-03,2022,BNP Paribas Open,Hard,Kostyuk M.,Zanevska M.,54.0,68.0,1.4,3.0
2022-10-08,2022,Canadian Open,Hard,Sabalenka A.,Sorribes Tormo S.,6.0,41.0,1.44,2.75
2022-10-08,2022,Canadian Open,Hard,Muguruza G.,Kanepi K.,8.0,31.0,2.3,1.61
2022-10-08,2022,Canadian Open,Hard,Zheng Q.,Jabeur O.,51.0,5.0,3.4,1.33
2022-10-08,2022,Canadian Open,Hard,Andreescu B.,Kasatkina D.,53.0,9.0,1.9,1.9
2022-10-08,2022,Canadian Open,Hard,Pliskova Ka.,Anisimova A.,14.0,22.0,2.62,1.5
2022-10-08,2022,Canadian Open,Hard,Gauff C.,Rybakina E.,11.0,27.0,1.66,2.2
2022-10-08,2022,Canadian Open,Hard,Giorgi C.,Mertens E.,29.0,37.0,1.8,2.0
2022-10-08,2022,Canadian Open,Hard,Sakkari M.,Stephens S.,4.0,59.0,1.33,3.4
2022-10-08,2022,Canadian Open,Hard,Pegula J.,Muhammad A.,7.0,187.0,1.16,5.0
2022-10-08,2022,Canadian Open,Hard,Swiatek I.,Tomljanovic A.,1.0,72.0,1.12,6.0
2022-10-08,2022,Canadian Open,Hard,Halep S.,Zhang S.,15.0,45.0,1.14,5.5
2022-10-08,2022,Canadian Open,Hard,Haddad Maia B.,Fernandez L.A.,24.0,13.0,2.3,1.61
2022-10-08,2022,Canadian Open,Hard,Putintseva Y.,Badosa P.,46.0,3.0,3.4,1.33
2022-10-08,2022,Canadian Open,Hard,Riske A.,Ostapenko J.,35.0,16.0,2.37,1.57
2022-10-08,2022,Canadian Open,Hard,Teichmann J.,Kontaveit A.,21.0,2.0,3.0,1.4
2022-10-09,2022,US Open,Hard,Swiatek I.,Jabeur O.,1.0,5.0,1.57,2.5
2022-10-10,2022,Transylvania Open,Hard,Bonaventure Y.,Gracheva V.,126.0,103.0,1.4,3.0
2022-10-10,2022,Transylvania Open,Hard,Niemeier J.,Bogdan A.,74.0,46.0,2.3,1.61
2022-10-10,2022,Transylvania Open,Hard,Bondar A.,Avanesyan E.,62.0,129.0,1.53,2.5
2022-10-10,2022,Transylvania Open,Hard,Yastremska D.,Korpatsch T.,94.0,98.0,1.72,2.1
2022-10-10,2022,Transylvania Open,Hard,Blinkova A.,Zakharova A.,138.0,183.0,1.5,2.62
2022-10-10,2022,San Diego Open,Hard,Chirico L.,Riske-Amritraj A.,196.0,30.0,2.75,1.44
2022-10-10,2022,San Diego Open,Hard,Vandeweghe C.,Kenin S.,143.0,311.0,2.0,1.8
2022-10-10,2022,San Diego Open,Hard,Trevisan M.,Osorio M.,31.0,73.0,2.75,1.44
2022-10-10,2022,Transylvania Open,Hard,Paolini J.,Kostyuk M.,78.0,56.0,2.75,1.44
2022-10-10,2022,San Diego Open,Hard,Keys M.,Perez E.,18.0,346.0,1.08,8.0
2022-11-01,2022,Sydney Tennis Classic,Hard,Dodin O.,Olmos G.,96.0,685.0,1.3,3.5
2022-11-01,2022,Sydney Tennis Classic,Hard,Mertens E.,Ferro F.,20.0,104.0,1.3,3.5
2022-11-01,2022,Sydney Tennis Classic,Hard,Garcia C.,Pegula J.,75.0,22.0,4.5,1.2
2022-11-01,2022,Adelaide International 1,Hard,Davis L.,Teichmann J.,95.0,37.0,2.62,1.5
2022-11-01,2022,Adelaide International 1,Hard,Martincova T.,Yastremska D.,48.0,102.0,1.9,1.9
2022-11-01,2022,Sydney Tennis Classic,Hard,Alexandrova E.,Shibahara E.,40.0,589.0,1.11,6.5
2022-11-01,2022,Adelaide International 1,Hard,Paolini J.,Sanders S.,52.0,135.0,1.9,1.9
2022-11-01,2022,Adelaide International 1,Hard,Samsonova L.,Sherif M.,39.0,63.0,1.28,3.75
2022-11-01,2022,Adelaide International 1,Hard,Kalinina A.,Cirstea S.,51.0,38.0,2.1,1.72
2022-11-01,2022,Adelaide International 1,Hard,Gauff C.,Siniakova K.,19.0,49.0,1.28,3.75
2022-11-01,2022,Adelaide International 1,Hard,Brengle M.,Potapova A.,59.0,67.0,2.37,1.57
2022-11-01,2022,Sydney Tennis Classic,Hard,Bencic B.,Haddad Maia B.,23.0,88.0,1.3,3.5
2022-11-01,2022,Sydney Tennis Classic,Hard,Rybakina E.,Raducanu E.,13.0,18.0,1.5,2.62
2022-11-01,2022,Sydney Tennis Classic,Hard,Tomljanovic A.,Schmiedlova A.,45.0,90.0,1.3,3.5
2022-11-01,2022,Adelaide International 1,Hard,Peterson R.,Sabalenka A.,93.0,2.0,4.33,1.22
2022-11-01,2022,Adelaide International 1,Hard,Inglis M.,Kovinic D.,139.0,99.0,1.72,2.1
2022-11-01,2022,Adelaide International 1,Hard,Zidansek T.,Watson H.,31.0,74.0,1.57,2.37
2022-11-01,2022,Sydney Tennis Classic,Hard,Ruse E.G.,Frech M.,82.0,105.0,1.61,2.3
2022-11-02,2022,Ladies Trophy,Hard,Sakkari M.,Begu I.,7.0,56.0,1.3,3.5
2022-11-02,2022,Ladies Trophy,Hard,Kontaveit A.,Ostapenko J.,9.0,25.0,1.44,2.75
2022-11-02,2022,Ladies Trophy,Hard,Kontaveit A.,Sakkari M.,9.0,7.0,1.5,2.62
2022-11-03,2022,BNP Paribas Open,Hard,Anisimova A.,Navarro E.,43.0,200.0,1.08,8.0
2022-11-03,2022,BNP Paribas Open,Hard,Kasatkina D.,Volynets K.,28.0,158.0,1.2,4.5
2022-11-03,2022,BNP Paribas Open,Hard,Riske A.,Muguruza G.,53.0,9.0,3.75,1.28
2022-11-03,2022,BNP Paribas Open,Hard,Kalinskaya A.,Cornet A.,90.0,34.0,2.1,1.72
2022-11-03,2022,BNP Paribas Open,Hard,Raducanu E.,Garcia C.,13.0,66.0,1.9,1.9
2022-11-03,2022,BNP Paribas Open,Hard,Tauson C.,Haddad Maia B.,40.0,61.0,1.4,3.0
2022-11-03,2022,BNP Paribas Open,Hard,Juvan K.,Dodin O.,85.0,94.0,1.4,3.0
2022-11-03,2022,BNP Paribas Open,Hard,Siniakova K.,Begu I.,55.0,72.0,1.9,1.9
2022-11-03,2022,BNP Paribas Open,Hard,Sharma A.,Linette M.,96.0,62.0,2.75,1.44
2022-11-03,2022,BNP Paribas Open,Hard,Rogers S.,Parrizas Diaz N.,49.0,45.0,1.53,2.5
2022-11-03,2022,BNP Paribas Open,Hard,Samsonova L.,Li A.,32.0,64.0,1.9,1.9
2022-11-03,2022,BNP Paribas Open,Hard,Cirstea S.,Tomljanovic A.,27.0,39.0,1.61,2.3
2022-11-03,2022,BNP Paribas Open,Hard,Sasnovich A.,Osorio M.,59.0,35.0,1.44,2.75
2022-11-03,2022,BNP Paribas Open,Hard,Kovinic D.,Pliskova Ka.,71.0,8.0,3.4,1.33
2022-11-03,2022,BNP Paribas Open,Hard,Halep S.,Alexandrova E.,26.0,52.0,1.16,5.0
2022-11-03,2022,BNP Paribas Open,Hard,Martic P.,Zidansek T.,79.0,22.0,1.8,2.0
2022-11-03,2022,BNP Paribas Open,Hard,Bouzkova M.,Wang Q.,97.0,104.0,1.9,1.9
2022-11-03,2022,BNP Paribas Open,Hard,Swiatek I.,Kalinina A.,4.0,50.0,1.14,5.5
2022-11-08,2022,Canadian Open,Hard,Gauff C.,Sabalenka A.,11.0,6.0,1.5,2.62
2022-11-08,2022,Canadian Open,Hard,Andreescu B.,Cornet A.,53.0,40.0,1.53,2.5
2022-11-08,2022,Canadian Open,Hard,Halep S.,Teichmann J.,15.0,21.0,1.2,4.5
2022-11-08,2022,Canadian Open,Hard,Pegula J.,Giorgi C.,7.0,29.0,1.72,2.1
2022-11-08,2022,Canadian Open,Hard,Haddad Maia B.,Swiatek I.,24.0,1.0,6.0,1.12
2022-11-08,2022,Canadian Open,Hard,Putintseva Y.,Riske A.,46.0,35.0,1.72,2.1
2022-11-08,2022,Canadian Open,Hard,Pliskova Ka.,Sakkari M.,14.0,4.0,2.2,1.66
2022-11-08,2022,Canadian Open,Hard,Bencic B.,Williams S.,12.0,,1.36,3.2
2022-11-10,2022,San Diego Open,Hard,Collins D.,Garcia C.,19.0,10.0,2.3,1.61
2022-11-10,2022,San Diego Open,Hard,Andreescu B.,Samsonova L.,57.0,23.0,2.75,1.44
2022-11-10,2022,San Diego Open,Hard,Pliskova Ka.,Dolehide C.,22.0,181.0,1.25,4.0
2022-11-10,2022,San Diego Open,Hard,Stephens S.,Teichmann J.,52.0,38.0,1.8,2.0
2022-11-10,2022,Transylvania Open,Hard,Ruse E.G.,Tan H.,104.0,122.0,1.8,2.0
2022-11-10,2022,Transylvania Open,Hard,Kalinina A.,Bouchard E.,45.0,443.0,2.1,1.72
2022-11-10,2022,Transylvania Open,Hard,Parrizas Diaz N.,Bara I.,75.0,150.0,1.3,3.5
2022-11-10,2022,Transylvania Open,Hard,Golubic V.,Parry D.,81.0,61.0,1.53,2.5
2022-11-10,2022,Transylvania Open,Hard,Dart H.,Dodin O.,90.0,101.0,1.57,2.37
2022-11-10,2022,Transylvania Open,Hard,Rakhimova K.,Danilovic O.,127.0,159.0,1.66,2.2
2022-11-10,2022,Transylvania Open,Hard,Potapova A.,Li A.,48.0,65.0,1.57,2.37
2022-11-10,2022,San Diego Open,Hard,Kasatkina D.,Fernandez L.A.,11.0,39.0,1.61,2.3
2022-11-10,2022,Transylvania Open,Hard,Wang Xiy.,Cristian J.,59.0,83.0,1.61,2.3
2022-11-10,2022,San Diego Open,Hard,Vekic D.,Sakkari M.,77.0,7.0,2.5,1.53
2022-12-01,2022,Adelaide International 1,Hard,Davis L.,Paolini J.,95.0,52.0,2.62,1.5
2022-12-01,2022,Adelaide International 1,Hard,Konjuh A.,Vondrousova M.,65.0,34.0,2.75,1.44
2022-12-01,2022,Sydney Tennis Classic,Hard,Krejcikova B.,Cristian J.,4.0,73.0,1.22,4.33
2022-12-01,2022,Adelaide International 1,Hard,Zidansek T.,Inglis M.,31.0,139.0,1.3,3.5
2022-12-01,2022,Adelaide International 1,Hard,Gauff C.,Kostyuk M.,19.0,50.0,1.33,3.4
2022-12-01,2022,Adelaide International 1,Hard,Riske A.,Kalinina A.,57.0,51.0,1.9,1.9
2022-12-01,2022,Adelaide International 1,Hard,Samsonova L.,Parrizas Diaz N.,39.0,64.0,1.5,2.62
2022-12-01,2022,Adelaide International 1,Hard,Keys M.,Martincova T.,87.0,48.0,1.5,2.62
2022-12-01,2022,Sydney Tennis Classic,Hard,Kontaveit A.,Ruse E.G.,7.0,82.0,1.12,6.0
2022-12-01,2022,Adelaide International 1,Hard,Brengle M.,Peterson R.,59.0,93.0,2.75,1.44
2022-12-01,2022,Sydney Tennis Classic,Hard,Jabeur O.,Kvitova P.,10.0,21.0,1.53,2.5
2022-12-01,2022,Sydney Tennis Classic,Hard,Kasatkina D.,Mertens E.,26.0,20.0,1.72,2.1
2022-12-01,2022,Sydney Tennis Classic,Hard,Muguruza G.,Alexandrova E.,3.0,40.0,1.4,3.0
2022-12-01,2022,Sydney Tennis Classic,Hard,Garcia C.,Rybakina E.,75.0,13.0,5.0,1.16
2022-12-01,2022,Sydney Tennis Classic,Hard,Badosa P.,Tomljanovic A.,9.0,45.0,1.36,3.2
2022-12-03,2022,BNP Paribas Open,Hard,Dart H.,Svitolina E.,122.0,18.0,4.33,1.22
2022-12-03,2022,BNP Paribas Open,Hard,Badosa P.,Martincova T.,7.0,42.0,1.22,4.33
2022-12-03,2022,BNP Paribas Open,Hard,Gauff C.,Liu C.,17.0,87.0,1.16,5.0
