date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2016-05-01,2016,Brisbane International,Hard,Stepanek R.,197.0,Lajovic D.,76.0,2.0,1.72,1
2016-05-01,2016,Brisbane International,Hard,Pouille L.,78.0,Nishioka Y.,117.0,2.25,1.57,1
2016-05-01,2016,Brisbane International,Hard,Kukushkin M.,65.0,Istomin D.,61.0,2.0,1.72,1
2016-05-01,2016,Brisbane International,Hard,Tomic B.,18.0,Mahut N.,71.0,1.18,4.5,1
2016-05-01,2016,Brisbane International,Hard,Thiem D.,20.0,Duckworth J.,120.0,1.33,3.25,1
2016-05-01,2016,Brisbane International,Hard,Dodig I.,87.0,Anderson O.,813.0,1.06,10.0,1
2016-05-01,2016,Brisbane International,Hard,Troicki V.,22.0,Johnson S.,32.0,2.0,1.72,1
2016-05-01,2016,Chennai Open,Hard,Rosol L.,55.0,Giraldo S.,70.0,1.4,2.75,1
2016-05-01,2016,Chennai Open,Hard,Fabbiano T.,157.0,Kovalik J.,259.0,1.5,2.5,1
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Lorenzi P.,68.0,Andujar P.,64.0,1.66,2.1,0
2016-05-01,2016,Chennai Open,Hard,Pospisil V.,39.0,Bedene A.,45.0,1.53,2.37,0
2016-05-01,2016,Chennai Open,Hard,Kovalik J.,259.0,Fabbiano T.,157.0,2.5,1.5,0
2016-05-01,2016,Chennai Open,Hard,Khachanov K.,152.0,Muller G.,38.0,3.25,1.33,0
2016-05-01,2016,Brisbane International,Hard,Johnson S.,32.0,Troicki V.,22.0,1.72,2.0,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Stakhovsky S.,62.0,Berdych T.,6.0,8.0,1.08,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Bolelli S.,58.0,Gabashvili T.,50.0,1.9,1.8,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Ramos-Vinolas A.,54.0,Mathieu P.H.,95.0,1.9,1.8,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Becker B.,97.0,Mayer L.,35.0,2.5,1.5,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Carreno-Busta P.,67.0,Nadal R.,5.0,15.0,1.02,0
2016-05-01,2016,Brisbane International,Hard,Bellucci T.,37.0,Goffin D.,16.0,3.5,1.28,0
2016-05-01,2016,Chennai Open,Hard,Gimeno-Traver D.,98.0,Ramanathan R.,248.0,1.8,1.9,0
2016-05-01,2016,Chennai Open,Hard,Ram R.,89.0,Krajicek A.,104.0,1.66,2.1,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Ferrer D.,7.0,Marchenko I.,94.0,1.05,10.0,0
2016-05-01,2016,Chennai Open,Hard,Devvarman S.,177.0,Rublev A.,185.0,2.1,1.66,0
2016-05-01,2016,Brisbane International,Hard,Anderson O.,813.0,Dodig I.,87.0,10.0,1.06,0
2016-05-01,2016,Brisbane International,Hard,Duckworth J.,120.0,Thiem D.,20.0,3.25,1.33,0
2016-05-01,2016,Brisbane International,Hard,Mahut N.,71.0,Tomic B.,18.0,4.5,1.18,0
2016-05-01,2016,Brisbane International,Hard,Istomin D.,61.0,Kukushkin M.,65.0,1.72,2.0,0
2016-05-01,2016,Brisbane International,Hard,Nishioka Y.,117.0,Pouille L.,78.0,1.57,2.25,0
2016-05-01,2016,Brisbane International,Hard,Lajovic D.,76.0,Stepanek R.,197.0,1.72,2.0,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Jaziri M.,103.0,Verdasco F.,49.0,3.0,1.36,0
2016-05-01,2016,Qatar Exxon Mobil Open,Hard,Seppi A.,29.0,Berankis R.,85.0,1.61,2.2,0
2016-05-01,2016,Chennai Open,Hard,Giraldo S.,70.0,Rosol L.,55.0,2.75,1.4,0
2016-05-01,2016,Chennai Open,Hard,Daniel T.,96.0,Garcia-Lopez G.,27.0,2.5,1.5,0
2016-05-01,2016,Chennai Open,Hard,Muller G.,38.0,Khachanov K.,152.0,1.33,3.25,1
2016-05-01,2016,Chennai Open,Hard,Struff J.L.,107.0,Vanni L.,106.0,1.61,2.2,0
2016-05-01,2016,Chennai Open,Hard,Ramanathan R.,248.0,Gimeno-Traver D.,98.0,1.9,1.8,1
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Bautista R.,18.0,Mannarino A.,49.0,1.25,3.75,1
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Kohlschreiber P.,34.0,Troicki V.,25.0,1.66,2.1,0
2016-05-02,2016,Open Sud de France,Hard,Zverev A.,85.0,Berrer M.,121.0,1.44,2.62,1
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Troicki V.,25.0,Kohlschreiber P.,34.0,2.1,1.66,1
2016-05-02,2016,Open Sud de France,Hard,Mathieu P.H.,93.0,Millman J.,78.0,1.72,2.0,1
2016-05-02,2016,Open Sud de France,Hard,Bemelmans R.,107.0,Brown D.,133.0,2.25,1.57,0
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Garcia-Lopez G.,27.0,Muller G.,42.0,1.83,1.83,0
2016-05-02,2016,Open Sud de France,Hard,Baghdatis M.,53.0,Gasquet R.,10.0,2.75,1.4,0
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Mannarino A.,49.0,Bautista R.,18.0,3.75,1.25,0
2016-05-02,2016,Open Sud de France,Hard,Millman J.,78.0,Mathieu P.H.,93.0,2.0,1.72,0
2016-05-02,2016,Open Sud de France,Hard,Brown D.,133.0,Bemelmans R.,107.0,1.57,2.25,1
2016-05-02,2016,Open Sud de France,Hard,Berrer M.,121.0,Zverev A.,85.0,2.62,1.44,0
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Seppi A.,31.0,Klizan M.,44.0,1.33,3.25,0
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Klizan M.,44.0,Seppi A.,31.0,3.25,1.33,1
2016-05-02,2016,Open Sud de France,Hard,Gasquet R.,10.0,Baghdatis M.,53.0,1.4,2.75,1
2016-05-02,2016,Garanti Koza Sofia Open,Hard,Muller G.,42.0,Garcia-Lopez G.,27.0,1.83,1.83,1
2016-05-08,2016,BB&T Atlanta Open,Hard,Verdasco F.,48.0,Kyrgios N.,18.0,3.4,1.3,0
2016-05-08,2016,BB&T Atlanta Open,Hard,Kyrgios N.,18.0,Verdasco F.,48.0,1.3,3.4,1
2016-05-08,2016,BB&T Atlanta Open,Hard,Young D.,53.0,Opelka R.,837.0,1.33,3.25,0
2016-05-08,2016,BB&T Atlanta Open,Hard,Zeballos H.,78.0,Nishioka Y.,97.0,2.2,1.61,0
2016-05-08,2016,BB&T Atlanta Open,Hard,Nishioka Y.,97.0,Zeballos H.,78.0,1.61,2.2,1
2016-05-08,2016,BB&T Atlanta Open,Hard,Opelka R.,837.0,Young D.,53.0,3.25,1.33,1
2016-05-09,2016,US Open,Hard,Nishikori K.,7.0,Karlovic I.,23.0,1.25,4.0,1
2016-05-09,2016,US Open,Hard,Marchenko I.,63.0,Wawrinka S.,3.0,8.0,1.08,0
2016-05-09,2016,US Open,Hard,Del Potro J.M.,142.0,Thiem D.,10.0,1.4,3.0,1
2016-05-09,2016,US Open,Hard,Thiem D.,10.0,Del Potro J.M.,142.0,3.0,1.4,0
2016-05-09,2016,US Open,Hard,Karlovic I.,23.0,Nishikori K.,7.0,4.0,1.25,0
2016-05-09,2016,US Open,Hard,Djokovic N.,1.0,Edmund K.,84.0,1.06,10.0,1
2016-05-09,2016,US Open,Hard,Edmund K.,84.0,Djokovic N.,1.0,10.0,1.06,0
2016-05-09,2016,US Open,Hard,Wawrinka S.,3.0,Marchenko I.,63.0,1.08,8.0,1
2016-05-10,2016,China Open,Hard,Gasquet R.,17.0,Querrey S.,29.0,1.36,3.0,1
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Cilic M.,11.0,Verdasco F.,46.0,1.22,4.0,1
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Muller G.,36.0,Berdych T.,9.0,3.25,1.33,1
2016-05-10,2016,China Open,Hard,Carreno Busta P.,38.0,Tomic B.,22.0,2.0,1.72,1
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Goffin D.,14.0,Vesely J.,52.0,1.36,3.0,1
2016-05-10,2016,China Open,Hard,Zverev A.,24.0,Sock J.,25.0,1.61,2.2,1
2016-05-10,2016,China Open,Hard,Ferrer D.,13.0,Fognini F.,43.0,1.4,2.75,1
2016-05-10,2016,China Open,Hard,Edmund K.,54.0,Bautista Agut R.,18.0,2.75,1.4,1
2016-05-10,2016,China Open,Hard,Dimitrov G.,20.0,Johnson S.,23.0,1.5,2.5,1
2016-05-10,2016,China Open,Hard,Jaziri M.,50.0,Pella G.,57.0,1.66,2.1,1
2016-05-10,2016,China Open,Hard,Murray A.,2.0,Kuznetsov An.,45.0,1.07,9.0,1
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monaco J.,89.0,Duckworth J.,175.0,1.53,2.37,1
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Sousa J.,34.0,Nishikori K.,5.0,9.0,1.07,1
2016-05-10,2016,China Open,Hard,Mannarino A.,64.0,Ramos-Vinolas A.,27.0,1.8,1.9,1
2016-05-10,2016,China Open,Hard,Tomic B.,22.0,Carreno Busta P.,38.0,1.72,2.0,0
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Nishikori K.,5.0,Sousa J.,34.0,1.07,9.0,0
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Berdych T.,9.0,Muller G.,36.0,1.33,3.25,0
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Verdasco F.,46.0,Cilic M.,11.0,4.0,1.22,0
2016-05-10,2016,China Open,Hard,Querrey S.,29.0,Gasquet R.,17.0,3.0,1.36,0
2016-05-10,2016,China Open,Hard,Ramos-Vinolas A.,27.0,Mannarino A.,64.0,1.9,1.8,0
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Duckworth J.,175.0,Monaco J.,89.0,2.37,1.53,0
2016-05-10,2016,China Open,Hard,Pella G.,57.0,Jaziri M.,50.0,2.1,1.66,0
2016-05-10,2016,China Open,Hard,Johnson S.,23.0,Dimitrov G.,20.0,2.5,1.5,0
2016-05-10,2016,China Open,Hard,Bautista Agut R.,18.0,Edmund K.,54.0,1.4,2.75,0
2016-05-10,2016,China Open,Hard,Fognini F.,43.0,Ferrer D.,13.0,2.75,1.4,0
2016-05-10,2016,China Open,Hard,Sock J.,25.0,Zverev A.,24.0,2.2,1.61,0
2016-05-10,2016,China Open,Hard,Kuznetsov An.,45.0,Murray A.,2.0,9.0,1.07,0
2016-05-10,2016,Rakuten Japan Open Tennis Championships,Hard,Vesely J.,52.0,Goffin D.,14.0,3.0,1.36,0
2016-05-11,2016,BNP Paribas Masters,Hard,Raonic M.,5.0,Murray A.,2.0,4.5,1.2,0
2016-05-11,2016,BNP Paribas Masters,Hard,Isner J.,27.0,Cilic M.,10.0,3.4,1.33,1
2016-05-11,2016,BNP Paribas Masters,Hard,Murray A.,2.0,Raonic M.,5.0,1.2,4.5,1
2016-05-11,2016,BNP Paribas Masters,Hard,Cilic M.,10.0,Isner J.,27.0,1.33,3.4,0
2016-06-01,2016,Brisbane International,Hard,Thiem D.,20.0,Kudla D.,69.0,1.4,2.75,1
2016-06-01,2016,Chennai Open,Hard,Pavic A.,449.0,Garcia-Lopez G.,27.0,3.0,1.36,0
2016-06-01,2016,Brisbane International,Hard,Tomic B.,18.0,Stepanek R.,197.0,1.3,3.4,1
2016-06-01,2016,Chennai Open,Hard,Bautista R.,25.0,Millman J.,92.0,1.28,3.5,1
2016-06-01,2016,Chennai Open,Hard,Coric B.,44.0,Krajicek A.,104.0,1.28,3.5,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Haase R.,66.0,Nadal R.,5.0,11.0,1.04,0
2016-06-01,2016,Brisbane International,Hard,Stepanek R.,197.0,Tomic B.,18.0,3.4,1.3,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Chardy J.,31.0,Mathieu P.H.,95.0,1.36,3.0,1
2016-06-01,2016,Brisbane International,Hard,Kukushkin M.,65.0,Nishikori K.,8.0,5.5,1.14,0
2016-06-01,2016,Chennai Open,Hard,Rublev A.,185.0,Wawrinka S.,4.0,8.0,1.08,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Edmund K.,102.0,Munoz-De La Nava D.,75.0,1.28,3.5,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Gabashvili T.,50.0,Marchenko I.,94.0,1.83,1.83,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Dzumhur D.,82.0,Berdych T.,6.0,11.0,1.04,0
2016-06-01,2016,Chennai Open,Hard,Garcia-Lopez G.,27.0,Pavic A.,449.0,1.36,3.0,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Andujar P.,64.0,Mayer L.,35.0,3.5,1.28,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Kuznetsov An.,79.0,Berankis R.,85.0,2.1,1.66,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Mathieu P.H.,95.0,Chardy J.,31.0,3.0,1.36,0
2016-06-01,2016,Brisbane International,Hard,Kudla D.,69.0,Thiem D.,20.0,2.75,1.4,0
2016-06-01,2016,Brisbane International,Hard,Chung H.,51.0,Cilic M.,13.0,3.25,1.33,0
2016-06-01,2016,Brisbane International,Hard,Cilic M.,13.0,Chung H.,51.0,1.33,3.25,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Berankis R.,85.0,Kuznetsov An.,79.0,1.66,2.1,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Mayer L.,35.0,Andujar P.,64.0,1.28,3.5,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Verdasco F.,49.0,Djokovic N.,1.0,15.0,1.02,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Munoz-De La Nava D.,75.0,Edmund K.,102.0,3.5,1.28,0
2016-06-01,2016,Chennai Open,Hard,Millman J.,92.0,Bautista R.,25.0,3.5,1.28,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Djokovic N.,1.0,Verdasco F.,49.0,1.02,15.0,1
2016-06-01,2016,Brisbane International,Hard,Nishikori K.,8.0,Kukushkin M.,65.0,1.14,5.5,1
2016-06-01,2016,Chennai Open,Hard,Krajicek A.,104.0,Coric B.,44.0,3.5,1.28,0
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Berdych T.,6.0,Dzumhur D.,82.0,1.04,11.0,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Nadal R.,5.0,Haase R.,66.0,1.04,11.0,1
2016-06-01,2016,Qatar Exxon Mobil Open,Hard,Marchenko I.,94.0,Gabashvili T.,50.0,1.83,1.83,1
2016-06-01,2016,Chennai Open,Hard,Wawrinka S.,4.0,Rublev A.,185.0,1.08,8.0,1
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Troicki V.,25.0,Klizan M.,44.0,1.33,3.4,1
2016-06-02,2016,Open Sud de France,Hard,Mathieu P.H.,93.0,Zverev A.,85.0,2.0,1.8,1
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Bautista R.,18.0,Muller G.,42.0,1.5,2.62,1
2016-06-02,2016,Open Sud de France,Hard,Gasquet R.,10.0,Brown D.,133.0,1.28,3.75,1
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Klizan M.,44.0,Troicki V.,25.0,3.4,1.33,0
2016-06-02,2016,Open Sud de France,Hard,Zverev A.,85.0,Mathieu P.H.,93.0,1.8,2.0,0
2016-06-02,2016,Garanti Koza Sofia Open,Hard,Muller G.,42.0,Bautista R.,18.0,2.62,1.5,0
2016-06-02,2016,Open Sud de France,Hard,Brown D.,133.0,Gasquet R.,10.0,3.75,1.28,0
2016-06-08,2016,BB&T Atlanta Open,Hard,Kyrgios N.,18.0,Nishioka Y.,97.0,1.08,8.0,1
2016-06-08,2016,BB&T Atlanta Open,Hard,Isner J.,17.0,Fritz T.,60.0,1.11,7.0,1
2016-06-08,2016,BB&T Atlanta Open,Hard,Nishioka Y.,97.0,Kyrgios N.,18.0,8.0,1.08,0
2016-06-08,2016,BB&T Atlanta Open,Hard,Fritz T.,60.0,Isner J.,17.0,7.0,1.11,0
2016-06-09,2016,US Open,Hard,Murray A.,2.0,Dimitrov G.,24.0,1.12,6.0,1
2016-06-09,2016,US Open,Hard,Monfils G.,12.0,Pouille L.,25.0,1.2,4.5,1
2016-06-09,2016,US Open,Hard,Dimitrov G.,24.0,Murray A.,2.0,6.0,1.12,0
2016-06-09,2016,US Open,Hard,Pouille L.,25.0,Monfils G.,12.0,4.5,1.2,0
2016-06-10,2016,China Open,Hard,Mannarino A.,64.0,Nadal R.,4.0,10.0,1.06,0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Kyrgios N.,15.0,Stepanek R.,106.0,1.18,4.5,1
2016-06-10,2016,China Open,Hard,Pouille L.,16.0,Dimitrov G.,20.0,1.72,2.0,0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Muller G.,36.0,Baghdatis M.,35.0,1.8,1.9,1
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monfils G.,8.0,Simon G.,30.0,1.3,3.4,1
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Stepanek R.,106.0,Kyrgios N.,15.0,4.5,1.18,0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Baghdatis M.,35.0,Muller G.,36.0,1.9,1.8,0
2016-06-10,2016,China Open,Hard,Dimitrov G.,20.0,Pouille L.,16.0,2.0,1.72,1
2016-06-10,2016,China Open,Hard,Nadal R.,4.0,Mannarino A.,64.0,1.06,10.0,1
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Karlovic I.,21.0,Tipsarevic J.,173.0,1.61,2.2,1
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Simon G.,30.0,Monfils G.,8.0,3.4,1.3,0
2016-06-10,2016,Rakuten Japan Open Tennis Championships,Hard,Tipsarevic J.,173.0,Karlovic I.,21.0,2.2,1.61,0
2016-06-11,2016,BNP Paribas Masters,Hard,Isner J.,27.0,Murray A.,2.0,5.5,1.14,0
2016-06-11,2016,BNP Paribas Masters,Hard,Murray A.,2.0,Isner J.,27.0,1.14,5.5,1
2016-07-01,2016,Brisbane International,Hard,Pouille L.,78.0,Goffin D.,16.0,5.0,1.16,1
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Djokovic N.,1.0,Mayer L.,35.0,1.01,21.0,1
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Edmund K.,102.0,Berdych T.,6.0,7.0,1.1,0
2016-07-01,2016,Brisbane International,Hard,Kamke T.,277.0,Federer R.,3.0,9.0,1.07,0
2016-07-01,2016,Chennai Open,Hard,Kudryavtsev A.,164.0,Ramanathan R.,248.0,1.9,1.8,0
2016-07-01,2016,Chennai Open,Hard,Muller G.,38.0,Fabbiano T.,157.0,1.18,4.5,0
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Mayer L.,35.0,Djokovic N.,1.0,21.0,1.01,0
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Kuznetsov An.,79.0,Nadal R.,5.0,17.0,1.02,0
2016-07-01,2016,Brisbane International,Hard,Troicki V.,22.0,Dimitrov G.,28.0,3.25,1.33,0
2016-07-01,2016,Chennai Open,Hard,Bedene A.,45.0,Vanni L.,106.0,1.36,3.0,1
2016-07-01,2016,Chennai Open,Hard,Fabbiano T.,157.0,Muller G.,38.0,4.5,1.18,1
2016-07-01,2016,Chennai Open,Hard,Ramanathan R.,248.0,Kudryavtsev A.,164.0,1.8,1.9,1
2016-07-01,2016,Brisbane International,Hard,Federer R.,3.0,Kamke T.,277.0,1.07,9.0,1
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Berdych T.,6.0,Edmund K.,102.0,1.1,7.0,1
2016-07-01,2016,Chennai Open,Hard,Paire B.,19.0,Rosol L.,55.0,1.5,2.5,1
2016-07-01,2016,Brisbane International,Hard,Dimitrov G.,28.0,Troicki V.,22.0,1.33,3.25,1
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Nadal R.,5.0,Kuznetsov An.,79.0,1.02,17.0,1
2016-07-01,2016,Chennai Open,Hard,Vanni L.,106.0,Bedene A.,45.0,3.0,1.36,0
2016-07-01,2016,Chennai Open,Hard,Rosol L.,55.0,Paire B.,19.0,2.5,1.5,0
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Chardy J.,31.0,Marchenko I.,94.0,1.4,2.75,0
2016-07-01,2016,Brisbane International,Hard,Dodig I.,87.0,Raonic M.,14.0,3.75,1.25,0
2016-07-01,2016,Brisbane International,Hard,Raonic M.,14.0,Dodig I.,87.0,1.25,3.75,1
2016-07-01,2016,Qatar Exxon Mobil Open,Hard,Marchenko I.,94.0,Chardy J.,31.0,2.75,1.4,1
2016-07-01,2016,Brisbane International,Hard,Goffin D.,16.0,Pouille L.,78.0,1.16,5.0,0
2016-07-02,2016,Garanti Koza Sofia Open,Hard,Troicki V.,25.0,Bautista R.,18.0,1.5,2.62,0
2016-07-02,2016,Open Sud de France,Hard,Mathieu P.H.,93.0,Gasquet R.,10.0,3.75,1.28,0
2016-07-02,2016,Garanti Koza Sofia Open,Hard,Bautista R.,18.0,Troicki V.,25.0,2.62,1.5,1
2016-07-02,2016,Open Sud de France,Hard,Gasquet R.,10.0,Mathieu P.H.,93.0,1.28,3.75,1
2016-07-08,2016,BB&T Atlanta Open,Hard,Opelka R.,837.0,Isner J.,17.0,8.0,1.08,0
2016-07-08,2016,BB&T Atlanta Open,Hard,Isner J.,17.0,Kyrgios N.,18.0,1.9,1.9,0
2016-07-08,2016,BB&T Atlanta Open,Hard,Isner J.,17.0,Opelka R.,837.0,1.08,8.0,1
2016-07-08,2016,BB&T Atlanta Open,Hard,Kyrgios N.,18.0,Isner J.,17.0,1.9,1.9,1
2016-07-09,2016,US Open,Hard,Djokovic N.,1.0,Tsonga J.W.,11.0,1.12,6.0,1
2016-07-09,2016,US Open,Hard,Tsonga J.W.,11.0,Djokovic N.,1.0,6.0,1.12,0
2016-07-09,2016,US Open,Hard,Murray A.,2.0,Nishikori K.,7.0,1.14,5.5,0
2016-07-09,2016,US Open,Hard,Nishikori K.,7.0,Murray A.,2.0,5.5,1.14,1
2016-07-10,2016,China Open,Hard,Murray A.,2.0,Edmund K.,54.0,1.06,10.0,1
2016-07-10,2016,China Open,Hard,Raonic M.,6.0,Carreno Busta P.,38.0,1.2,4.33,1
2016-07-10,2016,China Open,Hard,Dimitrov G.,20.0,Nadal R.,4.0,3.5,1.28,1
2016-07-10,2016,China Open,Hard,Carreno Busta P.,38.0,Gasquet R.,17.0,2.37,1.53,1
2016-07-10,2016,China Open,Hard,Ferrer D.,13.0,Zverev A.,24.0,2.1,1.66,1
2016-07-10,2016,China Open,Hard,Raonic M.,6.0,Jaziri M.,50.0,1.12,6.0,1
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Goffin D.,14.0,Sousa J.,34.0,1.22,4.0,1
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monaco J.,89.0,Cilic M.,11.0,5.0,1.16,0
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Kyrgios N.,15.0,Muller G.,36.0,1.44,2.62,1
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Sousa J.,34.0,Goffin D.,14.0,4.0,1.22,0
2016-07-10,2016,China Open,Hard,Zverev A.,24.0,Ferrer D.,13.0,1.66,2.1,0
2016-07-10,2016,China Open,Hard,Edmund K.,54.0,Murray A.,2.0,10.0,1.06,0
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Karlovic I.,21.0,Monfils G.,8.0,3.25,1.33,0
2016-07-10,2016,China Open,Hard,Carreno Busta P.,38.0,Raonic M.,6.0,4.33,1.2,0
2016-07-10,2016,China Open,Hard,Jaziri M.,50.0,Raonic M.,6.0,6.0,1.12,0
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Cilic M.,11.0,Monaco J.,89.0,1.16,5.0,1
2016-07-10,2016,China Open,Hard,Gasquet R.,17.0,Carreno Busta P.,38.0,1.53,2.37,0
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Muller G.,36.0,Kyrgios N.,15.0,2.62,1.44,0
2016-07-10,2016,China Open,Hard,Nadal R.,4.0,Dimitrov G.,20.0,1.28,3.5,0
2016-07-10,2016,Rakuten Japan Open Tennis Championships,Hard,Monfils G.,8.0,Karlovic I.,21.0,1.33,3.25,1
2016-08-01,2016,Brisbane International,Hard,Cilic M.,13.0,Thiem D.,20.0,1.36,3.0,0
2016-08-01,2016,Chennai Open,Hard,Bautista R.,25.0,Coric B.,44.0,1.36,3.0,0
2016-08-01,2016,Chennai Open,Hard,Ramanathan R.,248.0,Bedene A.,45.0,5.0,1.16,0
2016-08-01,2016,Chennai Open,Hard,Garcia-Lopez G.,27.0,Wawrinka S.,4.0,5.0,1.16,0
2016-08-01,2016,Chennai Open,Hard,Fabbiano T.,157.0,Paire B.,19.0,4.5,1.2,0
2016-08-01,2016,Qatar Exxon Mobil Open,Hard,Marchenko I.,94.0,Nadal R.,5.0,7.0,1.1,0
2016-08-01,2016,Chennai Open,Hard,Paire B.,19.0,Fabbiano T.,157.0,1.2,4.5,1
2016-08-01,2016,Brisbane International,Hard,Pouille L.,78.0,Raonic M.,14.0,4.5,1.18,0
2016-08-01,2016,Chennai Open,Hard,Bedene A.,45.0,Ramanathan R.,248.0,1.16,5.0,1
2016-08-01,2016,Chennai Open,Hard,Coric B.,44.0,Bautista R.,25.0,3.0,1.36,1
2016-08-01,2016,Brisbane International,Hard,Thiem D.,20.0,Cilic M.,13.0,3.0,1.36,1
2016-08-01,2016,Brisbane International,Hard,Dimitrov G.,28.0,Federer R.,3.0,5.0,1.16,0
2016-08-01,2016,Brisbane International,Hard,Nishikori K.,8.0,Tomic B.,18.0,1.3,3.4,0
2016-08-01,2016,Brisbane International,Hard,Tomic B.,18.0,Nishikori K.,8.0,3.4,1.3,1
2016-08-01,2016,Qatar Exxon Mobil Open,Hard,Nadal R.,5.0,Marchenko I.,94.0,1.1,7.0,1
2016-08-01,2016,Qatar Exxon Mobil Open,Hard,Djokovic N.,1.0,Berdych T.,6.0,1.07,9.0,1
2016-08-01,2016,Brisbane International,Hard,Federer R.,3.0,Dimitrov G.,28.0,1.16,5.0,1
2016-08-01,2016,Brisbane International,Hard,Raonic M.,14.0,Pouille L.,78.0,1.18,4.5,1
2016-08-01,2016,Chennai Open,Hard,Wawrinka S.,4.0,Garcia-Lopez G.,27.0,1.16,5.0,1
2016-08-01,2016,Qatar Exxon Mobil Open,Hard,Berdych T.,6.0,Djokovic N.,1.0,9.0,1.07,0
2016-08-02,2016,Memphis Open,Hard,Nishioka Y.,130.0,Donaldson J.,159.0,1.9,1.8,1
2016-08-02,2016,Memphis Open,Hard,Marchenko I.,82.0,Groth S.,77.0,1.53,2.37,1
2016-08-02,2016,Memphis Open,Hard,Kukushkin M.,93.0,Vanni L.,103.0,1.61,2.2,1
2016-08-02,2016,Memphis Open,Hard,Kudla D.,59.0,Ram R.,88.0,1.72,2.0,1
2016-08-02,2016,ABN AMRO World Tennis Tournament,Hard,Coric B.,38.0,De Bakker T.,90.0,1.4,2.75,1
2016-08-02,2016,ABN AMRO World Tennis Tournament,Hard,Cilic M.,13.0,Istomin D.,65.0,1.12,6.0,1
2016-08-02,2016,ABN AMRO World Tennis Tournament,Hard,Vesely J.,51.0,Rosol L.,47.0,2.75,1.4,1
